att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,att128,att129,att130,att131,att132,att133,att134,att135,att136,att137,att138,att139,att140,att141,att142,att143,att144,att145,att146,att147,att148,att149,att150,att151,att152,att153,att154,att155,att156,att157,att158,att159,att160,att161,att162,att163,att164,att165,att166,att167,att168,att169,att170,att171,att172,att173,att174,att175,att176,att177,att178,att179,att180,att181,att182,att183,att184,att185,att186,att187,att188,att189,att190,att191,att192,att193,att194,att195,att196,att197,att198,att199,att200,att201,att202,att203,att204,att205,att206,att207,att208,att209,att210,att211,att212,att213,att214,att215,att216,target
180.85474,101.110855,618.97833,588.02966,652.8732,718.14777,4.984704,19.98446,5.979014,6.9991245,6.020168,4.997538,317.99347,395.97882,604.0383,565.14166,683.87476,1015.07153,6.0188456,30.987019,36.971413,8.014707,6.0033712,17.011604,308.02255,410.0553,631.14844,550.10693,1060.7286,785.93884,31.006742,18.997948,26.941446,10.007917,7.999069,11.992777,328.07263,489.93463,719.1102,665.0733,877.81854,986.86084,23.00993,26.974266,36.940136,12.99961,9.994547,9.006978,296.963,490.84607,697.08417,703.31146,985.76276,804.979,32.01964,26.972593,26.983946,11.992308,11.003492,9.997606,268.98804,397.04868,518.1502,723.01044,1098.8239,755.0635,31.038704,18.98647,13.967306,12.000399,8.003694,9.998995,287.12256,386.98788,729.16895,493.9664,755.04065,1055.3234,11.991466,26.98529,36.965694,10.9885435,8.004086,11.998332,347.10004,320.83023,662.05115,381.3652,755.0039,929.1134,8.999384,19.009039,29.966486,10.003173,5.006274,12.011362,441.8371,318.13342,757.0634,517.22363,788.87634,1026.897,17.014181,15.991549,28.994337,10.998645,12.005539,13.00009,392.00598,291.8908,586.9245,795.08484,1033.992,833.9196,23.001917,21.018112,22.996248,6.005215,7.0169954,9.99884,271.01837,299.10782,432.93314,652.0206,947.8039,716.0265,22.000107,21.995325,9.031278,6.016201,3.0241518,15.994627,171.40945,177.15034,671.9886,625.29034,718.84076,735.8758,13.989496,13.007021,10.0074215,5.01142,5.004699,10.995799,309.0634,182.95062,653.9292,605.32587,780.9972,698.17786,11.957633,16.9797,12.011409,9.996348,4.0259185,14.01692,338.70734,380.97324,568.1853,559.1338,798.82275,963.01276,16.989784,22.007647,21.963785,11.985006,7.9845204,9.021672,287.08652,382.88428,583.1746,592.16345,1007.00037,798.92194,20.001713,16.011833,18.993824,5.000998,8.996852,8.008661,375.08533,329.19058,705.1377,863.18036,1233.7823,687.81055,21.99916,15.979556,4.9995165,6.9852967,9.009348,9.005396,438.99905,356.86584,849.9986,650.11,646.9144,1202.992,11.017643,16.999352,28.981962,12.990381,9.016505,5.00819,339.89282,417.7595,562.01276,483.0083,669.8801,758.9541,11.018949,27.007845,16.99941,9.994652,10.00799,13.004514,9
192.82312,141.45802,562.39465,706.83185,640.98987,671.96814,3.014167,15.992184,16.988905,5.0089455,9.991088,9.989514,261.9371,383.8992,655.05817,659.79816,647.9935,1034.8265,8.008035,26.998425,14.042463,10.004712,8.008428,19.990812,268.00107,376.02975,671.87354,569.07996,917.3453,751.91327,38.98094,20.999317,4.058767,13.991086,3.9814956,11.00154,319.88788,432.10776,676.1899,759.9705,828.03265,944.8132,26.99905,22.98743,14.028772,11.000635,16.000528,12.00028,327.07858,461.09174,652.10504,773.99756,890.0145,773.0036,40.003754,24.991299,4.044576,10.008309,16.980667,16.989592,308.70718,404.92923,517.16785,741.9946,963.16376,751.0856,38.99924,19.009523,9.015045,15.992912,9.99198,9.00149,282.69455,367.11465,754.0909,556.85095,671.1318,1104.8678,13.975287,20.995054,14.009515,6.9969325,9.989476,17.002878,354.83917,265.0327,687.00665,499.9236,629.23096,947.11066,10.978497,25.003477,7.051803,13.99707,11.00337,18.993324,406.10553,315.97745,823.9105,651.73627,778.9491,1028.9413,20.9921,16.00789,6.0246134,7.0095305,15.994162,11.996338,469.832,274.02823,514.2924,820.0371,926.1406,760.0514,30.988764,27.001532,33.95326,7.9964204,16.993526,9.003963,340.99368,345.07916,438.14667,681.1935,824.0166,769.8875,29.997395,23.990582,13.977079,11.988853,10.9899,14.998112,260.80585,182.86137,599.1064,741.94745,607.3582,786.00574,12.004198,14.995864,13.001878,11.004828,9.009117,10.001633,270.92914,163.02974,615.14636,739.98193,651.28345,725.7642,10.003991,15.001913,10.993895,8.004609,8.00444,20.980665,265.21973,332.8299,656.93335,611.9732,719.0034,1022.91,18.984886,19.99395,1.0651112,6.015706,4.0032525,13.984797,302.71204,330.9018,572.0689,566.98486,879.2625,798.96234,22.008514,22.00191,4.0524335,5.013724,5.0182076,6.9995565,474.65854,416.76657,642.2252,852.0514,1106.3031,625.9916,29.973797,15.99862,28.01286,3.010342,18.981298,8.00089,375.05347,337.08334,927.0333,768.76086,643.01715,1244.7804,3.02389,14.995087,6.050332,7.0138106,19.002394,9.986715,349.88678,329.8172,503.40283,609.58673,675.8881,682.82495,19.010296,27.001436,17.991062,12.008371,15.995938,17.977303,9
72.208336,399.30905,715.6813,740.7135,682.8339,706.8844,11.981528,25.003689,23.947512,11.972307,15.987847,5.9871373,231.04758,293.21484,678.9829,681.82983,690.073,1022.25385,7.0146775,27.995544,9.027913,9.013831,11.992332,10.019461,340.70343,305.35748,719.88885,569.0605,971.0511,772.84503,23.97331,18.020489,3.054624,9.014592,6.0074134,9.009225,344.85648,279.60858,804.10425,807.71515,873.9294,969.7656,29.97928,12.01823,7.0250654,12.000752,6.0112844,13.9937,306.13367,331.99707,782.1494,804.01404,959.91974,789.93646,25.001024,14.009032,3.0630965,12.991846,7.0152855,5.0108447,294.00955,393.84186,596.91406,742.2071,979.5777,751.90594,24.016426,13.981724,15.99671,7.020871,6.0144587,10.994895,295.92337,370.02136,791.97565,604.8399,713.15234,1071.8724,1.0161911,20.0131,7.053006,11.990095,5.996211,16.99558,290.1105,393.5869,732.88434,529.82874,641.19135,937.91376,4.033213,20.012234,0.06523476,5.024139,12.989959,5.0188894,361.13492,320.93234,823.95416,681.98444,830.8895,1027.9869,17.99361,26.977552,1.0613251,11.999462,6.032346,6.013843,371.1081,342.7583,691.6731,800.1398,976.0267,806.7682,15.986589,26.0095,36.96824,10.990451,7.0007777,10.999073,294.18338,473.65982,537.77655,677.0731,874.1003,731.0107,14.993102,24.988464,21.003498,5.010364,10.990011,11.015268,270.05374,387.63266,777.0405,770.0277,632.92126,752.8609,13.005448,19.982672,19.959772,4.030192,14.997797,10.005034,258.17114,353.712,754.69525,769.9044,677.0666,700.9915,9.025148,25.993158,17.984245,10.991292,13.991996,7.0221725,325.84274,513.6332,630.97925,653.88885,761.05457,979.9698,4.012836,20.99903,8.057068,12.989665,5.995304,5.9997573,330.0039,515.61,658.0049,581.1611,887.3624,800.0565,7.0484715,20.988266,11.013059,6.0032606,5.005119,12.998645,411.94672,541.6746,801.76685,864.1986,1128.1084,664.9673,14.999005,24.993404,34.957447,11.9833975,13.004438,11.993989,394.14758,431.83243,920.96747,804.87354,684.8238,1216.2349,17.995064,25.990292,1.0790093,13.988863,8.999942,4.0136642,233.2536,404.64587,664.7384,631.7943,723.8786,733.69183,19.973238,18.028597,20.96849,8.990542,13.994657,6.031222,9
192.81015,140.84009,562.166,706.72894,640.82654,671.99414,2.9868987,15.998088,16.979712,4.9997277,9.988394,9.984734,262.09753,384.1095,655.03217,659.84674,648.0343,1035.059,8.006247,27.000683,14.031914,10.005362,8.009771,19.988184,267.94745,375.9556,672.01746,569.11426,917.3889,752.0185,38.975014,20.993896,4.02362,13.997719,4.007016,10.994651,320.02203,431.87555,676.2011,759.9089,828.0164,944.9155,27.000511,23.004383,14.012478,11.0023575,15.972996,11.993671,327.10843,460.99512,652.1682,774.068,890.18884,772.7764,40.006104,24.999485,4.053575,9.995027,16.999231,16.981804,308.7151,404.83746,517.00385,742.1511,963.2489,751.0246,39.000298,19.003534,9.007177,15.9908,9.997978,8.999034,283.02502,366.96167,754.0152,557.09265,671.1263,1104.8075,14.002314,21.007929,14.022204,7.0041704,9.990904,16.995523,354.87518,265.01053,687.03955,499.97684,629.24756,947.00134,10.997056,25.00954,7.047646,14.0068655,10.993059,18.978136,406.03046,315.97064,823.9384,651.8011,778.9472,1028.9666,20.994417,16.00671,6.019536,7.0060015,16.001045,11.99557,469.73978,274.02118,514.0407,820.0033,926.1155,760.05005,30.950474,26.988539,33.96371,8.000544,16.996275,8.999032,340.9732,345.08847,438.1887,681.0882,824.29926,769.9415,30.007189,23.99278,14.007309,12.001692,10.984535,14.992561,260.9323,183.09634,599.3397,741.9202,607.1824,785.9349,12.008833,14.996178,12.995703,11.0006485,8.989921,10.001577,270.99277,163.24547,615.1153,739.85767,651.1861,725.8893,10.013928,14.991198,11.005203,7.9976835,8.002593,20.978868,265.04675,333.0356,656.7892,612.18994,719.06104,1022.93884,18.981846,19.98419,1.0430412,6.0060616,4.002477,14.006208,302.9708,331.11362,571.9607,567.0654,879.2817,799.00507,21.98217,21.993427,4.029901,5.000488,5.0097804,7.0025816,474.82028,416.6912,642.1502,852.00464,1106.0819,626.0843,30.010931,16.007864,27.994766,3.0032954,19.011124,8.006642,375.24408,337.05313,926.9436,769.1061,642.8913,1245.1393,3.0229163,14.988447,6.035226,7.0045915,18.983849,9.98586,349.80664,330.17422,503.33032,609.7802,675.8097,682.98724,18.989964,27.010284,17.993963,11.9963255,15.993241,17.985584,9
145.9983,196.21509,576.2954,708.74786,627.97955,648.04193,1.0430877,13.010142,15.995667,5.0063996,9.999529,6.9921255,236.98526,328.95175,651.2337,673.7652,633.1023,1016.98047,3.997319,27.991434,15.035239,8.007581,7.9940042,17.00068,298.9821,394.98947,651.9655,580.9968,922.1723,728.0863,34.9837,19.996788,5.0380692,15.9896,4.0069547,13.991171,382.9094,419.04163,682.2301,765.9222,809.0168,926.9633,25.000746,22.004639,15.01722,12.992393,15.978024,9.001442,369.9225,428.38403,666.12427,788.09686,894.8822,747.13617,35.999554,22.013124,5.0248694,11.993214,16.996794,13.985643,339.87943,401.92752,535.20624,752.0641,959.92773,727.1345,34.99046,18.005756,7.99448,13.999669,10.001915,11.9938545,317.87183,375.9943,776.008,564.92896,642.2511,1087.0011,10.001726,21.999352,15.007072,8.996368,10.0009985,13.995876,333.9378,285.98685,697.16296,502.0175,616.5326,928.9013,7.00062,26.003305,8.025425,12.004394,10.987957,15.985461,353.13214,299.09488,828.0738,653.8671,775.91644,1011.1288,18.991907,15.012833,7.028637,8.99435,15.993105,9.008316,480.6858,293.0719,532.1808,833.98755,907.2161,739.8416,26.998884,27.986908,30.982067,4.0047555,17.004196,11.992385,345.94528,368.07324,437.96655,688.94336,811.1351,741.9044,26.012053,22.988901,12.971946,8.008594,11.000646,17.990177,293.94742,209.9217,617.12933,741.9411,588.23395,767.8972,10.001686,16.012838,12.007795,7.0124817,9.003384,12.996023,275.95322,172.1055,612.9159,741.7397,650.2051,699.94574,8.024597,16.006083,10.019819,7.9994383,7.9940104,18.007694,286.01065,314.14685,654.92255,624.0144,692.12024,994.9043,14.997012,21.00439,0.05561638,9.981674,4.0003657,12.987637,323.9005,320.1993,590.1037,591.1795,868.10394,770.99664,18.006338,19.00145,3.016417,3.0000288,5.00102,11.995439,513.76117,463.82437,649.9862,876.18195,1095.0679,600.23895,25.993832,15.000199,26.95168,5.002879,18.9973,10.999996,354.19287,395.94247,917.1246,768.9003,631.98663,1222.9729,6.9774814,16.017601,7.0312443,10.983555,18.983788,7.004823,288.9987,295.21283,519.0974,615.94855,674.8275,659.0534,14.999458,27.99508,17.008646,10.00485,15.9948015,14.991055,9
131.11133,121.3278,620.21484,663.06683,604.0928,682.95795,2.0192425,13.028891,1.0489973,2.0108848,10.000956,2.0100293,297.68042,333.9315,692.8831,617.9192,648.8932,1023.9643,7.0130277,26.014277,31.987017,12.994835,8.0040245,16.009594,323.81732,443.76672,685.93823,642.8097,1003.9655,763.0259,33.977127,21.995428,21.991312,13.004595,5.9817944,11.000293,355.9767,471.3284,735.822,741.93304,785.1434,906.14056,22.011957,23.999323,31.982634,8.009558,17.98085,10.001759,340.91788,488.8299,714.0344,797.93286,899.0004,783.86676,34.98706,23.998,21.982187,11.002873,18.983044,9.016553,346.99142,412.8119,580.904,825.9604,1049.9102,763.9859,33.984543,19.999596,9.00023,13.011022,11.988228,8.996572,342.89856,440.72348,819.693,598.7418,721.8923,1089.9696,13.008234,22.010252,31.991707,9.985802,11.9917965,14.994511,380.8254,356.792,746.9042,485.9924,746.00903,951.9343,10.01845,23.990078,25.011715,16.979137,12.989037,11.003128,425.866,288.0819,850.0293,595.7644,721.95734,1030.0059,16.047506,15.011057,24.002892,9.994339,17.976189,10.001553,439.7991,355.7339,574.0096,871.8663,997.2166,759.1288,29.971437,23.992168,17.998198,4.989795,18.973156,8.988417,381.02078,334.88095,478.20142,750.7002,915.0812,784.998,28.997877,24.982512,4.016877,8.997609,12.984502,14.998278,288.87042,189.0859,659.0721,689.94836,697.76215,793.035,11.003229,14.015225,11.022456,8.006036,8.995159,9.997629,297.0568,187.05972,651.0394,683.8748,747.9608,741.011,9.007675,14.002612,10.981432,11.002952,8.000214,13.015506,310.89218,378.78192,662.91846,653.7906,773.9662,1036.0015,17.982096,19.005737,16.995937,8.9983225,5.9955044,7.9943676,306.90546,384.84424,637.8246,696.747,998.02997,811.8193,21.02046,20.9689,14.002823,6.0115085,7.0034432,9.0048275,448.98328,410.83966,701.8998,963.636,1214.8623,634.9796,28.969215,15.012456,10.027381,2.0056226,20.962566,7.997051,430.8375,408.87997,934.8797,723.0374,600.07465,1251.8475,8.018491,14.0155325,24.02017,10.006033,20.990286,2.0152483,324.03113,363.858,544.9557,541.9633,577.0439,622.15356,17.992733,27.997252,12.002192,12.991051,13.998595,10.015499,9
170.86713,123.25957,638.1257,590.05743,655.9722,703.8224,9.981015,20.988457,3.9882493,2.991957,9.025305,3.0138278,268.06903,367.96414,649.0993,553.196,682.816,1072.8843,7.0075936,30.006172,34.9729,10.000771,6.9992576,17.007996,273.82822,402.1074,658.18134,566.2103,1013.79175,783.92346,26.008732,15.987826,24.986034,10.002853,4.995918,10.006277,360.0695,465.90475,753.9645,673.0773,813.0378,983.0054,26.001945,23.986944,34.99123,11.005547,16.994026,10.996181,339.1607,472.9999,728.0103,721.12244,916.8933,802.9125,31.00283,24.014444,24.973156,9.998807,17.979755,9.9989805,303.00528,380.98788,568.8644,740.9673,1061.8867,782.96924,29.997519,15.998733,11.995107,12.005175,11.00334,8.004599,306.85605,398.90222,783.862,510.1319,763.98425,1142.9232,14.997609,21.980627,35.039185,7.0115356,10.983532,14.000639,350.76926,336.81583,710.9889,401.11703,778.02655,984.8663,11.992135,18.011024,27.976028,13.991038,11.996725,12.002113,427.822,319.86844,798.08887,517.2513,762.0219,1067.0022,13.999153,18.992552,26.989967,7.0078244,16.991795,11.000938,455.89206,309.93408,593.99316,798.78265,1008.9199,795.96204,33.993816,25.992838,20.990606,6.002711,17.989792,7.9975348,332.93594,305.13626,452.16525,669.9405,928.8924,797.9568,30.99527,23.00323,6.9866204,9.998637,11.998998,14.003416,252.849,161.05557,679.1439,617.21533,735.80524,823.84344,18.98811,18.003136,8.006798,8.996832,8.015305,9.008769,285.0398,191.07613,665.2322,605.3139,780.0067,756.02655,16.989624,18.006977,10.000794,8.006119,7.000232,13.9778185,272.95633,389.04926,611.024,575.1481,801.9886,1050.5771,19.982689,20.973001,20.005907,8.00187,4.994911,9.003839,289.0152,393.01898,640.1684,616.04645,1022.0597,826.9396,25.009537,15.00284,16.99951,3.0023174,5.9967976,8.006197,470.78384,367.22977,725.95074,886.95026,1196.8495,655.92163,30.982195,16.992743,7.031701,2.996826,19.989874,7.000241,406.88968,418.8972,886.9339,652.1178,643.90393,1278.9645,15.973036,19.9865,26.995472,9.00162,19.989502,2.9952505,343.94,399.9343,560.9936,466.98288,646.8173,714.8682,17.991539,24.011877,15.008203,10.006634,14.98799,11.008915,9
210.80498,226.79987,687.6721,605.94806,656.90704,721.8583,26.921705,16.998257,2.0433874,5.983879,16.973927,6.012605,331.92203,321.77856,583.1631,559.1498,697.7474,889.4725,21.982368,31.985832,32.994434,11.000534,14.991987,8.012013,329.82693,352.31674,642.1278,591.92175,1094.5331,766.044,25.016676,15.988486,22.99281,10.999796,2.9876745,11.00956,369.99423,374.15366,773.89246,701.001,889.89124,952.9498,15.002,18.00133,34.956635,15.993811,9.015852,9.992742,306.73413,372.85693,747.87067,742.9541,1005.7076,786.9665,10.046135,18.017195,23.005539,14.993797,10.010066,3.0328705,306.86563,339.0205,566.8012,766.9054,1136.7878,705.0299,9.074053,13.990034,10.052634,10.9978285,3.0019073,8.997992,326.98392,401.18793,716.3085,533.95,776.81586,905.6058,15.995953,24.006205,32.980125,13.987246,3.0020683,12.998791,388.96085,416.66595,659.12714,435.0215,792.1428,825.13416,18.975586,21.988758,27.961313,9.009489,9.999944,10.996885,483.89053,274.0022,752.1298,527.13763,788.7976,933.2624,36.931335,19.003931,28.967178,13.988537,9.002691,11.993674,409.9469,296.02725,667.9109,797.0654,1060.074,837.8318,1.0905975,23.995987,18.98534,3.0143297,9.995008,8.996524,306.99176,288.91647,513.975,696.0602,979.92865,598.61206,0.047682952,26.985195,7.003036,5.0201893,8.010913,13.002827,179.26804,250.92638,752.5243,623.2865,751.3003,668.1724,18.014292,16.01455,9.997474,6.004588,15.978989,10.002052,348.92303,250.8446,722.99194,615.12915,819.00446,612.10284,19.960348,19.990162,9.990034,12.990211,14.988238,9.012828,354.72977,380.88647,521.4675,599.0727,820.8967,839.3212,11.0197115,24.992504,22.037413,14.99588,2.993401,0.023018647,304.8606,358.95258,619.9852,650.1273,1044.9581,749.2242,8.0376625,15.008557,17.012247,12.003588,2.0348191,7.002952,357.19028,349.21548,779.84106,917.2322,1271.6427,711.6802,0.06622811,18.98498,9.00537,5.981507,11.999321,8.003284,506.61682,476.6783,811.16016,668.00586,649.0551,1073.316,32.922535,20.00043,25.007881,15.997395,12.010488,5.9860206,375.64285,351.94574,644.9352,459.10083,667.8005,744.8505,12.998989,23.990868,13.012324,12.993346,10.994415,12.008608,9
186.01663,182.04724,598.0259,652.9533,630.11224,673.0077,4.03004,17.011024,2.0292358,3.9895887,10.00058,5.0063715,223.03778,402.7504,654.98444,594.09064,662.9402,1027.7848,1.0173452,24.017916,29.023075,10.996954,8.000998,16.99552,245.04881,320.90033,661.9515,612.9676,1005.9159,751.00275,31.990196,18.006361,18.992332,12.98844,3.983645,8.011692,394.80737,376.70148,708.2079,725.98914,806.94147,934.0827,28.004423,18.00792,30.958519,10.001093,16.003761,12.990862,353.88116,421.8843,685.9321,772.03204,909.013,770.026,32.99392,17.993177,18.975012,9.002455,16.981823,10.007141,285.82648,371.88998,543.1258,771.8909,1051.9064,753.99976,31.983088,14.038192,6.00671,14.990849,10.002282,6.0100102,278.04718,357.99176,778.0448,545.07477,738.20605,1095.9923,7.013218,18.003542,28.980679,8.001568,10.003487,11.996728,332.2344,359.77283,703.02606,440.01425,750.0405,946.0462,4.0030255,21.99743,23.983711,15.010523,10.987785,11.998805,396.93582,376.6966,802.0392,592.19385,746.03046,1028.0361,19.98927,18.985254,25.016577,8.008977,15.984517,10.998386,448.9925,273.06784,553.8754,816.0169,991.0327,757.03094,26.006117,21.998587,15.028983,7.000959,16.983812,6.010104,325.9876,287.9822,434.36282,711.00146,914.8461,770.8881,23.001251,21.001308,3.0413575,11.013866,11.004609,12.010998,285.82547,138.08467,638.9474,678.2604,706.15906,788.84436,13.010467,21.987938,14.001616,10.01025,8.98938,7.0061817,289.93027,239.84344,638.87537,679.9145,757.8405,729.06256,11.016136,22.010323,14.024077,9.008901,8.010186,14.000682,242.0324,373.85046,639.0093,616.14954,779.9279,1022.0197,12.016219,17.014236,17.987415,7.012948,3.990213,8.987345,269.96674,373.7726,601.99347,642.86554,997.7725,798.01434,16.994442,21.008808,13.016861,6.0065584,4.9953613,8.007391,485.76038,383.84662,680.0954,923.6961,1212.951,625.0008,22.952904,18.991777,12.981003,2.0060666,19.001472,6.996413,413.9947,469.78867,909.0393,712.8634,620.0784,1230.1123,10.021204,19.992271,20.998848,8.008565,18.991362,3.0050147,338.9044,334.88297,525.08044,520.13367,619.0462,668.1226,12.005622,23.99877,9.013612,13.001281,15.9929695,11.012737,9
298.64658,204.69872,588.11566,622.2549,618.9679,698.0709,3.0015647,19.011608,8.010112,9.991363,10.99784,7.98844,226.18292,338.05725,609.08264,571.0736,661.9909,1038.9812,7.9952292,18.028748,33.012356,9.007993,9.000884,19.992813,182.38713,429.86337,638.20996,587.9609,1038.878,776.11725,32.997242,21.986809,26.954552,14.987723,3.0201216,10.999473,300.05878,455.69473,716.0453,705.0976,825.87476,924.96875,21.012354,27.973003,32.988914,12.004099,15.01158,9.999182,334.85016,450.72882,688.16156,765.08105,939.801,795.02405,33.997204,27.981878,27.023464,12.9883995,16.00739,12.997367,245.33649,338.97733,533.20886,773.00543,1082.7744,780.86816,32.97101,17.993654,15.986636,16.99132,8.998802,8.99674,227.1878,345.06244,732.2437,559.88385,738.8441,1104.9573,13.997254,21.995611,32.956673,6.0020504,8.987318,12.998613,324.9954,199.44724,657.08264,443.10532,760.6711,965.1365,11.00004,20.00708,25.954891,12.995894,9.991263,14.981423,408.0801,294.08398,781.8975,555.1527,743.07214,1044.7449,15.016747,15.022219,24.98304,6.0174813,14.990947,15.98278,443.72568,325.93292,536.2045,820.99963,1013.9422,773.8247,25.041023,18.017815,18.99136,10.993807,15.995058,8.997621,354.8789,243.19296,414.37973,699.9017,935.969,799.97186,24.010958,19.014277,10.993591,16.970806,9.988357,14.996383,278.8504,173.10614,621.1755,645.09937,717.00507,809.9388,12.012789,17.989613,12.0302,17.977137,10.002977,9.992231,207.34055,166.93147,631.0807,643.0357,774.9684,757.9107,9.994118,16.021904,14.024948,6.9971724,8.997809,16.99808,245.12227,237.44485,599.1238,619.0605,786.9049,1048.8451,18.986362,15.010092,23.966421,5.006158,2.9813201,11.982914,276.96735,237.2913,601.7678,625.98785,1011.1471,824.85,22.002552,24.981009,21.016459,11.978567,3.9996462,6.9951515,437.16473,353.02567,674.21326,899.0597,1231.915,650.0218,24.011078,15.000017,9.01038,9.985021,17.99813,8.00123,387.04733,303.0927,867.2213,686.03546,611.05365,1244.9563,9.039554,16.000147,24.92719,4.020616,17.99754,7.9880514,409.61594,302.16086,521.2502,493.03543,615.9704,663.09827,13.010862,28.003601,18.97679,10.989735,16.989931,16.000069,9
154.05145,409.76376,677.8971,791.6336,610.0391,693.87476,16.997942,23.9744,23.94697,11.980279,10.997613,6.002173,219.18423,279.06793,730.76184,683.0344,649.0291,958.9691,11.990777,28.98056,21.016571,12.990756,12.991049,12.019065,200.94852,209.17332,680.03406,655.7494,906.2816,744.02167,18.990746,11.003776,32.962963,9.004502,3.0157962,11.004398,361.02652,160.09729,802.1403,876.5551,675.18805,793.4105,28.982027,5.0310726,23.026443,11.998553,9.010275,9.997206,334.053,200.42563,780.0504,888.8004,789.2005,724.9178,33.962585,11.008111,33.011806,12.992342,10.009064,12.9823,204.34415,310.167,650.5956,844.6997,958.0769,796.90356,35.001774,7.0306344,29.960451,7.0123906,10.994898,10.994703,212.33847,280.0508,869.7842,691.7045,739.9844,1016.698,20.003717,20.987398,22.9944,17.97039,3.0205266,12.998455,260.22882,337.74835,792.6841,594.70905,767.62006,903.0137,16.974194,19.01056,29.981155,9.022202,6.00994,13.002767,385.13443,322.79538,851.87555,736.5737,668.23145,982.90497,7.020251,31.956793,31.022194,11.991313,11.00871,13.982636,295.24606,211.12776,617.9506,784.97943,938.88446,722.03986,38.95697,26.98762,7.031277,10.98643,10.004194,8.994722,220.20813,310.01733,529.81647,773.90106,855.1835,823.8225,35.943253,20.008509,26.968468,5.0134625,15.981591,14.992459,224.076,287.81552,702.9983,784.6659,719.9049,779.89233,25.971432,24.984352,31.97475,4.0184755,9.984609,10.002206,308.0211,363.64493,689.0254,824.66345,721.9321,779.7022,21.967066,32.965748,33.958683,11.000934,10.9944725,15.004211,244.10211,257.97925,673.18695,742.8966,775.93567,1032.708,24.995665,23.976719,37.962284,16.990591,2.9960022,13.988624,192.26988,258.3275,711.6861,649.985,990.1203,823.0479,29.936268,13.997923,36.97134,9.987885,4.0020146,10.983269,370.0873,399.8827,752.0484,930.8546,1127.1044,645.94226,35.92818,31.95727,34.977283,11.977307,12.01202,8.00519,426.0657,485.82288,950.6756,861.6158,594.0916,1107.3938,22.980934,30.968592,30.990974,13.990047,12.013391,6.0002837,256.8764,221.25626,574.9373,638.94684,537.1326,561.2843,24.971256,15.026521,20.98939,9.017972,12.999425,13.969785,9
147.97292,146.45013,648.7867,657.9777,618.08246,707.8249,0.014788437,16.008125,3.9947882,4.0103903,11.9996805,3.0038264,260.8394,388.83447,659.9571,618.93945,647.0466,1030.8599,4.9938626,26.973892,34.985928,11.007553,9.995307,13.005358,286.98212,422.7994,704.9179,623.94214,1021.9758,781.9759,35.978245,19.01013,24.988312,12.994769,2.0152879,12.004771,329.09805,478.88385,752.85236,731.01056,840.8417,984.9081,23.99899,21.011992,34.98,10.005968,14.005489,9.006924,323.8932,471.9357,728.89954,777.10846,946.81915,802.86456,36.974583,22.988914,25.014164,9.008872,14.992971,6.0195127,317.80942,415.87686,556.0465,793.03094,1056.0658,762.93646,35.986473,17.009146,12.006831,14.993977,8.001096,9.995137,315.9816,425.85715,776.90845,559.89374,719.97595,1086.9746,10.970599,23.008722,34.959408,8.009177,8.001895,12.008785,355.99753,381.76016,707.9662,457.019,718.10876,942.8954,7.98367,24.994589,27.985876,14.998662,8.989825,10.010411,450.83246,328.9971,824.8219,595.1152,752.0033,1036.9603,17.957058,19.986313,26.994167,7.999325,13.999727,11.005393,418.9956,332.8611,612.94543,854.90686,994.9162,817.7946,27.999378,20.999498,20.995497,5.00237,15.000456,10.000577,359.9336,347.87918,458.95114,723.9889,908.8302,745.9228,27.011654,21.995022,7.019796,10.995167,8.994646,15.991868,274.02884,219.90219,698.02496,690.79,682.08984,767.967,9.010078,19.000097,8.007326,11.9815855,11.003233,11.000965,243.98111,211.94826,697.72705,683.18665,738.0502,718.04456,7.0347586,16.990128,9.994835,8.998097,9.993801,10.011909,291.96143,425.79886,626.0778,625.0779,763.9738,996.911,15.999629,20.017145,19.9976,8.9981165,2.0189912,5.0065837,286.03033,423.84814,627.1465,651.9157,968.1081,803.03094,19.007963,21.980652,16.98947,9.981909,3.0154047,8.001797,424.05463,414.09048,734.7079,932.8845,1194.9368,673.93555,26.967272,16.000975,6.98351,3.9993138,16.995821,9.002329,443.9932,409.83844,907.76465,717.83984,609.96906,1227.0638,6.0721765,18.98954,26.98489,9.991237,17.001785,3.0036092,332.8852,424.64346,593.92426,550.9535,635.04596,740.81464,15.998338,26.998346,15.005123,16.990484,15.991153,11.003267,9
