fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,label
0.08007569,-0.7668916,0.13810727,-0.66315055,-0.09917334,-0.46028012,-0.8776168,0.28132156,0.7812925,-0.0010994077,0
0.94157445,1.217606,-0.63970816,-0.06279229,1.4934701,-0.8922191,0.25392947,0.61976767,0.61994326,-0.1255024,0
-0.013349241,-0.31609207,0.93694556,1.6750053,-1.4871507,-0.2582428,0.1616891,0.96864426,-0.18700418,-1.1959236,0
-0.7583518,0.76800334,-1.4992969,0.47626236,-0.5314406,-0.14575318,-0.3085744,-0.5391249,-1.0152893,-0.4417013,0
0.05924578,2.2781155,0.56559956,1.9267142,-0.6356623,1.3992771,0.20219755,0.54200214,0.3060571,0.37914112,0
-1.3647754,-0.2577051,0.040234268,-0.92549896,-1.15648,-0.28379673,-1.6981941,-0.5484683,0.047082264,-0.72836703,0
1.0141692,-0.09236754,-1.4147663,2.571376,0.50792766,0.091000825,0.51059306,-0.44421118,1.7958066,-0.123869255,0
-0.10670201,2.0931451,0.030101765,0.49627033,0.8449752,-0.65082115,0.010674253,0.48053282,0.17443995,-0.94763535,0
-0.42779124,0.011010278,0.41673222,1.6031867,-1.1254554,-1.3339297,0.63160884,1.2413718,-0.64186394,0.41596684,0
-1.0017552,-0.5234846,-0.05595968,-0.7295469,-0.7700579,0.51297027,-0.60905033,0.012293769,0.006050471,-2.358985,0
0.83394694,1.888316,0.33731785,0.24029824,1.1706084,1.4643074,-0.4955443,-0.23886894,1.3783195,0.33085707,0
1.1160864,0.39181682,0.9085609,1.8779869,-0.75165987,1.4476954,-1.0186552,-0.028658673,-0.9174819,-0.8269496,0
-0.535869,-2.1289942,-1.199214,1.8231149,-1.1493969,-1.4717201,-1.2264366,0.21826704,-0.14378159,1.1200936,0
0.84770864,0.8400049,-0.42013606,0.3643872,1.1117795,-0.59088904,0.8740563,-0.20569758,-0.1899262,-0.07564028,0
0.48657748,-0.9766215,1.3070097,0.11126739,0.81189424,-0.66388744,-0.06977946,-1.0969595,-0.8342808,-1.0548508,0
-0.38633513,0.3339765,0.597819,0.8204107,0.85372794,0.010273624,-0.56593394,1.2275535,0.81280565,-2.568684,0
0.483875,1.0797184,0.48692054,0.72933435,-0.9612249,-0.79659194,1.1992716,2.4446442,-0.7742682,-0.6520104,0
0.4469862,-0.55720806,-2.3294344,-0.36166346,-1.4094338,-1.3977839,-1.6707904,0.43250108,1.1936345,0.4841901,0
-1.1672087,0.7125519,-0.38863915,-0.53749853,0.51918447,0.41365278,0.7398714,0.70488244,0.6541935,1.1761011,0
0.21603346,-1.5331892,-1.3482579,-1.0431002,2.0429335,0.85183084,-0.1361888,-0.24473941,1.2477725,0.18109387,0
-0.8987289,-0.46634972,0.03106535,1.1848167,1.0988618,-0.38456905,-0.88649875,0.7489507,1.4475926,-1.0511341,0
0.6977944,-0.12303536,0.019103646,-1.1363485,-0.96551836,-0.8530213,0.37141654,0.7390522,-1.3748965,-0.18769889,0
0.011123429,0.07998129,-0.45240673,-0.89527124,0.79268634,0.049684256,0.3449455,-0.0750895,-0.49638513,0.6318909,0
0.41375032,-0.45767742,0.56567323,-0.36540523,-0.906612,0.6740769,2.1990528,-0.5959413,0.24458098,1.2174621,0
0.47466597,-2.5287447,0.44657224,0.018238857,-0.51023895,0.7911002,-0.31667414,-1.5363029,1.032726,0.70139027,0
-1.3956583,-0.014057154,0.20796204,0.87958467,-1.1133747,1.5599457,0.0035560932,0.22801462,0.7685559,1.2039704,0
-0.95801395,0.56521827,-1.5884058,-0.50701004,-0.28904784,-1.1208742,0.8595745,0.6445608,0.09290099,-0.82921755,0
-0.2979319,0.42794552,-0.08158711,1.2298956,0.5890577,-1.1685523,0.49930215,-0.6359238,-0.2792724,-0.6817515,0
-0.9986656,-0.5482304,0.6682575,0.7862498,-1.021088,0.42925578,0.38109234,1.0305344,0.020246003,-0.97993475,0
-0.254107,0.19512653,0.098558195,-1.2724602,1.0472208,-0.3247168,0.78299445,1.3462188,0.7531871,-0.75438106,0
0.1797922,-0.75756073,-0.20575818,0.013141803,1.3014272,-0.017418958,0.116707414,0.1606038,0.2518653,0.44984165,0
-0.012413489,-2.8859525,-0.92557776,0.28531244,0.45539105,0.7687111,-0.39527163,0.08658882,0.17468886,1.1343714,0
0.35114995,-0.90386665,1.3097689,0.23811254,-0.14023499,-0.5375277,-0.15823638,0.39930147,-1.664226,0.4772957,0
-0.7079951,0.17590874,-1.487296,0.4953085,-0.8924569,-1.7237204,0.36036974,0.7885049,0.51886445,-0.26797125,0
0.8514499,0.7077036,-0.893375,-0.27038008,-1.5719132,2.019713,-0.53853023,0.18069865,0.16037755,-0.63931125,0
1.0180029,-1.1229925,-0.654092,-0.9071574,-0.1561563,0.497818,0.38593772,1.8402215,-0.7218424,1.6558158,0
-2.2907429,-0.07702671,0.46773133,0.62079704,0.29383808,-1.4326279,-0.14243215,0.48697054,0.14442447,-0.45510027,0
0.024856796,0.059499584,0.64316034,-1.1566833,-0.28767395,-0.14211528,-1.3078742,0.7181954,-0.8377407,-0.18098646,0
0.7915217,0.7805092,-0.2165379,0.43094087,0.37287325,1.2175832,0.006483797,-1.038806,-0.08221939,-2.9938812,0
-0.34353226,0.15406114,0.33153692,-0.4085894,-0.45319337,-0.3537113,-1.4404674,0.8211083,-0.2665889,0.4918046,0
0.9325122,0.8059256,-0.3284342,-0.73795617,-1.9735485,-0.8065698,-0.1346201,0.80431813,0.6908509,1.3954742,0
0.70943767,0.37971023,1.0154898,-1.4285519,1.6582438,0.6232356,-0.30249447,-1.3996702,-0.17920871,0.38054237,0
-2.0204859,0.81048316,1.3144401,-0.38711646,1.211382,-0.97914946,-0.609051,-0.58426803,-0.22922798,0.97557795,0
1.7585787,0.26233694,-0.42117062,-0.69325393,1.3291054,-1.6173086,1.1224358,-0.999764,-0.68767715,0.99510527,0
-0.4633369,0.18117216,-0.20218259,-1.2039982,1.3190733,-1.1121396,-0.008929353,-1.5664922,-0.2647597,-0.7272238,0
0.7364155,0.83519304,0.12623766,-0.80859894,0.43630296,1.355783,0.3989929,0.16927205,0.39411843,2.2392118,0
-0.2543654,-1.6555912,1.0084862,-1.208498,0.26342937,0.066793755,0.5970347,0.22443633,0.59085846,0.33996376,0
-1.7495064,-0.23025286,0.011620238,-0.80052894,-0.46339357,-0.04738047,-0.22248492,0.48560148,1.8207382,-0.06751134,0
0.22685131,-0.65531427,0.045194775,1.7796576,-0.6657093,0.15554379,1.7186317,1.0442684,-0.08603157,-1.2449511,0
1.7657865,-0.80196,1.2820959,-0.6800313,1.254677,0.9390331,0.47443014,-0.10797771,-1.1578441,1.1338296,0
0.13911751,-1.0304831,-0.22768381,0.32257193,1.3843442,-1.0816033,-1.1416758,-0.1392967,-0.41134608,-0.4738238,0
-0.2807065,0.1343278,-0.29336652,-0.82850426,1.0836848,-0.6852101,-0.4433979,-0.85879385,-0.25105894,-0.19884588,0
-1.020595,0.5394476,-1.0479265,-1.0173396,-0.90095854,-1.5685905,1.5609692,0.83124274,0.7571468,-0.8763137,0
-0.47866008,1.3397348,-0.39375126,1.8725464,-0.81732947,1.1033822,0.98272246,-0.17617056,-0.042156536,-0.2706356,0
-0.9054339,0.8766447,-1.2145642,0.20746943,-0.8353554,-1.4141628,0.99640614,-0.6989695,0.4270048,-0.35440102,0
0.88435555,-1.0730201,-2.2669864,0.7368392,1.3536301,0.09825146,1.4292614,-0.36448488,-0.20437132,0.67351,0
-1.3597742,0.57885915,-0.93745106,0.53071725,0.62615573,-0.157628,-0.87377346,-1.4686503,0.62970465,-1.3778098,0
1.014919,-0.27264494,-0.7213507,-1.1780083,0.3035003,-1.2563564,1.163063,1.5282015,-0.36459503,-0.5733899,0
-1.3024154,0.62121737,-0.6440938,-0.70172906,1.0241163,1.8947186,0.8527711,0.0028839912,-1.1147995,-0.035161007,0
0.24573626,-0.71606576,-0.02696468,-0.090534285,1.5396256,-0.03178563,-1.163616,1.057098,0.32510927,-0.4439086,0
-0.8282712,0.45813352,-0.36263788,0.55835575,-0.10996929,0.0077487715,1.2609745,1.4689612,0.49234903,0.34343955,0
-1.3155187,0.39794436,-0.69833285,-0.05160155,0.44297844,-0.58223146,-0.50603575,0.7052275,1.7057433,0.36963108,0
-1.2320644,-0.5293442,-0.09270819,0.5982134,-0.7006017,-0.5659065,1.4480237,0.19079264,1.0691054,-0.7799711,0
-1.3354063,0.5362441,0.16414192,1.1360768,-0.7256659,0.93244153,0.0917869,-0.16332445,1.5009184,-0.12635778,0
-1.4105681,-0.30134252,0.9442842,0.17196545,1.0282667,0.5273149,-0.0020906888,0.52461916,-0.35273898,-0.11278719,0
-0.041837543,1.7357144,1.4643145,0.8736316,0.1500724,-1.2329043,1.4322151,2.432839,0.56642216,0.59487635,0
-1.1244926,-0.18430135,-0.4500582,-1.0909466,-0.7375835,0.5742815,-0.4790349,-1.3046608,-0.8205965,0.39894944,0
-1.4721072,0.27948618,2.2045426,-0.20200731,-0.1484566,-0.17485358,-0.27561218,-1.0602394,1.1502581,-1.0407718,0
-0.07356574,-0.028703539,0.5615436,0.8194411,-0.38879323,0.5392219,-0.6462867,0.627902,1.1697949,0.5630289,0
-0.9306277,-2.183732,-0.34440485,1.2554867,-0.81439775,-0.8601037,0.1521816,-0.63494605,1.6515646,-0.6162842,0
-0.8715498,0.2373954,-0.06747905,-0.24436145,-1.8452194,0.36625534,0.24258435,1.1708051,-0.12255274,0.8314446,0
-1.3415331,0.39150462,-1.7195138,-0.6749379,-0.4564873,0.09359915,0.45130986,0.68845236,-0.41999722,0.4982521,0
1.1882145,-0.9307621,-0.373144,0.31265196,1.7000673,0.88174266,0.35153356,0.7353415,-0.25256577,-1.2539136,0
2.2539108,-0.2624213,-0.41045758,-0.12703063,-1.0434552,-0.06769969,-0.9242208,1.9912581,0.20417096,-0.99179816,0
0.37116593,0.19822982,1.4112118,1.3262839,0.40708035,0.025471566,0.74079454,-0.32559204,1.1950322,1.7438009,0
2.2761579,0.119601764,0.5330073,-1.472585,-0.65517074,-0.13606575,0.5379669,2.126325,-0.22390608,-0.1743434,0
0.34699658,0.11791704,0.2263012,1.0761245,0.23021649,0.0012243018,1.1694369,0.3053471,0.3062727,-0.21306974,0
-0.70851445,0.057657823,-0.80907077,-0.73867714,-1.3582842,0.67198235,-0.048688717,-0.6377309,-0.6291332,-1.5392419,0
0.885868,0.9034509,-1.4620277,-0.018878995,0.2570154,-0.112441644,-0.9131462,1.880171,1.0866339,0.57032245,0
-0.15096234,2.4073505,0.55125874,-1.846154,-0.66966903,-0.73756635,0.012941707,-0.5316022,-1.1038481,0.48096997,0
0.47063625,0.08279959,0.50379795,0.45716265,-0.40732753,-0.43387645,-1.1304474,-0.76836056,1.0610567,-0.4732028,0
0.9683164,-0.74018,-0.3356377,0.5113662,-1.4180065,-1.0396023,-0.5802798,-1.2429601,1.4928379,-0.46134776,0
-1.7943538,2.2920058,1.0644794,0.18661106,0.04480417,0.34378797,-1.1737651,-0.94428384,1.9154481,-0.44437638,0
-0.20057108,0.37199542,0.0072934777,-0.26913685,-1.0499892,-0.14593592,1.3783623,1.0804282,-0.3374118,-1.7618785,0
0.0036793835,-0.19058946,1.0378529,-0.041678928,0.65493274,0.46296364,-0.83275324,1.1105034,-0.5122012,0.048260577,0
1.4557099,-0.3842119,-0.106769,0.48244104,0.74520683,-0.22152026,0.96767557,-1.3493141,-0.33846647,0.14576301,0
0.2921347,0.91964966,-1.3178601,0.06714234,-1.6191107,-1.0837845,-0.18953928,-0.17983596,0.7600304,0.59853125,0
-0.95412695,0.068039306,1.0634768,1.6057811,-0.08769506,-0.8451102,1.1684911,-0.8798045,0.9458366,-0.62387687,0
2.030131,0.74261016,-0.8803066,-0.21752152,0.30323163,0.04987632,-1.5086808,-1.116423,0.57384264,-0.9296553,0
-1.1186582,-0.5554698,0.020748599,0.32302508,-0.031226456,-0.5863031,0.50379074,0.30935982,-0.5923045,-0.35057864,0
0.008086322,0.7354295,0.22887346,0.42123812,-2.2419412,-1.56445,0.51474035,-1.799721,0.36557847,1.7449775,0
1.3522271,-1.9483467,0.21328151,0.1345977,-0.16137381,0.09680343,1.5509908,0.42682382,-0.4116145,1.7761195,0
0.45384666,-1.2022855,-0.97073555,0.7974535,0.48343372,-0.46970028,0.10579899,1.3287675,-1.9683588,-0.596891,0
-1.1190289,1.7649734,-0.30088547,-0.49340346,-0.37608594,-0.74199265,-0.030838199,-0.45782316,0.88615954,-0.8652643,0
0.02563288,0.90346164,-0.9905144,0.49574903,-1.0943177,-0.78142697,0.23676074,0.43058315,-0.19709094,1.0056471,0
0.94925696,0.61296815,-0.28203535,-1.1804236,-1.1696244,0.33394694,0.20349544,-0.59082747,1.7051687,1.3808118,0
-0.0027008094,-2.047311,1.0407943,-0.8187328,0.6180379,0.70948994,0.24562654,1.3900307,-0.117373705,0.45690483,0
1.0248442,0.8185442,-0.21895427,-0.91114014,-0.0650693,1.7397314,0.60462683,-1.2812612,-0.85053855,1.1556454,0
-0.36897823,-0.08710186,1.2048141,0.094006315,-0.45066822,0.111253686,-0.055424362,-1.5979855,-0.3442915,0.87759095,0
-0.40732446,-0.32324678,0.38217825,-0.9345594,0.37308174,0.036579344,0.8116151,0.83352584,-0.15956196,-1.3275839,0
-1.2020329,-0.27977765,0.876056,-0.110293485,0.71279216,-2.310681,0.6470284,-0.16377467,0.09895469,1.1429464,0
-0.87029123,-0.39203113,-0.7770545,-0.0036117025,-1.639238,-0.21392591,-0.5194758,-0.8574338,-0.38282746,0.20399739,0
0.14410771,0.088117376,0.15756091,0.7248009,-1.3134173,-0.56642765,0.45337084,-1.1008983,-0.27919525,1.5799422,0
0.35975873,0.780342,1.1205137,-1.3674108,0.390477,1.1334076,0.83502394,0.30507454,0.18343906,-0.7014105,0
0.5549809,-0.79127127,-2.010898,0.08578133,-0.81496763,-0.52696085,0.5252679,-1.0962099,0.10631293,-0.6953941,0
0.004912926,-0.5385396,-0.18652374,-0.6544733,-0.67039514,0.013772655,1.3184731,0.27508262,-1.0143389,-0.6821168,0
-0.0945881,-1.4406928,2.1876097,0.9539004,-0.19811855,-0.7637964,-1.8304857,0.3595239,0.058919292,0.27371556,0
-0.18294743,-0.36661744,0.208466,0.032731332,-0.93453836,0.38365197,0.2877094,0.08910061,-1.6266166,0.78422576,0
-0.43500665,0.805426,-0.09216683,-1.535157,0.8957715,0.644037,0.07450003,1.5002608,-1.302308,2.0869985,0
1.5607326,0.122109465,-0.5284017,0.98620707,-0.72729045,0.5081697,0.66755706,-0.31244004,0.84937674,-0.16382621,0
-1.3419137,1.3617562,-0.18232149,-1.3319057,0.6434252,0.5791983,-0.45797005,-0.23254669,1.4216775,0.33473894,0
-0.8209603,-0.06015349,-0.92842805,-0.097575456,-0.10667719,-0.207029,0.99827063,-0.20720237,0.83223563,0.5816864,0
0.045852683,0.86346954,0.49176058,-0.14847814,0.7141161,0.14683008,0.8929557,0.27086937,-0.6850873,1.0307927,0
1.0830368,0.5107426,-0.84172314,0.90929526,0.048126522,-0.19132648,1.8223339,1.3908794,0.55576056,-0.19861946,0
0.7387286,1.2371261,-0.9732853,-0.9797616,1.9931589,-0.5680779,0.1740036,0.44189122,-0.45828843,-1.410317,0
0.94578516,-1.2173816,-2.2208827,0.70333993,-1.228983,-0.49057674,-0.023507584,0.7988764,-0.5724094,0.58837026,0
0.6392935,-0.61642605,0.6131939,-0.8721577,-0.5821611,-0.5864363,-0.09161823,2.1305285,-0.3146648,-1.927413,0
0.24611592,0.77849525,-0.31723943,0.64030063,-1.1795279,0.46073633,-1.0508577,0.43555945,-1.1471522,-0.16069534,0
-1.7736427,0.98337424,-0.49754342,-1.0513932,0.5004828,-0.08247726,0.8307444,0.8596554,-1.1488694,-0.018630076,0
1.7073859,-1.5565077,1.8270601,1.2519149,0.4543712,0.10372737,-0.33728707,0.18589564,-0.72288626,-0.9409352,0
-0.50465786,-0.6881143,-1.4083602,-1.044528,1.2944869,0.3936724,0.4736244,0.025287474,-0.34215602,-0.00047045946,0
1.1059314,-0.9662056,-1.1916552,-0.29682738,0.7364387,0.63382965,1.3227196,-0.5651829,-0.39249983,-0.40812552,0
0.19373475,0.88657767,-2.032766,1.2659492,-0.53846467,1.5492655,-0.067365184,-1.9335409,1.5991585,-0.6517317,0
-0.9875597,1.6775422,0.10516883,0.98946244,-0.4200495,0.91961277,-2.1903856,0.21075737,1.1793425,0.4727022,0
0.00070973486,-0.42669144,-0.87266225,0.83431983,-1.0657535,-0.08555569,-0.5634134,-0.64760596,-1.2574542,0.55969584,0
0.028191019,-0.31678334,0.24371666,1.1396065,4.020542,-0.44161832,-0.59447706,-1.4387221,0.56374365,-0.23399334,0
1.0843066,-0.47366965,0.76796657,0.084503025,1.2359843,0.22509523,2.1354365,0.64567256,-0.09344457,0.3684008,0
-0.8657852,-0.32789332,0.2366445,0.31286663,-0.25429857,-0.37845856,2.0681183,-1.213842,-0.1133478,-0.21396016,0
1.3068717,1.2768325,-0.13228941,1.2226374,-1.4971125,-0.8805567,-0.9635333,-0.012175306,0.8323825,-0.7690849,0
-1.8434291,0.08296352,0.36780527,-0.9182215,1.3305815,0.9602025,-0.23136237,-0.32284346,-0.009667683,-0.8755921,0
0.7030022,-1.0149063,2.0591547,0.72721994,-1.0057412,-1.4414322,-1.7608325,-0.72159475,0.3659076,-0.9922522,0
-1.1802244,-0.11909219,-0.3906495,-1.1673379,-3.1215487,0.37253863,-1.0225246,-1.1157591,0.5900751,-0.45491797,0
-0.2445743,0.23799047,2.0204437,-0.34786934,-1.3700002,0.23241767,-0.535966,0.6899019,-0.0065892935,1.2926201,0
0.50700074,1.0905473,-0.16591668,-0.5265653,1.6852803,-1.0134132,-0.7220208,1.6299207,1.7019616,-0.77672863,0
-0.2452422,-1.0437852,-0.12092636,-0.28514877,0.96342415,0.28099653,-2.7710478,-0.9595431,-0.058211923,-0.42826173,0
-0.7222805,0.7245864,0.6211078,-0.17739217,2.098047,-0.8540164,0.2428903,0.23559624,0.37517098,-0.8325624,0
1.7211535,0.59508604,0.81015736,-0.36662203,-0.17748965,0.68623906,0.16935915,1.1587576,-2.1624873,0.24795015,0
1.8359255,-0.006034201,-1.2987143,0.10550207,-0.32044983,-0.2809593,0.59118474,1.4234,2.2587428,0.48980826,0
-0.10105432,-0.49463424,-0.8954151,1.3018181,0.60421145,0.0035369918,0.20576808,0.5346412,-2.3192923,-0.10500995,0
-0.66108596,-0.88146913,0.86848325,0.32403958,0.38695133,-0.19273178,-0.041548774,0.8872024,-0.61954033,-0.9444764,0
-0.95070255,-0.39979702,0.6405732,-0.82213247,-1.4275296,-0.72646433,1.1329147,-1.4796524,-0.29674757,-0.35998186,0
-0.123213105,0.18031779,-0.27438614,-2.2039528,-0.76997185,0.035319902,1.1719904,-0.83567244,0.18748873,-0.16806242,0
0.010094144,-1.2079593,0.5355811,0.884816,-0.530531,0.19722426,1.176175,0.57815504,-0.869845,-0.55197525,0
0.38305578,-1.2950572,0.102561146,2.1899192,1.0108049,1.5896578,0.0016606711,0.014558507,-1.5736629,-0.0010713674,0
0.61643493,0.113562055,0.65268683,-0.21870203,0.911035,0.3754406,-1.3124518,-1.6839658,-0.47767234,-2.1155941,0
-0.14319742,-1.1734098,-0.5769966,1.4710466,0.5263219,0.6319601,0.01927258,-0.3496857,-1.2963516,0.7313946,0
-1.2376829,0.9582213,0.5788427,0.15061162,-1.7572201,0.2110779,-0.26558387,-1.2394552,1.8747473,-0.21326062,0
-1.166972,-0.5428368,-0.79725415,1.7543603,0.3483845,-0.91556525,-0.25035164,0.034613,1.3580587,-0.06789444,0
-0.5227918,1.2299865,-1.6859778,-1.3665556,0.33251542,-0.24630181,-0.96736926,0.038785778,0.27613437,1.435697,0
0.7392912,0.8646267,0.571116,1.2571431,0.057502616,0.9289143,-1.6551818,-1.2042252,-0.5630625,-0.37460122,0
0.31156868,-0.031364195,0.34683245,-1.3853387,-0.18235001,0.57686704,0.11791757,0.5580225,0.77070546,1.9596885,0
0.38037995,-1.539078,-0.37311423,-0.14011908,0.6278621,-1.1526695,-1.1236771,-1.5095671,-1.1795352,-0.6395202,0
0.5319591,-1.0222783,-1.2458029,0.32393777,-0.6385903,1.5380626,-0.041350104,0.21508054,0.49124676,0.74488175,0
-0.6035484,0.1528601,0.9228754,-0.5052997,0.51042634,0.2272546,-0.45798624,-0.094966345,0.46654898,-1.4549539,0
-0.9392409,-0.12354183,0.5654616,0.6600844,0.5144932,0.26068822,0.44343114,-0.010220462,1.0574872,-0.19881101,0
0.3507838,-0.60339224,-1.1184728,-0.29396963,-0.29664403,0.00052887574,-0.40590033,0.64396745,1.0333226,-0.12102355,0
-0.4992217,1.7114019,0.9552414,-0.87794095,0.2976848,-0.35217917,-2.9093013,0.29256922,1.2815045,-0.28871396,0
-0.16023418,-1.2556287,-1.6669557,-0.2747668,0.4255277,-0.43380487,-1.2856338,-0.53484714,0.803754,-1.1836956,0
-0.252449,-1.1190677,-2.124525,0.50365233,-0.7424763,-0.07086558,1.0375603,-0.69707,0.014590234,-0.13159524,0
-0.4801714,-0.6846996,0.41161752,-0.7641087,2.461018,0.29294452,-0.20447078,0.2746189,1.3488584,-0.20543563,0
-0.7748918,0.024814744,0.9057953,-0.4776896,1.4593678,-1.8783606,0.32396,-0.49276155,1.7304409,-0.13252234,0
-0.15583315,-1.2083862,-0.5867025,-0.59575903,-0.23874818,0.6916361,0.4200435,-0.16070193,-0.25346226,-0.74562716,0
-0.025673574,-0.27763638,0.11586058,-1.8548508,-1.599137,0.39489138,0.793597,-0.2397285,0.5625191,0.49669462,0
2.2638528,0.28603384,0.77536273,-0.340727,-0.005516939,-0.09474908,0.19464907,0.40999308,-0.026800273,-0.07766734,0
-0.23853447,1.4904234,-0.08237461,1.261373,0.39639002,1.5103307,-1.3038538,-1.3271883,2.2795687,-0.4776177,0
0.63108397,-0.28071487,-0.6610988,-0.3307418,-0.44300163,-1.3592103,-0.8130475,0.7136035,0.5563322,-0.95624465,0
-0.017811472,-0.24471545,-2.0012333,-0.10773503,1.3607516,-0.20383385,-0.8994908,0.41354224,-1.3537874,-1.395596,0
0.0017366521,0.23213786,0.07935694,-0.24550955,-1.1838673,-0.3546682,2.0490851,-0.2566812,2.3809526,-0.9874287,0
1.4055731,0.1637061,0.2997294,0.46897763,1.2285149,-2.3835814,-0.36187777,-0.8088671,0.086349785,0.54446846,0
1.6565161,-1.285334,0.20298502,-0.7585756,-0.9850154,-0.79381174,0.05858275,-0.10884079,0.8620355,0.75954556,0
-1.1390924,-0.849474,0.5810333,2.2856395,0.94536626,-1.0240904,0.6590907,-0.76387364,1.1183394,0.18710022,0
-1.0480489,-1.5818285,0.2570093,-0.7068049,0.53633535,1.2160618,0.23756862,0.13487744,0.37623432,-0.8593739,0
-0.69562244,-2.2044666,0.4368737,0.32540816,0.6903534,-0.88774115,-0.5254616,0.457876,-0.47919822,-1.160132,0
0.74562174,-0.7643061,-0.86219823,0.64102566,-0.5220791,-0.3213333,-0.44063768,-0.088379204,-1.2989136,-1.9604763,0
-0.3499171,-0.04962983,0.8276726,-0.98827815,-0.6157357,1.0320364,0.6996583,0.6966679,-1.1157484,-1.2654479,0
0.27848348,-1.0123461,-0.35474974,-1.8977005,-0.37785625,-0.06167949,0.57524437,-0.34954292,-0.899084,0.8398826,0
0.10172787,-1.6266356,-0.13919708,-0.05658389,1.4331048,-1.6405864,-0.9985854,0.5889457,0.7604789,-0.10328176,0
0.7097122,-0.22257495,0.61592585,-1.6841888,0.32686567,-0.30225074,1.349627,0.18237387,-1.0970815,0.73823035,0
0.11637723,-1.491123,-0.8779508,0.53557235,1.0006976,-0.41993868,-0.889725,-0.87938523,0.120092005,-1.4308242,0
-0.29764238,-1.4194019,0.40042728,0.26942015,-0.2606976,-0.4131046,-0.21239272,1.4782454,-1.8598273,0.97443414,0
-1.0763249,0.016089365,-2.1809454,-0.37130132,-0.13539281,0.6418957,0.5553495,-0.20317353,0.71875864,0.48274523,0
-0.6208306,-1.1160334,0.49044967,-0.68478876,-1.229565,-0.24318697,1.2246977,-0.122671835,0.21408772,0.73765326,0
0.6607447,-0.24047437,1.3563808,-0.095695406,-0.43977028,1.4279513,-0.6135082,-0.7370012,0.7388663,1.9961301,0
0.8249828,-1.4071559,-0.65365326,-0.5588678,-0.4986567,1.1650295,0.1532675,1.1500291,-0.4425245,0.39577326,0
-1.2756991,-1.0309386,0.7384015,0.26880634,0.16686746,0.015125785,0.33051893,0.01190781,-0.6032584,-0.5483137,0
1.1566212,1.0514487,-0.8331945,1.1196282,-0.7503388,-2.0384572,-1.2419251,2.5932884,0.8345011,0.6924723,0
0.1388761,1.1750879,-0.88975596,-0.17823926,0.29216877,0.103539765,-1.3092852,-0.524702,0.6117362,0.15236224,0
-0.41962883,-0.67660254,0.6731668,0.13733909,-0.74944705,-0.22893439,-0.8442129,-0.12460112,-0.8231987,-0.9535779,0
0.29215476,0.23040688,1.2540345,-0.43510175,0.95056224,0.061551545,-0.6790409,-1.5511273,1.3944616,0.61493593,0
-0.0069807656,-0.44524395,0.8632685,0.5993375,-0.007473856,0.72173876,-0.7023815,0.1565783,1.1801002,1.4378756,0
-0.87787515,-0.41783354,0.9422986,0.06591254,-1.5383452,0.33629864,-0.96209955,-0.44163138,-0.022594571,-0.25974217,0
-2.1769052,-0.38714674,-1.0951359,0.46718204,-0.02059269,0.93935937,-0.14122984,0.876099,0.37828094,-1.6884582,0
-0.9582056,-0.04830129,-1.9707965,0.22659363,0.4102081,0.31470078,-0.3918541,1.3410112,0.69344246,-0.12650934,0
-0.9068694,0.7469164,-0.98244,-1.1196915,-1.1593504,-0.8525376,-1.2695307,0.10775513,1.2460116,0.7337025,0
-0.9835826,0.30822098,-1.1078347,0.8215189,-1.2893913,-0.5795271,0.23261645,-1.0387447,0.840367,0.06822035,0
0.5397036,-1.1698202,-0.107530676,1.2249359,-0.17661689,0.015036868,-1.2900068,1.3687545,-1.0544373,-1.720215,0
-0.70424885,0.18886483,0.4487347,-0.0006292667,-1.3209548,1.1249977,1.0960728,-0.7646031,0.57372224,-0.28459036,0
-0.056152254,0.5518707,1.686554,-1.1537726,0.64657456,0.33303785,1.5924522,0.6044985,-1.0852734,-1.957477,0
0.74005395,-1.3759261,0.7378404,-0.7115364,0.7150602,0.37202847,0.9003926,-0.305456,-0.004721258,2.053458,0
0.84887904,-0.79803187,1.6175064,1.1224364,1.1964399,0.24214964,0.4376754,-0.79090005,1.2608771,0.13620953,0
0.15245116,0.41238245,-0.05106365,-0.5821807,-1.6652168,-0.5445737,-1.259008,0.8170023,-0.77137274,0.8641109,0
-0.3419524,-1.1114186,-0.38442734,1.1265824,-0.65972894,-1.8022122,1.4475793,0.34827742,-0.30234662,0.3626051,0
-0.9482283,-0.17521372,-0.54930705,0.34185722,-0.73397857,2.0664477,-1.660682,-0.3480177,-1.5731062,1.1425294,0
1.1603467,0.9408738,1.6918997,1.2404555,-0.41905218,-0.45858365,-1.474693,-0.63046026,-1.2737097,-0.19490059,0
0.28512493,1.1664275,-0.7183913,0.9760651,1.2288952,0.80793804,-1.0085492,1.4222834,0.46901697,-0.6887819,0
1.1357969,-0.51985055,-1.188065,0.46274996,0.7234459,-1.3150774,-0.4763496,-0.36913076,0.8698385,-0.6065225,0
0.49698535,-0.38369203,0.18661246,1.3660575,0.18652865,0.7320282,-0.30401134,-0.8934769,-0.28175643,0.18300906,0
0.6244269,-0.67772174,0.3903767,1.7625341,0.0077953488,-1.9999409,1.014563,0.7508411,0.22914255,-0.94638574,0
-0.8925015,-0.40763324,0.45017433,-1.3367119,-0.13872863,0.2987578,0.61525625,1.1368326,-1.2831849,-1.7391163,0
