Buying,Maint,Doors,Persons,Lug_boot,Safety,label
1.0013087,0.510916,-0.99634147,-0.47055438,0.7062083,-0.9801738,0
-0.68909013,0.25459126,0.2305554,1.4096634,0.13591361,0.7403034,2
0.62166005,-0.20300822,-0.004050391,0.6548482,0.3308613,1.2014513,2
-0.5015389,0.1551404,-1.3443621,0.35073322,-1.2951056,-0.5627812,0
0.14011039,0.09598558,-1.383711,0.51863873,0.66387963,-0.9189929,2
0.88927287,0.30246967,-1.2675394,1.2203828,0.53411615,1.2137318,0
0.8391923,0.051163226,0.27703878,0.35038748,-0.1033622,-1.4900825,0
0.38588157,-0.41375956,-0.2724319,0.053364176,0.37659624,1.3592064,2
0.85654634,0.4650897,0.42164734,0.113738865,-0.21315542,1.6453567,2
0.97941846,-0.54651797,0.824251,1.1981106,0.40984505,0.5740954,0
0.33530572,0.10049632,-0.8505987,0.07704291,1.1495988,-0.4361016,2
0.9158268,0.20365448,-1.0441058,0.9663638,1.2858871,0.86082464,0
0.5165512,0.47208002,0.9534794,0.03982911,-0.16138078,-0.18983847,0
-0.15825756,-0.87588155,0.49935627,-0.67340946,-1.1590999,-1.0504458,2
-0.5004012,-0.6870214,-0.0020533819,-0.62794805,0.44230348,1.859811,0
1.0964577,-1.0272537,0.1493284,0.7491237,-0.5228526,0.9811,0
0.76332885,1.0510064,-0.8540311,0.14593302,-0.5942587,-0.63150847,2
-1.412666,-1.0470968,1.7702632,-0.6084808,0.7656464,0.770658,2
-1.7774534,-0.08416675,1.1408231,0.90970993,-1.0615528,-1.0313975,2
-0.32758588,-0.6536288,0.38427013,-0.5317068,0.93574196,1.1454957,2
0.5658324,-0.13805096,-1.4743432,-1.224806,-0.40995592,-0.6698256,2
-1.0591375,1.4949703,0.429489,1.096101,0.58303416,-0.547035,2
-0.060511187,1.6597022,-0.12923753,0.6799892,-0.65664154,-1.0465107,2
-1.0554023,1.6364874,-0.25208202,-0.69073665,-1.1551576,0.8525504,2
1.4180057,-1.0789176,0.097540155,0.61126,-1.0076377,-1.5921979,2
0.44383994,-0.71340466,-0.89428276,0.22434956,-0.7483178,-0.6651645,2
0.74976194,0.78586894,0.5963914,0.1715495,-0.95580816,0.27555296,2
0.6344502,-0.4563653,-1.7671664,0.21263653,0.44374707,-1.0457071,0
0.6521823,-1.1221637,-1.0065053,0.4411372,0.32860702,0.1029491,2
-1.9126052,0.32753634,0.56796616,-0.02029112,0.17533512,-0.36609748,0
1.0193325,0.96845764,-0.05485618,-0.17918599,-0.9749304,-0.65611094,0
-0.14582379,0.07991512,-0.8305944,-0.91078985,-1.2402531,-0.48823622,2
1.2189715,0.12456088,0.5790649,0.28144994,-0.5197171,1.3783507,0
1.6253964,-0.43063867,-0.63223225,0.2957903,-0.31499508,0.13928346,0
0.5523148,-0.4554485,-1.4800909,0.50552887,0.29662982,-1.199044,2
-0.24475823,0.9177979,1.3710071,0.9984002,0.5014323,1.0140581,2
-0.006761899,-0.41228402,-1.0698879,-1.3896056,-0.15396968,-0.56409764,0
-1.1212065,-1.0199213,1.4774166,0.14481989,0.7067683,0.07059511,2
-0.17856619,-0.06264378,1.3927038,-0.059189074,0.81163126,0.6342311,0
-1.2337928,0.17163654,-0.22142342,1.0004741,-1.057716,-0.9856243,0
0.58094454,0.2476491,0.85420084,1.6685946,-0.22333811,0.9414438,2
-0.53409994,0.70520926,-1.2758412,0.18920577,-0.880608,0.593652,0
-1.6002303,-0.7212158,-0.43856215,-0.80966765,-0.9812156,-0.602995,0
0.28239426,-0.7267791,0.51175976,-0.56053394,1.6262984,0.48424926,2
-2.612686,-0.27709085,-0.00083126687,-0.8663733,-0.4790536,0.34658974,2
-0.46473324,-2.4412181,-0.065733716,-0.16896264,0.6976433,0.70534813,2
-1.3613133,-0.23891938,-0.73266363,0.44445035,-0.7779897,-0.3945763,2
0.024903493,0.9339509,1.7045887,-0.39329675,0.13359477,1.1787958,2
1.1371055,-1.179519,1.2408876,0.162274,-0.78268033,1.0553846,2
-0.0029208194,-1.3811915,1.2355545,-0.40479404,-1.0904555,-1.1489085,2
0.34874853,1.4963523,0.7663186,-0.89916795,0.87417936,-1.5595548,2
-0.20036864,0.2255375,1.6143506,-1.8346105,1.1151327,-0.58022743,2
-0.080460384,-0.111419454,0.9832711,-0.24310187,-0.94114965,-1.1646628,2
1.369296,-0.9087787,0.47076464,-0.071532026,0.2553832,0.6843442,2
1.5822893,-0.7475673,1.4680487,0.39348787,-0.21036321,-0.97723794,0
0.766344,0.15018184,-0.14796509,0.5784874,-0.9795431,0.8964162,2
-1.213609,-0.5447939,1.064304,0.85575116,-0.74632895,0.38084105,0
-0.064535916,-0.5959583,-0.28312105,-0.8443906,0.23480083,-1.6166449,0
-0.14976697,0.365214,-0.7059994,-0.99084926,-0.9250089,-0.2075409,2
-0.9785141,-1.6232246,1.6494167,-0.1657359,-0.6510121,-0.44614366,0
1.4802781,1.7488683,0.6097651,-0.2072257,-0.10829637,0.2690815,0
0.6165095,-1.5443075,-0.5873958,0.61365205,1.0449567,0.09164597,2
-0.6972797,-1.6022519,-0.6527419,1.5822006,0.9133827,0.63407016,2
1.686604,0.16290465,0.0784373,-1.1773974,0.8585273,-0.5276605,0
-0.60595846,-1.5270578,0.5830344,-0.8154375,-0.3171633,0.0009938488,2
0.685303,0.60259914,-0.5153016,0.2510077,1.6452434,0.3919783,0
0.25370634,0.5852795,-0.8379574,-0.5770314,-0.62684625,-1.1280551,0
-0.88578594,0.63718843,1.0129943,-0.155147,0.763337,0.93102443,2
-0.008533133,-1.6671625,-1.6938467,1.2236502,0.24298577,-0.21602474,0
-0.66130465,0.7752612,0.22075707,2.4421911,-0.1194756,0.64601064,0
-1.6334071,-1.3070127,-1.710868,0.3231403,0.16289364,0.58264995,2
0.8405347,-0.7546673,-1.9936316,0.55185515,-1.6918865,0.5699495,2
-1.180568,0.28710738,-1.8256595,-1.404768,0.84067893,-0.49143562,2
-1.2236843,-0.2227288,-1.6350816,-0.7867377,0.4272379,-0.20180324,2
-2.0051932,0.957682,-0.9731367,0.46197784,1.0841663,0.72737783,2
1.9884897,0.97299445,-0.32752335,1.462591,0.16509366,0.13444208,2
-0.56521684,-0.056280315,-1.1207879,1.4358966,-0.026746603,1.473783,2
2.0881567,0.51120925,-1.4870784,0.66532284,1.2223248,0.036494017,2
0.002436163,0.48107105,-0.3023103,-0.121692866,2.3607533,0.3201789,2
0.43147084,-1.3290766,-1.3131754,-0.18847246,0.16799788,-0.7137264,2
0.28033987,-0.83355975,-1.074823,0.96918595,-0.8782077,1.308142,2
-0.627112,-0.57610583,-0.24333279,1.7948747,0.8329457,-0.5299429,0
0.35533217,0.41420937,-1.2459699,0.36916608,-0.722515,-0.4802958,2
0.6548181,0.67759234,0.04387351,1.4730456,1.0149996,1.28195,2
-1.3513517,0.10613792,-0.3355509,0.081900045,-0.34403807,-1.6551305,0
-1.6885546,0.2833047,0.36759445,-0.76551104,-0.37776548,-0.021326646,2
1.5939996,1.4981681,0.15688017,-0.39480367,0.510341,-0.7295116,0
-1.9929667,-0.4652743,0.9003075,0.63116515,-1.0957682,0.42959157,0
0.67110074,-1.0436558,0.4606514,-0.3146952,1.3539014,0.10596161,2
-1.6474317,-0.2614261,-1.1213926,1.2885897,0.97415173,1.0193851,2
0.63040876,0.080014095,-2.0685396,0.61289954,0.9034874,-0.2146684,2
-0.13931586,1.0707538,-0.30858773,0.49367166,-0.76499045,-1.2094481,2
-0.96868736,-0.41339052,1.6628513,-0.7584212,0.29292008,0.6809688,2
-0.86619574,-1.3490444,-0.7197604,0.28226867,0.10480252,0.29102594,0
0.68745875,-0.88342863,0.03596899,1.4567808,1.038097,-0.54572034,2
-0.52228343,0.9697918,-0.98051494,2.4224439,0.37627792,-0.0059776073,0
-0.77295166,-0.8702976,-0.34202045,1.8724306,-0.9815979,0.5796336,0
-0.65560263,-0.27230114,1.4463912,1.3186628,0.80096626,0.4552767,2
1.2765582,-0.2670923,-1.4395169,-0.054736633,-1.3989639,0.8873133,2
0.37553048,1.0535154,0.913569,-0.32294047,1.076651,-1.6389155,2
-0.0055009257,1.5096031,-0.85798717,0.5694448,0.29413378,-0.27188745,2
-0.09687258,0.24176937,0.63468766,-0.23863232,2.0144055,0.5021442,2
-1.5783836,-1.0298114,-0.102609664,-0.16831511,0.90100217,-0.018899292,2
0.734283,0.73280776,-1.0788673,-1.3174176,0.10495477,-0.25501394,2
-0.9078014,1.020414,-0.3994975,-1.1668519,-1.5660725,0.4603256,2
-2.503251,0.020408511,-0.65761554,-0.3343921,0.22539592,-0.36790365,2
0.28526038,-0.61918133,-0.4636364,-0.15193762,-0.03217796,-1.2913923,2
-1.390821,-0.005434617,0.5713062,-0.15770043,1.5323231,1.1050467,2
0.44236192,-1.4553872,0.2804106,-0.0014997087,0.1277483,-0.93784595,0
-0.3544812,0.45227495,0.51236486,1.4568479,-0.5294423,0.04530058,2
-1.1816889,1.157394,0.33693394,-0.30391306,-0.35118058,0.63871527,2
0.5579558,-1.5176536,-0.71981806,-0.2551561,-0.04608648,0.75752866,0
0.44488606,1.034249,-1.1196144,0.030025724,-0.23663625,0.21586797,2
0.42961657,-1.1545419,-1.0147543,-0.0077060424,-1.0725329,0.7358455,0
0.28696194,-0.5179143,1.4794321,0.06351541,-0.8288392,0.6150862,0
-0.72624725,-1.003669,-1.0963873,1.2855958,0.9265529,0.19990462,2
0.36977673,-1.1256503,-0.7873728,-0.85645473,-0.117301136,0.6497235,2
0.86683613,0.323337,-1.2521651,1.2981591,0.50121003,0.5333803,0
-1.5361059,0.91496986,-1.1879183,0.8028542,-0.45636028,-0.26692018,2
-1.0587219,-0.34889242,1.8577738,0.50461805,-0.74045366,-0.12941745,0
0.4524971,-0.7176609,-0.24586254,0.012383442,1.0962653,-0.3268366,0
-0.19002464,-0.21854839,-1.819658,1.2881213,0.09923317,0.05015447,2
-2.175584,0.45276767,0.98559844,0.6110741,-0.031786583,1.0801492,0
-0.82784563,-0.21748227,-0.67057735,-0.34866914,-0.48965275,-0.77881384,0
1.4231576,-0.84083796,-0.77927876,-0.14565012,-0.48913264,-0.18147743,2
0.22374074,1.6163574,1.0209329,0.90632915,0.5664099,1.3280115,2
-2.1897476,-0.100388825,-0.7331134,-0.118285805,0.40238455,-1.056113,2
-0.5907367,0.64858603,-0.38386673,0.40462786,-0.97006375,-0.21315831,2
-0.15595429,-1.0666991,0.18195051,-0.6704719,-0.62863195,1.301049,2
1.8932348,-0.68869334,-0.09778215,0.30534416,-0.5266267,-1.0039868,2
-1.1266413,-0.21242538,-0.26354674,-0.3753773,-0.64340305,1.1894088,2
-0.6317562,-1.1122233,-0.16145585,-1.8088555,-0.74670357,-0.3470937,2
-0.01838286,0.42373067,0.111871235,-0.31393024,1.0190986,1.2309301,2
-0.8097961,-0.16058469,0.12855628,0.35765454,0.18438427,-1.1303656,2
-0.9201627,0.04282374,0.7346309,0.6099038,-0.017050127,1.2632167,2
-1.9663905,0.7552481,0.35469943,-0.288923,1.0136739,0.33037227,0
0.6165043,0.20086515,-0.46058273,0.35074508,0.63226074,0.34793743,2
0.009467201,1.40446,0.6135806,1.2964092,0.7701973,0.5523937,0
0.3787331,1.4282205,0.53924114,0.63724,0.45302474,-0.4031837,0
-0.78645337,-0.8025266,-1.1900362,-0.082235515,-0.301336,-0.94964755,2
-0.62602055,1.5088888,1.0379313,0.4475355,-0.9172201,-0.42797893,0
0.64454424,0.6947794,0.25493196,0.6361221,-1.1349446,-0.5635239,0
-0.32384583,-0.48363876,0.3899966,0.5898344,0.3963781,-1.5093102,2
-0.69328314,0.65239817,-1.2476062,0.67764413,1.3090627,0.45682445,2
0.18592359,-1.0431145,0.81897575,1.3853296,1.7234006,-0.6626867,0
-0.6457444,1.0611914,1.0879154,-0.02795169,-0.38854164,-0.281217,2
-1.4382195,0.3444625,-0.2776675,-0.25511295,1.1719482,-0.7710741,0
0.46038342,-1.1167661,0.9196158,0.4093027,-0.2281412,1.0679126,0
-0.61129385,0.10829252,-0.1770769,0.5034145,-1.5313106,0.5834059,2
-0.5587784,-0.5005097,-1.2804291,0.19771954,-1.1042296,1.1117516,0
0.21698867,0.515881,0.9553365,-0.2359969,0.15252978,0.9720813,0
-0.29056838,-0.4207983,1.8386052,-1.2888094,0.8163606,-0.54597586,2
-1.88642,-0.095547706,-1.6959792,-0.7456348,-1.3443699,-0.6139768,2
-1.3098116,-0.2617674,1.5606997,0.1934193,1.6500604,-1.1892251,2
1.2608571,0.32976532,0.5889349,-0.9134365,0.6355034,0.21444581,2
-1.980814,0.35561234,1.0015932,0.26813754,-1.0873263,-1.1179911,2
-1.0385804,0.29740942,0.3689276,-0.19064997,0.7182995,1.7679765,2
1.6185046,0.41951352,0.13571922,-0.62753737,-1.2256074,0.11132552,2
0.9507159,2.0168562,0.6881785,1.1060536,0.43705827,-1.2092161,2
0.74077773,-0.42190915,-0.9956033,-1.5686888,-1.1063125,-1.0143489,2
0.4531585,1.5838879,0.37364063,0.24544182,0.63475573,-0.38647017,2
-0.40561357,-0.85012305,-1.8785709,0.35306352,0.7263888,1.04741,2
-0.14333189,-0.710502,0.9963312,-1.0934705,0.037069615,1.0411243,0
-0.174397,0.96309054,-0.1889837,1.2361662,0.41896224,0.5620649,2
-0.9476725,0.6537253,1.206133,-0.18929839,0.5047281,0.7279364,0
0.25795013,0.33585042,-1.365855,0.08876532,-0.52573353,-0.3471352,0
-0.015011204,-0.6830573,0.8543999,0.14333494,-0.12099891,-1.3701277,2
0.9257251,1.8685789,-0.327262,0.07647675,-0.8399715,0.100980185,0
1.0589926,1.5181414,-1.042994,-0.35439363,-0.6736529,-0.23882908,0
0.7344419,1.229475,-0.16445842,0.8303634,1.0391442,0.94536096,2
-0.97607625,-1.8620952,-0.13987161,0.5133327,-0.9806851,-0.035446674,2
1.366388,-0.39250776,0.48224273,-0.5925164,0.9944513,-1.4124626,0
-0.3515855,0.8942319,-0.37374365,0.660699,-0.74243915,1.0207525,2
-0.41680273,-1.0977701,0.123720974,1.1371202,0.18819259,1.2434564,0
0.77657616,-1.5262719,-0.12671407,1.0260689,-0.841229,-0.0817096,0
-1.0522996,0.59626734,1.7494305,-0.2915646,0.08624428,0.14628197,2
-1.981514,-1.0139021,1.0821774,1.4367483,-0.69512993,0.50895965,0
-0.9982296,0.49162084,0.8198575,0.4243768,-1.4322342,-1.6052475,0
2.1427045,1.7167921,0.5242779,-0.32914594,0.682744,0.04943885,2
-1.3188133,1.1942483,-2.3049476,-0.5685319,0.45926666,-0.26996666,2
1.7585821,-1.6347188,-0.23428456,-0.80790246,-0.22757824,1.0446296,2
-0.010424642,0.13726783,-1.6164178,-1.0650893,0.28045318,-1.5434723,2
-0.67576355,0.105909996,-2.2194176,-0.6126653,-1.3176875,0.009461031,2
1.1872184,0.74826014,-0.23337291,-1.6121725,0.8035993,1.1278603,2
-1.0271736,-1.2574971,-1.1220293,-1.7171329,0.13626976,0.3314,2
1.128316,0.6487111,0.14213516,-2.1467361,-0.38953143,1.4643054,2
0.9415269,2.0709624,-0.35510185,0.9199685,-1.538903,-0.2928655,2
-1.7299913,-0.14645036,0.8943299,0.57995075,1.8137996,-0.4761798,2
-1.7316728,-0.87772536,-0.04227046,-1.0523672,1.2852468,-0.40502772,2
-0.9434998,0.833114,1.8982475,-0.33494973,1.07956,-0.87968934,0
0.9656703,-0.44383854,-0.90493613,-1.3348988,-0.07208644,-0.392532,2
-1.602765,-1.2921904,-1.1607512,-0.7261872,0.096592,0.19561325,2
0.68537146,0.40875378,-0.6841869,-1.7140559,-0.18741964,-0.33091217,0
-0.8941609,-0.021929614,-0.44514814,1.0837764,0.74983263,-0.05358194,2
-2.0203924,-1.3707868,0.9527018,0.19576472,-0.69077617,0.8421309,0
-1.8003871,0.20464742,0.374781,-0.19962081,-0.5849844,1.8304722,0
1.72294,0.37609208,-0.071843326,-0.4808728,1.0583829,-0.9193703,2
1.75619,0.5903738,-1.850516,-0.73205495,0.33276567,-0.7296941,2
0.74170005,-1.4111687,-2.3368587,0.049805645,0.5256293,-0.012990593,2
0.7302591,0.9307873,0.52440685,-1.3612324,0.093323044,-0.8623587,2
0.46736643,0.6028676,-1.9939556,1.1372854,-0.97059697,0.38764504,2
-1.9332411,0.33763826,-1.3991082,0.37292612,-0.0027643093,1.125994,0
-0.8719988,-0.267287,-1.2031298,-0.48768628,1.5802941,1.1888944,2
0.81638145,-1.9067421,0.65560764,-0.41772884,-0.798002,-1.2044202,0
-1.8453407,0.3780781,-1.6520354,1.4699374,-0.97835016,-0.61579525,0
0.38691056,-0.43767703,-0.46728027,-1.8168758,0.20671079,-0.13358597,2
-1.5281878,-0.33397496,-0.20834568,-1.496126,1.8034681,0.12367821,2
0.8209944,0.2687248,-1.3549042,-0.53798026,1.7635665,1.057856,2
-1.3368509,-0.51836157,1.0616238,-1.4161854,0.71454597,0.44949245,2
1.0223197,0.7157104,0.3333201,0.91657925,1.2815034,1.371323,2
1.7770761,0.76757,0.4246938,-1.3068733,-0.14673027,0.5106952,2
-0.2057036,0.7634517,-1.1633233,1.8181673,-0.057494264,1.0673095,2
1.2396802,0.8598796,-0.15404154,1.8041669,-1.465468,0.25007975,2
-1.0468022,0.8639047,0.22640766,-1.9304962,-0.99072206,0.61673105,2
-0.6491711,1.3563886,1.0234222,-0.4660061,0.4106133,-0.059607416,2
-0.9866605,0.77893925,-0.9467118,-0.6705682,1.4089805,0.32144648,2
0.61928046,0.6887568,-0.6972497,0.5949472,1.3465911,-1.2541769,0
1.6488984,0.5045291,-0.40468118,0.9625553,-0.03703871,0.5483724,2
-1.2945113,-1.373224,0.41073146,-0.050858703,0.47955856,-0.60393643,2
0.94629973,0.53102654,0.16843934,1.2250942,0.93113035,-0.07985171,0
-2.1394432,-0.6587087,0.46544188,0.88578224,-0.75001156,-0.76200867,2
0.6970874,0.100636885,1.3894405,1.5026658,1.1146758,-0.8139906,0
-0.64214444,-1.4872695,-0.30996382,0.96116763,-1.601438,-0.67747474,0
1.8750476,-0.18554685,0.80161476,0.77736294,-0.03823453,-1.0492065,2
0.42446658,0.85595846,-0.88183874,0.6569938,-1.0770448,1.1524568,2
1.0740446,-1.1166832,0.02448344,-0.9752095,-0.5542051,-0.7491746,0
-0.14807564,-0.40525347,-0.6986511,-1.3627603,-0.2488454,0.051121518,2
1.8835986,0.5415166,0.54986143,1.5159322,0.55443656,-0.63464797,0
-0.528481,-1.659702,-0.2535959,0.5960913,0.7947546,1.1473279,0
0.128121,-1.1452827,-1.253944,-0.17562792,-1.546625,0.47076994,2
2.326499,-0.5357677,0.8838494,0.37565005,0.26410463,-0.5302117,0
1.0093118,-1.1196221,-1.7177163,-0.15236154,-1.1354787,0.080379374,0
0.6295278,-0.83908236,1.4482353,0.31203657,1.3620942,0.24386103,2
2.0374951,0.6323786,0.7303583,0.01153392,-1.3923149,-0.614142,2
-0.26886138,-0.5534805,1.6955377,-0.47090584,2.0159364,0.2701235,2
-0.7796394,-0.74371636,0.37253678,-1.10015,1.4845471,0.150977,2
0.68178254,-0.39280948,-0.49345946,-2.0585914,-0.35251892,-0.49700317,2
0.16503598,-0.76243496,-1.6846957,0.89422077,-0.0877701,-0.2093882,2
-0.14393796,-0.809169,-1.7156932,-1.1880966,-0.8575691,-0.28685048,2
-0.2474177,1.2516512,-0.35997817,-2.069753,0.37125522,-0.1279944,2
0.602176,1.1692606,-0.011031048,-1.6630416,-1.154573,0.68440485,2
1.380333,-1.0048896,0.30695024,0.14545976,0.30668488,-0.96835715,2
1.5688622,1.510725,0.8128699,0.91132116,0.66552615,-0.15688889,2
0.6439446,-1.8441364,-0.29344204,-1.1408641,0.16600288,-0.5461472,0
0.95950377,-0.12677598,0.6159571,0.12171343,-0.4272271,0.8078102,2
-0.7122107,-1.6192503,-0.9027523,-0.7050505,0.4347026,0.7713912,0
0.13402681,0.83738685,0.54851055,-0.67706466,-0.8731022,0.6028743,0
0.75201327,-0.1435287,0.23617747,0.11467165,-0.26787016,1.7940443,2
1.6271313,0.6106659,1.4144722,0.5194575,-0.16653113,0.8092487,0
0.14168753,0.29767793,-0.6826479,-1.4095842,-0.4761067,-1.0582362,0
1.4511074,-0.95126784,0.57604784,-0.24823713,1.2035941,-0.8671675,2
0.5046126,-0.33048096,0.2792588,-0.7478254,-0.73337096,-1.6127481,2
0.8160158,1.4800183,0.39372006,1.6931473,-0.07951834,0.04875864,0
0.9267022,0.38485175,-0.954388,-0.49748796,-1.2917775,-0.21074979,2
-0.6066565,0.9644899,-0.8265002,-1.2916687,-0.47288188,1.1588374,0
0.921224,-0.02523404,0.7729738,-0.93831867,0.4784202,0.5851984,0
0.9003946,0.9064125,-0.034756377,0.030168634,-1.5121342,0.5630741,2
0.67653465,2.1628494,0.33059558,0.53522897,1.1521224,-0.32581234,0
1.4950728,0.10752489,-0.96974057,-0.5248031,-1.4637488,-0.85804665,0
-0.41072807,1.8593558,1.5506629,0.41254425,0.22663128,0.557965,2
-0.26515996,0.9888178,1.3387169,1.1271348,1.8453586,0.77494407,2
2.6391478,0.38350797,0.5986085,-0.2447052,1.1818869,-0.85830414,2
0.2037278,-1.3077334,-0.32003555,-0.6822537,-0.65256166,1.1111411,2
-0.7310958,-1.3851455,0.9290762,-0.89427984,-1.3740361,-1.0373935,2
1.5026593,-1.4865886,1.2327917,-0.97861,0.5026664,0.03163941,2
-0.2241051,0.13169762,1.5755334,-1.9722439,0.07106229,0.7407334,2
1.5636871,0.92325956,-0.007697122,0.6623025,-1.091264,-1.778635,2
0.46766052,0.78381145,-0.66820353,-0.4994778,-1.1594946,1.6388655,2
-0.15369345,-2.1351764,0.9832287,0.26270473,1.1350489,0.118417576,2
-0.41605312,1.7613425,1.7083796,1.0816628,0.21871242,-0.4678734,2
-1.0051038,0.35578552,-0.8396263,0.57349694,1.1257551,1.43259,0
1.2994347,0.44649768,1.1154959,0.3396919,-0.27154785,-0.45072016,2
0.586931,-1.9449693,0.13638599,-0.049343746,0.44790006,0.6263656,0
0.34147802,0.8001261,-0.7623203,0.64746994,-0.005984659,-0.21604234,0
0.08556299,-1.4511055,-0.40803576,-1.0536784,-0.6694163,0.9271896,2
0.45930472,-0.20412537,-0.9167112,-1.2470734,-1.8263705,-0.85045654,0
1.3145372,0.6903605,1.1510556,-1.0707767,-0.6675477,-1.3417954,0
1.336396,0.14698683,0.42196006,-0.29481065,-0.85415876,0.7458639,2
1.2352208,1.5793861,0.74876267,0.33292502,0.13998623,1.3460377,2
0.96724474,1.5751101,-0.4550714,-1.2275572,0.06300979,-0.32321092,0
0.9231444,0.14356154,0.88779265,0.034649614,0.6562568,1.5073259,2
-1.7311065,0.0352844,0.58731884,-1.2656244,-1.5191345,-0.5583926,0
1.185087,-1.4638598,-0.4301756,0.010752622,-1.1762748,-0.5672395,0
-1.6029003,-0.05755867,1.6547223,-0.5386633,-1.4877813,-0.7091242,2
-1.8742571,-0.6361172,0.632925,0.8973806,-0.61608464,1.867146,0
1.2090739,-1.659582,0.30825666,0.324714,0.9381702,0.3083435,0
0.119138464,-1.7070285,0.33526123,-0.4294451,1.5745926,1.1251683,2
-0.51522815,-1.9119966,-0.78424025,-1.8437437,0.7136445,0.04894337,2
-0.6077838,-0.9836963,2.1389604,-1.2615439,0.33906698,0.6150876,2
-0.274891,0.07569058,0.97632897,-1.3197953,-0.4504084,1.5165956,2
0.95799327,-1.6452022,1.1364834,0.7677256,0.777213,0.98221827,2
1.5805637,0.015030898,-0.84309244,-0.8286553,1.5736094,-1.1722205,2
0.49178654,-1.3085426,-1.5983213,-1.120167,0.5725335,-0.8390199,2
0.68395257,-0.68989265,1.9287925,0.845834,-1.3263557,1.2798826,2
0.8658022,-0.44891268,-1.8408978,-0.0056087784,-1.5542226,-1.7156605,2
-0.871068,1.1027242,0.3290707,-0.5902771,0.84259856,0.051942006,2
0.25322005,-0.74472153,-1.3412623,1.4084622,0.8173732,1.5449762,2
1.5359658,-0.82761896,-1.3546994,-0.08636628,-0.33911154,-1.371639,0
-0.6834614,-0.97405684,-0.2704759,0.106694326,1.2577348,0.34730878,2
-1.327045,0.9666005,0.43102962,0.080277815,0.21217796,1.8192593,2
0.59634763,-0.8994796,-1.8004317,-0.38651052,-0.10561266,-0.88581795,0
-0.23510794,-0.7931422,-0.09641049,-0.94072974,-0.07063546,1.2931209,2
0.96312726,0.52441645,-1.2090659,-1.0388074,-0.18776108,-1.2721248,0
-0.08083944,2.1496167,-0.89750624,0.3500757,0.26774123,0.009942264,0
1.0328777,-0.44285184,-1.5640047,-0.40959942,-0.63461363,-1.2839158,2
0.9869323,0.12343764,-0.49217218,1.452788,0.88518596,1.209327,2
1.8892118,-1.3200287,-0.6857817,0.4398507,0.17169045,0.85195976,2
-1.0657041,0.10574569,-0.29383567,0.8537875,-1.3614718,0.30628118,2
-0.7063161,0.7095433,0.6882351,1.1382666,0.61609817,-1.6446371,2
-0.6495595,-0.16627276,1.0001879,0.87165284,-0.063139744,1.8198711,0
-0.40891424,-1.1906108,1.6911639,-0.27334177,-0.44254652,1.268542,2
-1.065768,-2.1244724,0.35614067,0.6780333,1.0835899,1.0571191,0
-0.2385541,-1.4559172,-2.3759298,0.7110778,-0.55734634,-0.73587567,0
0.5641409,1.0328659,-1.3022976,1.0468109,-0.90863717,-0.16031788,2
0.11865027,-1.5384868,-0.54700357,-1.3762178,0.9703416,1.189609,2
0.39179048,-1.7683951,0.50586647,-0.7751671,1.5170413,0.8063691,2
0.09204513,-0.76989865,-0.7135631,-1.3988516,-0.3517852,0.56231564,2
-1.0607611,-0.97973675,-1.337147,-1.3991038,-0.2754158,-0.64688295,2
1.292808,1.1878905,-0.23617473,1.2926403,-0.83065796,-0.08808204,2
-1.0508177,1.4765021,1.2452172,0.52814513,-0.7520429,0.13217431,2
1.350778,-1.103197,-0.07095115,-1.8737257,0.3893655,0.113785714,2
-0.94832087,-1.7029952,-0.659802,0.929516,-1.4306554,-1.0325631,2
-0.67546093,0.5266402,-0.772918,-0.4494648,-0.26222998,-1.6202631,2
0.060177796,0.12229456,-1.7028489,1.0232435,1.3941097,-0.17731343,2
0.63985455,0.29871646,-1.1924762,-0.028247189,1.3738892,-0.71244323,0
0.36998096,-1.0833682,-0.17332138,0.23974398,-1.0284541,-0.35627255,2
-0.19493622,-0.11541844,-0.422001,0.14849506,-0.9626301,1.5378854,2
0.7581108,0.68955755,-1.1377727,-0.21932396,0.3311869,-0.9878705,0
0.23462708,0.79635227,0.8744767,1.3028138,-0.53849566,-0.51448023,2
0.99318826,0.6640351,-1.919888,-0.2002474,-0.88350064,0.30587417,0
-0.83219016,-0.30524677,-0.31786072,-0.96829045,1.2283807,-0.37770104,0
-0.10967456,1.3561414,0.4051608,0.33716184,0.99158657,-1.1034759,2
0.61210936,-1.9047474,-0.01430078,0.7272387,0.08248084,1.0167427,2
0.4201809,-0.2585141,-0.020011233,2.3139532,-0.18363512,1.0149988,0
1.0076177,-0.8753853,-0.102073856,-0.7990651,0.3114255,-0.20050162,2
-1.618598,0.7590549,1.6832802,0.9347269,-0.17653468,0.58433104,0
-1.6826739,-0.92487013,0.7886513,-0.28617802,1.003682,-0.2508751,0
-1.6578102,0.5546094,-0.7559272,-0.011046078,0.96904004,0.9700422,2
0.2250985,-0.13314112,-0.16636713,1.0159386,-2.381865,0.14715837,0
-0.09636353,-0.18923262,0.58760685,0.34722215,-0.88152385,-2.0392714,0
0.37198177,-1.6289792,0.6195699,-0.99660707,0.35764349,0.6031239,2
0.98813015,1.5596524,0.97475195,-0.981006,0.59049344,0.5549471,2
-0.028690888,-0.9253726,0.6699024,-0.5798729,-0.43885154,-2.1085138,2
0.8311127,0.42487136,-0.34212154,-1.2868317,-1.179825,0.09321389,2
