 parents,has_nurs,form,children,housing,finance,social,health,label
0.04907392,-0.31601503,0.4251514,-0.21903399,0.30836153,-0.21152106,0.11122816,0.53707093,0
0.12160368,1.492896,-1.6566168,0.8037854,-0.4622659,-1.1026869,-1.8106488,0.49172753,3
-1.3747048,-0.718049,1.8308918,0.7644063,0.52547354,0.35759136,0.36470133,-0.6703367,3
0.58538854,0.5839931,-1.5714614,0.43471122,-1.3209951,0.6522703,0.42883137,-0.00019131601,0
0.070874885,0.56500125,-0.83335483,-0.38932723,-0.10567001,-1.0042784,0.14882952,-1.050092,3
-0.31989753,-1.7741729,0.6391096,-0.445601,0.41886798,-0.33830747,1.3913752,-0.35568672,3
-0.30064583,1.3041053,0.43693286,-0.1127804,0.62408906,0.29255927,-1.7819691,0.4512601,0
0.14198114,-0.29502574,-0.28432494,0.2871343,0.24627653,-0.66310775,0.13344267,-1.3425161,3
-0.014972553,0.11870948,-2.4516048,0.28127903,-0.06006507,-0.13543151,-1.6261895,0.047405124,3
0.08536194,-1.2269975,-1.3633667,-1.0383751,-0.21130928,-0.18496874,-1.6730608,-1.1526481,0
-1.3982457,-0.24681538,0.24537618,-0.38270926,-0.39041162,-0.680071,0.5903863,-0.76177955,3
0.39337504,-0.6438576,0.8455571,0.87197125,1.5185757,0.52452844,-0.55291337,0.03395079,3
-1.228141,-0.71396464,-1.610415,0.33644235,-0.39448154,-0.056270905,0.853129,-1.5858498,0
0.42641127,0.49169722,1.1964037,-0.31975275,-0.63100725,-1.1324975,0.13923189,0.6039419,3
-0.8312837,0.23346111,-0.55369425,0.45014834,-0.8049393,-0.55479944,-1.5192149,-0.7923214,3
-1.2647063,0.7662888,-0.7374824,-0.07526944,-0.05532033,0.96684974,0.4633443,0.07528569,0
0.33470988,1.1467977,-1.0044926,-0.30689403,-0.21372539,-1.422543,-1.1246728,-0.47498518,3
0.05227913,2.3779218,-1.26474,0.64767754,0.2738551,-0.8999813,-1.1319143,0.8598962,3
0.46679497,-0.9070221,-0.3584984,1.6301299,1.622657,0.4987451,-1.3471482,0.6071254,0
-0.05955325,-0.55696464,0.43253082,1.0098026,2.1098418,1.2428188,-0.87777215,0.77959913,3
1.407529,1.6240107,1.2811702,0.46975318,0.2760203,-0.23730938,-0.08826264,0.45127535,3
-0.23678234,-0.9267693,-0.55721354,0.6787271,1.1336117,-1.0554736,1.0532391,0.8612678,0
-0.37566382,-1.1836636,1.3614025,-0.072382025,0.14245206,-1.3262985,0.4195859,0.38680255,3
-1.0763144,-0.5551711,0.46475595,0.41325378,-0.31550592,-0.32778576,-0.09068359,0.9510052,3
-1.0439178,-0.8429762,0.04860323,0.0738515,0.65143734,0.79077893,-1.7025933,1.8356501,0
0.4754271,-1.1236563,-0.7355019,-0.8666821,0.7877281,0.8391169,1.0534853,0.20758228,3
0.58457834,-1.0640545,-1.6137161,-0.38922444,-0.9711372,0.18449193,0.00889387,1.3295453,3
-1.5172527,0.7181848,0.5823485,0.40046525,-1.201879,0.6393558,-1.004371,-0.67487675,0
0.77670646,0.9541134,-1.02456,-0.19285287,-0.19122782,-1.1090829,1.6315129,1.0575649,3
-1.2494102,0.541084,1.985091,-0.44410273,-1.1597673,0.04543618,0.101380415,-0.87411934,3
0.37068456,1.152992,0.60620207,0.2681246,-0.5532997,-0.90601134,0.53558064,0.17868088,0
-0.9311688,-0.58896863,-1.347765,-1.0005811,-0.14499925,0.7699011,0.99537396,1.4659805,3
0.60505575,0.7768575,0.39259672,-0.109051414,-1.7288417,-0.68002766,0.64580214,0.4769132,3
-1.0236467,1.4678831,-0.75839716,1.7372613,0.3087673,1.004568,-0.45993906,0.48886758,0
0.3752032,-0.27667424,-0.74556684,0.12077999,-1.6939187,0.37836048,0.2536737,1.5571638,1
0.11716387,0.10276977,-1.25227,-1.360059,0.42958593,-0.8141222,-0.33745354,0.90363485,3
1.6376429,0.070766754,0.20035973,1.212236,0.29554468,-0.6744572,-0.62197584,0.51035094,0
0.643039,0.4919581,0.5338866,0.59675163,0.21607769,-0.41404676,0.8466109,-1.4753187,1
0.07692148,-0.039406024,1.1490425,-1.0710715,-1.0819547,-0.87610054,-0.7291846,-1.6688294,3
2.2495537,0.058381446,-0.4593776,-0.23120369,-0.44501716,-0.3130487,1.806026,-1.0791055,0
0.05510649,-0.99281645,0.38916022,0.41637838,0.366436,-1.5343783,1.4022979,-0.07999538,3
1.7807587,0.53520966,-0.36462712,0.18533656,0.27618197,0.25035033,-1.7614399,0.388569,3
-0.8848464,2.1569502,-0.7974404,0.25696856,0.10864215,-0.097721376,1.3064628,0.7340946,0
-0.120265454,0.57962674,0.4738583,-0.6681197,-1.2908622,0.68883455,-0.026014864,-1.45382,3
-0.6595689,-0.18810979,-0.8233577,-0.50699955,0.43814033,-0.15815838,-0.7312187,0.54843575,3
-0.57355183,1.1346227,-0.7907132,-0.83291227,0.67391217,-0.09072784,-0.44027796,-1.1555288,0
-0.5889873,-0.056553774,-0.38297707,-1.1627465,-1.8005393,-0.20540427,-1.1872149,0.3109755,3
-1.6171457,0.0146533325,0.37956804,-1.8828024,0.2996062,0.98088515,1.0942512,-0.17748107,3
-1.97914,0.3682435,0.19857758,-1.5994334,1.2319524,0.46787614,-1.4312521,-0.06077896,0
-0.65023947,-2.1656506,-0.26891255,0.525068,-0.119275935,0.02533309,-0.86903185,-0.4010294,3
0.9675887,-0.90334344,-0.34663498,0.1632704,-0.43416512,-0.33151987,-1.1570476,0.21114002,3
0.13973127,-0.82577825,0.12328488,-1.2831885,1.3534817,1.3265936,-0.36065185,-0.52005404,0
0.9148839,-1.107945,0.90278393,0.30240476,-1.1636246,0.18663156,-0.112838015,0.38859385,3
-0.90561,-0.0010062084,0.20586672,0.96268725,0.33756396,-0.69619894,-0.52194047,-0.12870692,3
-0.08988031,-0.62274885,1.7069134,-1.1223948,0.228154,-0.7279684,-0.8377569,1.6372979,0
-1.1454079,-1.837502,-0.1264077,-0.55871534,0.34518477,0.09601235,-0.89456403,2.0436401,3
-0.5517904,-0.07326045,0.40477794,-1.4000884,0.4386006,-1.2861505,0.7867899,-1.2576553,3
0.61540323,-0.65096235,0.3518635,-0.046241127,-0.6713701,-1.8046081,-0.45199904,-1.500148,0
-0.59590733,0.38239574,1.1890819,-1.2230078,-0.36066586,-0.30437154,-0.99458,1.4185332,3
-0.48668325,0.88796526,-0.34266073,-0.86005485,1.551958,-0.3382069,0.23638037,-0.08838607,3
-1.0441346,0.12742874,0.25066864,0.47877333,0.9225002,-1.0924593,1.2173351,-0.20750274,0
1.3934277,0.096626796,1.0144953,-0.1828805,-1.4637744,0.25924525,0.14226958,0.008574769,3
1.2124907,0.52310055,0.46264458,-0.19786194,-1.4682275,0.031821825,-1.2431452,-0.07640536,3
0.94194156,0.66435754,-0.72605807,-0.39946982,-0.37141272,1.074036,0.7215435,-0.64747727,0
0.8892568,-0.57299715,0.49563318,0.4023468,-1.2891314,-1.2359763,0.64155316,1.2056665,3
0.52165693,-1.4308847,-0.020499825,-0.26346713,1.8711348,0.7627927,-0.2871376,0.06319834,3
0.77471405,0.80228394,-1.964484,-0.762713,0.34382424,0.6144388,0.49286166,-0.4959715,0
-0.7956158,-0.9526247,0.31241584,-1.4408835,0.1322482,0.8511765,-1.960587,0.2190931,3
0.071342796,-0.26624918,-1.639781,-1.0427475,0.33131272,0.7413364,1.2237427,0.9914645,3
-1.7607569,-0.5822854,0.04308088,-0.8101967,-0.03201983,-0.26859805,0.8609353,-0.4227636,0
0.91845876,0.29743895,-1.307838,-0.13684058,-0.10765251,1.0960941,0.11080181,-1.3262843,3
-0.7969178,-0.6359803,0.8466844,0.13013342,-0.6282134,-1.3540022,1.0733813,-0.17496736,3
-0.5616498,0.719047,0.3905502,-0.096377395,-2.1285493,-0.47571406,0.4626901,-1.1579709,0
-1.6861879,-0.8042426,0.15230303,0.59483665,0.20565218,-1.363952,0.35980886,0.46272707,3
1.0660485,0.85015583,0.59763104,0.90072507,0.10449519,0.5163219,1.5079621,-0.013239369,3
1.0697757,0.59997404,0.8825612,-0.9339152,0.32844466,0.5931667,1.8420085,0.7789386,0
-1.5411174,-0.43960485,-0.97651803,0.71694106,-0.61066717,-0.23177902,0.14620519,-0.20167048,3
-0.7345584,-0.07487967,-0.4129933,-0.7473833,-1.2888864,-0.20732956,-0.7667471,-1.1165274,3
0.24476959,-0.19199407,-0.58908814,0.2032991,0.11158093,1.1534375,0.28618792,-0.945925,0
-0.089474246,-1.0315598,0.8499805,0.12391127,-1.6650419,0.44535863,-0.21905285,0.91377383,3
-0.1630105,-0.30526862,-0.709478,1.0423826,-0.11742226,1.159355,0.41268104,-0.7920848,3
0.110994086,-1.097439,-0.09354018,-0.6483405,-0.5208034,0.5610453,0.6844838,-1.0166241,0
1.3052922,-0.16959763,0.80644333,1.1966821,0.25554985,-0.01363088,0.37129888,0.32593971,3
0.3620661,-0.71386206,0.51266855,1.554511,1.3892716,0.6747299,0.100808226,-0.042269453,3
-0.9617126,-0.9594021,-0.23173632,-0.66068995,-0.19683266,-0.17316575,0.7155231,-2.0314229,0
0.5538983,-0.96565056,-0.7308687,0.35438353,0.9255143,-0.83255595,0.4372956,0.80476975,3
0.11805791,0.6233861,-0.99551,-0.15920314,0.61152214,-0.79771423,0.47304508,0.30764866,3
0.689508,1.3496002,-0.48159403,-0.34970513,-0.40583664,0.15591101,-1.1285125,-0.58157575,0
0.66980594,0.61052966,-0.5902956,-1.7000889,-1.4926107,-0.94307786,-0.029145867,0.5600586,1
-0.3939153,-0.7902777,0.42178786,-1.0530711,0.17036018,-0.71868,-1.6990128,0.10884151,3
-0.09684776,1.0389757,-0.42124146,1.1078409,-0.35680097,-0.24223594,-1.3394674,-0.5536937,0
2.0315244,1.6181916,-0.4272526,-0.059741728,-0.4390851,0.7695248,0.7787771,-0.7769226,1
-0.3450368,0.4214972,0.7592814,0.57024366,-0.8345594,-0.48647502,-0.49262464,0.42820454,3
-1.7800881,-0.3826328,1.6897521,-1.4186195,0.7220663,-0.7905973,-0.4907525,0.29601133,0
-0.7015255,0.2646672,0.8169396,0.92917734,0.9004628,-0.3618436,0.8623992,1.7163433,3
-0.5323309,-0.4985794,0.055269107,-0.3281585,-0.86656576,-0.3207702,1.3394582,-0.121055946,3
1.5238808,-0.36649922,-0.5464242,2.0380213,-0.40905982,-0.66014177,0.6067388,0.04645972,0
-0.8574745,-0.33084226,0.6566169,0.27950597,-1.4472728,0.12058287,-1.4377444,0.43537992,3
0.15929145,-0.68495184,-0.66614115,0.36006325,0.38930368,0.16206947,-1.206849,-0.26436752,3
1.1204613,1.027146,-1.7098647,0.4260457,0.59324735,0.32633984,-0.66413087,0.19746773,0
1.4049096,-0.4042879,-0.06659335,0.07639566,0.38175356,1.4791168,1.2447667,-0.36837673,3
-0.4206537,1.5350052,-1.5416601,0.6552621,0.24732044,1.1149328,-0.6872519,0.25878257,3
-0.85235953,-1.0834674,0.8279373,-1.0503666,1.4317291,0.55017483,-0.7919325,1.0604407,0
-0.50577265,-0.10883754,0.099874236,1.1063015,1.226437,-0.3009378,-0.54596025,0.703913,3
-0.8264433,-0.9151252,0.66020703,-0.25401452,-1.003791,0.2997538,0.6334578,0.62674266,3
1.0160338,-1.0156981,0.16860452,-0.77806276,-1.6641545,0.39412746,-1.084382,0.36913902,0
0.27384418,0.41347215,0.98436916,-0.4327374,0.46618694,1.0358582,-0.51425886,0.2333212,3
-0.41778523,-1.0906699,0.3712883,-0.49717337,-0.3296322,-0.82221067,1.0110574,0.2947933,3
-0.53116435,-0.3703329,0.664336,1.4998696,1.3391694,0.32508144,-1.4268944,1.3248366,0
-1.3586146,-0.2696028,-0.42579615,0.7241183,-0.3832862,-1.3423645,-0.69860154,-0.13299699,3
-0.39224213,0.6550545,0.16660795,0.90527016,-0.7813893,-1.289784,-0.6506599,1.5473273,3
0.28308094,0.89542365,-0.35710466,1.1221523,2.0223143,-1.2007174,0.37122172,-0.33550256,0
1.2380594,0.34650922,0.011936709,1.2195616,0.30603826,0.30066392,-0.49157223,-0.70052433,3
-0.8418498,-0.46437016,0.58187926,0.6127338,0.7449242,-0.87912875,0.6770071,0.20049874,3
1.5159051,-1.2086382,-0.17964001,1.3738784,-0.48891747,0.6048288,-0.5725572,0.8512039,0
1.762488,0.40960535,0.3375448,1.0362405,-0.88855,-0.2618969,-0.56730914,0.3651206,3
-0.25696355,0.30692345,0.9822055,-0.89797086,-1.1259092,0.7711359,-0.13379446,0.7057268,3
-0.6583548,-1.1776454,1.2138355,-0.24093793,-0.3133242,-0.3096326,0.92923963,0.18375023,0
-1.1472172,-0.730572,1.1434314,0.29604524,-1.4085813,0.47986892,0.41297272,1.1416956,3
-0.09830113,-0.7498572,1.0337228,-2.1263125,0.5732099,0.30543628,-0.017348386,0.0931765,3
-0.62009233,0.35335797,-1.2500448,0.064713635,1.0571191,-0.09265925,1.4285492,0.41441548,0
-0.037641004,0.4762154,0.27367806,0.4112643,0.4346183,0.31668353,1.0081961,-0.63687783,3
0.33982354,0.6804446,-0.26071435,-0.019451322,-1.7721719,0.28539598,0.100313134,0.4720571,3
-0.66294956,-0.22302547,0.73097205,-0.07270925,-0.8759797,-0.5872313,1.2159586,0.0663697,0
0.48746163,1.6600065,-0.77435124,-1.1457394,-0.37426013,-0.93639994,-0.6006228,0.7615499,3
0.0113606155,1.282618,-0.7679663,-0.62476605,0.38848838,1.093855,0.32958767,1.387172,3
0.4833824,-1.1211194,-0.1069743,-0.33391434,0.15196192,-0.7827956,0.37768397,-1.4723251,0
-0.09807779,0.3566645,-0.8700371,-1.222234,-0.8961633,-0.59257793,-0.70013833,-0.7047343,3
0.659316,1.2506597,-0.28474104,-0.72666353,1.0159802,1.3707638,0.8087161,0.5557135,3
0.21364413,-0.61417586,-0.1944666,-0.6452698,1.205061,1.1398666,-0.45909524,-2.1104386,0
-0.017976686,1.0633264,0.1406034,-0.5286441,0.3544184,-0.5712356,-0.47595188,0.9847498,3
-0.11814575,0.4533688,-1.3830299,0.492391,-1.1489149,0.15699607,-0.69471335,-0.14318849,3
-0.6399341,-0.5159428,-0.36918604,-0.33510026,-0.2715743,0.44810322,0.41313013,1.1708593,0
-1.3013396,-0.40154502,0.010185063,-0.6115132,0.8923358,0.40314046,1.0823606,0.79708606,3
-0.32646126,0.6423119,-0.17432489,0.16107832,0.14647374,1.7773426,0.8224448,-0.6134432,3
-0.26745138,1.6104008,0.90645933,0.25262657,0.5735913,-0.6767854,0.6934873,-0.020565525,0
-0.6656902,-0.39754853,-0.18961753,-0.35944647,-0.6739307,-0.39825943,-0.07201556,-0.5809535,3
0.52440566,-0.19482875,1.0726215,-0.099491686,-0.5323699,0.6351035,1.6083739,1.0776254,3
1.17413,1.1885579,0.70506155,0.8147618,0.33719656,-0.61461276,-0.64150846,0.23056583,0
0.56525975,-1.1703084,-0.5777507,0.3072374,0.009950571,-0.3696577,-1.061307,-0.271127,3
0.054425657,-1.4451389,0.31018814,0.8159463,0.6718375,1.3692746,-0.41570184,-0.4798081,3
-1.2538927,-0.4756085,0.93934864,-1.8049,-0.3236703,0.9870305,0.10148878,-0.70277685,0
0.3353268,-0.29539528,0.8733075,0.02204089,0.5906016,0.4133884,1.6973773,0.39361292,1
0.98417383,0.55495745,0.3540913,-0.42620295,-1.3933129,-0.73628587,-1.2086813,0.36311448,3
0.5256514,1.3317027,-0.18036117,-1.2627422,-0.92211616,0.06935526,1.3192186,-1.0839763,0
0.13813232,0.16653296,0.31418192,1.8337973,0.271262,1.1600585,0.49251202,1.5020554,1
0.8760313,-0.9070244,-1.0933056,0.831099,0.032374255,0.5587457,0.29887968,-1.2398124,3
0.86785895,1.4800832,1.255028,-0.07262522,1.4480566,-0.11713665,-1.5778958,-0.089747205,0
-1.7129042,-1.1716857,-0.30301708,-0.15829752,-0.4155003,-0.9303635,0.56286246,0.87082124,3
-0.357166,-0.23920289,-1.3120356,1.0632329,-0.71533823,-0.9601922,0.9274123,0.27176547,3
-1.7790517,-0.28796738,-0.43668318,-0.49997497,-0.52471167,0.94973505,-1.9000343,0.8370724,0
-0.13371529,-2.1184363,0.9464592,-0.11421942,0.11423103,0.68848795,0.0895864,-0.42550206,3
0.97762865,-0.9648541,-0.14295809,0.014022207,-0.16897959,0.84764254,-1.001401,1.5727514,3
0.53808135,1.3191061,-0.95840394,-0.9435936,-0.83777595,-0.5486699,0.7445061,0.05204521,0
-0.21449116,-1.6256437,-0.13338499,-0.72003084,0.5354369,-0.77855545,-0.6297226,0.26943588,3
0.24520306,-0.8120522,-0.21178533,0.4748543,-0.039732225,-0.96781486,0.19528338,0.7675305,3
0.11113249,-0.28871524,0.29822803,-0.7591731,1.557117,0.20303944,-1.0719578,-1.0306232,0
-0.72114384,0.99931026,-1.3411026,0.4614334,-0.11924181,-0.10551372,-0.8161799,1.2311685,3
-0.65120643,-0.22639278,0.053767264,-0.22333445,0.7178744,0.010879094,0.15462998,-0.4409678,3
-1.1317774,-0.81733936,0.5294624,-0.5945431,-0.88165635,-0.66063505,0.24740651,-0.831038,0
-1.038038,1.123642,-0.25832152,-0.5916943,-0.19797945,1.0213859,-0.593035,-0.056771055,3
-1.4528574,0.23817426,0.16875876,-0.520062,0.14238176,-0.24536385,0.31831604,1.2795495,3
-1.0956396,0.94337606,-0.678057,-1.2259837,0.43906033,-0.24141397,-0.31841335,-0.5052232,0
1.2082483,-0.11801159,1.028219,0.108273074,0.8047708,0.104605265,-2.0396643,0.27092838,3
0.66886795,-0.91253877,1.0453835,-0.44407606,1.4455013,1.1224875,-0.9291576,-0.27061376,3
-1.1085631,-0.06751355,-1.0586153,1.11722,1.5977736,-0.9227169,0.29796898,0.18299325,0
0.37188756,2.1304362,1.0123366,0.46238536,-0.47180644,0.36333105,-0.7843411,1.2089415,3
0.6115479,-0.3755491,0.75322294,1.6520361,1.0410323,-0.78187335,-0.8974397,-0.22610207,3
1.1491016,0.7003939,0.8646514,-0.235186,-0.38603407,-1.5956997,-0.24538031,0.285461,0
-0.2401781,-0.40456846,-0.5256528,-1.5180833,-0.50607365,-0.18627349,0.7715446,0.3796718,3
-0.7949819,-0.11115094,-0.5378349,-0.8766747,-0.26674798,-0.21707807,1.3080956,-0.22247078,3
-0.6069074,0.38553908,1.2619548,-0.8983093,-1.7557383,0.3403321,0.404721,0.24674518,0
-0.17193054,-0.3378241,0.84776413,1.210842,0.5853015,-0.041239,1.9113665,1.0741335,3
-0.34396952,-0.25829342,-1.0097272,0.7914541,0.6727372,0.17823958,1.128655,0.17770873,3
1.009847,-1.3891208,0.118504755,0.87761724,-1.0069041,-0.3022823,1.3075185,-1.0709602,0
-0.80734485,-0.009266309,-1.0179937,-1.0779227,1.257405,1.2792182,-0.34864506,-0.18826203,3
-0.07946192,0.23060802,-0.3050599,-0.08204399,0.8669401,-0.18909876,0.58026063,-0.8791735,3
1.1399723,-0.8054333,-1.5494407,0.21251687,-0.35852355,1.0239317,0.13359532,0.24035968,0
0.1337621,-0.8079847,-0.5782982,-0.4304846,1.8959908,-0.17765911,-1.7669711,-1.0270762,3
-0.019686982,0.46238628,0.5098798,0.1292517,-0.19325484,-0.6008881,1.3983221,-0.48661077,3
1.346265,-1.6883497,0.8594849,1.2807566,-0.53847635,0.03954068,0.17506394,-0.023949414,0
-0.22923915,-1.5216205,0.6608498,1.082172,-0.023986705,-0.33142895,-1.8577483,-0.13951105,3
0.6477317,-0.8766772,0.015660949,-0.25621796,0.42417526,-0.740622,1.535404,0.75148463,3
-0.5427252,1.522922,-1.0169579,-1.7558652,0.025069647,0.6121353,0.16958955,1.1312009,0
0.9964611,-0.093731575,1.0216757,-0.87947315,0.48708183,-0.29565808,0.643846,-0.15978168,3
0.45249104,-0.8684362,0.13802251,-0.19021674,-0.10786987,-1.0642338,0.04152193,0.525687,3
0.128174,-0.25882447,0.3135846,-0.19483286,-1.4686515,-1.1743864,0.94494736,-0.5917463,0
0.10260004,-1.0562645,-0.40823847,0.7834318,-0.90710413,0.23688647,-0.5828755,1.4534118,3
-0.008076355,-0.081899576,-0.59287226,-1.3399168,0.9199663,0.7548164,0.55617034,0.37840414,3
0.6366641,2.0185227,0.27032197,-0.772996,-0.11729444,0.72876513,-0.4035387,-0.07710768,0
-0.24814257,1.2499291,0.41389173,-0.9618091,0.37185597,1.2518284,0.47787753,1.7437637,3
-0.7412296,0.68181604,1.1148064,0.286267,-0.850108,-0.041984327,1.5091141,-0.2016118,3
0.1824683,-1.0356984,-0.034542263,1.3841974,-0.09064851,1.159174,1.2483702,-0.28320897,0
0.61104107,0.07360179,-1.4711744,0.09134915,0.5838855,-0.24428035,1.1024767,0.9244915,3
-1.938183,0.1146271,0.56595725,-0.15499388,-0.5725443,0.21063237,-0.17959785,-0.26722246,3
-1.1411434,0.20594671,1.2234864,0.5368396,-1.4662039,0.28626952,0.39035797,-0.5666395,0
0.017653413,0.72125506,-1.1558244,-2.1168704,0.9368344,1.1692296,-0.2913842,0.61231166,1
-0.8220345,0.8339148,-1.7624094,0.55539685,1.0863118,-0.80746907,-0.20945928,0.56331605,3
0.7922754,-0.32071015,-1.4938159,0.004917225,-0.088248886,-0.86741287,-0.5181556,1.1513609,0
-0.51176876,0.058619,-1.486336,-0.19702876,0.12811807,-0.3922506,1.7222278,-0.19611065,1
0.7261242,0.52326447,2.0309248,-0.5812815,0.60447234,0.17954639,0.46501675,0.8093102,3
0.14976828,0.21511555,0.55132633,0.90011716,-0.63387376,-1.7252324,1.2153361,0.485543,0
0.60365933,0.38458136,0.99989796,0.46118054,-0.5410519,-0.45657954,1.4742022,0.3584659,3
-0.42249513,0.3342368,0.7043557,1.7890908,-0.34561616,-0.5396286,-0.19556543,1.0205643,3
1.1495686,0.5351269,0.59996223,-1.205082,-0.5751504,-1.1335816,0.22359082,0.7990394,0
-0.7282579,-0.7950477,-0.9017501,0.052002482,-0.5244501,1.8053229,0.17405996,-1.6197199,3
0.55750716,-1.0384028,0.47579736,0.33144528,0.41536433,-0.8391524,-0.5234446,0.7800989,3
0.63086724,-0.56529385,-0.6366998,0.15034014,-0.9759785,-0.34620976,0.71549267,-0.75046164,0
-1.2610186,0.28482258,-0.46932346,1.5563551,0.27727294,1.7750393,-0.9798136,0.092994794,3
-0.053305462,0.97103155,-0.4315192,-0.9822605,-0.69532126,-0.3351271,0.99334466,1.534786,3
1.3548259,-1.3732743,1.296294,-0.6329121,0.56316364,0.83959097,-0.81305295,1.0505632,0
0.21542124,-1.5030547,0.046506528,-0.27286023,-0.51098484,-0.7134843,-1.2787249,0.3976943,3
-0.7582458,-0.2137818,0.48794007,-0.23533605,2.2896852,0.32595882,-0.29214415,0.38287556,3
-0.7252728,-0.4007304,0.55796945,0.046521224,-1.4891701,0.56893605,0.10103922,0.75534326,0
0.6046606,0.9948386,0.18780245,1.688863,-0.5462081,-0.26069972,1.7698281,0.37399185,3
-0.41582292,0.06969509,0.87129134,0.30340388,-0.7512314,0.0969275,-1.2415028,1.9358151,3
-0.8862892,0.6152816,-0.45606512,-2.368518,-0.18184614,0.84811306,0.69046104,-0.5129908,0
0.39508224,-1.3773671,1.2301531,-0.42923227,-0.6864106,-1.2055042,0.35408002,0.91547215,3
-0.03470616,-1.5064478,1.3251761,0.7261592,-0.46168673,-0.98824316,0.3751086,0.020188436,3
-1.0956739,-1.7970264,0.026632011,0.8894308,0.39574483,0.833399,-0.21106708,-1.3593316,0
0.9546868,-0.30910736,-1.4585333,0.27460518,0.39947355,-1.4060583,-0.3517961,0.24638407,3
-0.73674244,0.732278,0.43491262,-0.19640274,-0.5388792,-1.4679363,-0.25941497,-0.13897108,3
-0.038959146,0.6707003,0.115773685,0.018242229,-0.07435865,-0.14715792,-0.16372216,-1.5812092,0
0.7902695,0.79933995,1.1649857,2.196522,0.8583271,0.7039486,-0.10565869,1.1084253,3
-0.3209055,-0.51762694,0.5261418,-1.149258,-1.4814172,0.6910401,1.0836847,0.44560146,3
0.30632097,1.0600768,-1.9500914,-0.26342762,0.71408796,1.6160971,-0.32604095,-0.5735979,0
0.38712054,-0.5987708,2.3513596,0.08493338,0.1953317,-0.31334648,1.508377,0.7253931,3
0.45885915,-0.7500002,-0.76075715,1.2620134,-0.836756,0.6215903,-0.44820678,-1.1464381,3
-0.32045466,-0.6244987,0.19522703,0.51032746,0.62425953,-0.55185986,-1.4371028,-0.50975716,0
-0.30164647,-1.3564024,-1.086004,0.82504416,1.3483374,-0.25947535,-0.099808075,-0.13168208,3
-0.6775272,-0.4829271,-0.37328178,-0.38856882,1.065756,0.062554635,0.50822943,-0.62491286,3
-0.6012771,-1.1498061,0.48302978,0.84819084,0.011218034,-0.38187602,0.48383752,0.6936611,0
-1.1036613,-0.6485011,1.0324272,-0.6183973,-1.1641452,0.41821998,0.27699727,-0.51381695,3
-1.3741745,0.70574653,-0.24008222,1.6370713,0.1841707,-0.4899728,-0.15154198,0.55887026,3
-2.1026003,-0.23216033,0.73068917,-1.5129392,0.5627373,0.8404839,-0.2627261,-0.54598683,0
0.123785496,0.31349474,0.83021915,-1.4497062,-1.160782,-0.25804797,1.1000193,2.1049783,3
-0.5967135,-0.95089495,-0.009484567,-0.4288405,-0.281381,-1.804829,-0.79519206,0.71927756,3
1.6925238,-0.91060466,1.1688471,0.17789839,1.240093,-0.56145287,1.3156918,0.19912823,0
-0.98544747,-0.45582685,-1.4396677,-1.0734015,0.2769613,-0.3023057,-0.6266424,1.0853302,3
-0.38776755,-1.4659184,-1.609092,-0.06061358,-0.0964321,0.83086234,-0.80657077,0.4402802,3
0.38537902,1.2065803,0.9612262,-1.1968516,-1.0935848,-0.27937767,-1.1539023,0.5219116,0
0.80273217,-1.4853607,-0.7201162,-0.554843,0.30234402,-0.5942033,0.33426538,0.71410125,3
-0.25846475,-1.2404385,0.33378527,0.23331974,0.78526646,-0.20514041,1.8000414,-0.0898066,3
-1.9204651,-0.28811386,1.2169152,-0.769755,-0.27049905,0.018496225,-0.5170329,0.51067597,0
-0.36696815,-1.02833,-0.24359567,-0.10536634,1.1363533,0.37579653,1.9574327,-0.7740638,3
-0.24329142,-0.08588942,0.6670939,-1.5101205,0.6203062,1.4960924,0.8220482,-0.1318029,3
0.6132863,-0.86214346,0.24383785,1.6185696,0.71569306,-0.98959416,-0.31362268,0.4322092,0
0.30398417,-0.6201463,-0.21110792,-1.0404688,1.1587341,-0.48845902,0.014652543,-0.058854446,3
-0.7207943,-0.45957258,0.3753876,-0.12151959,-1.1754129,1.1232703,0.8256593,0.08045171,3
0.52231467,0.17634937,0.43862897,0.7498473,-1.8401942,0.914738,-0.7224258,-0.48308015,0
-2.0243628,0.38328055,-0.8631778,-1.2825671,0.90658695,0.12014706,0.4441999,1.2902591,1
-0.46533346,0.27859667,-0.36152488,-0.029307993,-0.8754303,-0.7588065,0.22450444,1.7422639,1
-1.2120532,1.5467103,-0.19788735,0.3666789,-0.12772876,1.019131,-1.3305985,-0.87861496,0
-1.4119506,1.0974643,0.024231628,-0.1968021,1.2681036,-0.13681497,0.7452268,2.465619,1
-0.9318699,0.7100987,1.4940057,-2.462537,1.0830519,-0.034677587,-0.45855027,-0.35070294,1
-1.0189887,0.69347554,-0.031042814,1.261016,1.0881406,-1.120414,1.0703833,-0.21395926,0
0.7416265,0.6356125,0.7929561,-0.2751537,1.9633436,0.12351441,-0.15546,0.0016745478,1
-0.62883437,-0.5691837,0.14425811,-0.083396815,1.251051,-0.39738634,1.381604,-0.42229968,1
-0.2932006,-0.12841994,0.6240691,1.1077877,0.5823578,-1.7465441,-1.1269072,0.44078374,0
0.23592545,0.1593447,1.245151,-0.82566553,-0.0023043677,0.28769693,0.3112829,-1.1762798,1
-0.09875871,-0.7730166,-0.32197827,0.24477224,0.5704064,-0.012995763,1.9910204,0.43952644,3
