col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,label
-0.7308217,1.8633157,0.9165767,1.0707304,-0.29739004,1.8093055,0.73800814,0.2238078,-2.019936,0.51458335,1
1.1415378,-0.45014822,1.5341505,1.1789738,1.0400717,0.531285,-0.98441094,1.944074,0.46704584,-0.33753118,1
0.61586815,0.23095956,-0.47798663,0.33087915,1.2026072,-0.95202106,1.6699911,0.17713915,-0.7362437,1.6919656,1
-1.9518101,0.5347321,0.25186417,-0.07369816,0.95423913,0.79933375,1.6453679,-0.60290945,0.96010816,-0.6942673,0
0.17405444,-1.2479788,0.10908888,-0.15902025,0.35315877,-0.066132754,-1.8984842,0.17270897,0.25182328,0.14926475,1
-1.7245253,-1.8326073,0.7303724,1.3124685,0.8474164,-0.37341946,-1.1722808,1.5622678,-0.70260346,0.32099828,0
0.6069907,0.111272335,1.4267464,-0.66434485,-0.8924456,-1.0807619,0.3443257,-1.456228,1.3777934,-0.645539,0
0.019757133,0.7389617,-1.5239767,1.0584801,-0.81188744,1.350918,-0.38068098,0.0044415873,-0.30607894,1.3151835,2
-1.2940814,1.004001,0.6623947,-0.1740661,-1.451753,-1.038559,-0.8344165,-0.2246357,0.094279915,0.9741096,1
-0.5396093,-0.08023655,-1.3694403,1.8265237,-1.2798321,-1.492151,1.0985873,0.41988754,0.2366896,-0.9367137,1
-0.76413685,1.440297,1.9272856,0.7902797,-0.8734351,0.7682256,-1.1979308,0.020090941,-0.35696283,-0.3097449,0
-0.12094101,0.32677135,0.24775764,-2.0037172,-1.2594856,0.102174215,1.4042643,0.8980846,-0.98554635,-0.64561194,1
-0.42129582,0.8311529,0.9926163,-0.6755117,1.792891,-1.0140803,-1.3631768,-0.4933405,-0.4056524,1.2057141,0
-0.0881367,-1.3845065,0.8736485,-0.42335343,0.7425803,-0.2527066,-0.10380511,0.9130657,-1.649142,2.1530378,1
0.31125656,0.41248545,-1.426583,-0.33421695,-0.121587574,-0.90517616,-0.53011477,-0.27176014,-0.63106287,-1.8667482,1
-1.0243003,-1.3561727,0.53283834,-0.3834347,-1.4250478,-0.92225033,0.52108335,-0.5385829,0.23560047,0.23536947,1
0.73691034,0.063676,-0.6781699,-0.7726735,1.2223597,-0.32003218,-0.28862166,1.138693,-0.10853753,-2.194173,0
0.109372884,-0.14456327,0.9472649,1.472053,0.5561429,0.8471581,-0.8606865,-0.3113473,0.3370994,-0.49275064,0
-0.36187062,0.3500824,-0.22775255,-2.0964375,-0.7143829,-0.4373658,-0.4807658,-1.1815429,0.2953455,-0.4629815,3
-0.8192568,0.02150578,2.3933218,-0.4772951,-0.17293717,-1.1218383,0.21617052,0.19085892,-0.4755359,-0.64611,0
0.82976437,1.0838262,-0.6149891,-0.8353753,0.7643772,1.9566785,0.47398746,-0.38069358,-0.37701085,0.3500741,0
-0.44012517,-0.28618902,0.526692,-1.4631965,-0.22018985,0.1579313,-0.5023326,1.7113636,-0.5400264,-0.69982696,1
-0.39303768,1.1847563,-0.41656318,-0.84383065,-1.4673817,-1.394246,-0.095775254,1.601792,1.0013862,0.1877048,1
-1.5299553,-0.45860732,-0.63536,-0.11364196,1.0433271,1.288552,-0.021042127,-0.3290179,-0.5729289,-0.11486892,1
1.3179798,-0.42771256,-0.31175926,0.21924832,-0.9406988,0.60277474,0.39052182,-1.734688,-0.0040886514,-1.0727377,0
-0.10517281,0.7619778,-0.562953,-1.6296853,-0.29406804,0.57274306,-0.59830755,-0.35352027,-0.17546739,-0.71447635,0
0.909054,1.6856008,0.5671168,0.81999636,1.0778145,-1.717229,-1.6382574,1.0466418,0.9085072,0.8428222,1
1.7873858,1.1589122,-0.31417143,-0.1561771,-0.5053313,-0.18010491,-0.8349186,-1.134924,1.9524112,-0.84941554,2
0.13685478,0.27142406,0.4511282,0.10989149,-0.5848093,-1.5001342,-1.5391053,0.07741876,1.1815401,0.4376177,0
-1.554853,-0.97344637,0.9959985,-0.17165163,-0.8896867,-0.36381885,-0.21370545,0.27947032,-0.024149358,-1.396498,1
-1.0791469,0.26713988,0.7960483,0.46659577,0.6212573,0.9672745,2.0167692,0.20996399,-0.9567708,-0.36120236,1
1.1419019,0.46190062,0.63917106,0.34297103,1.4735352,0.5331599,-0.605988,0.019553773,0.008689586,0.8246171,1
0.8082066,-0.33513436,1.3592281,1.0323507,-0.782781,0.37852383,1.2661406,-0.23195623,0.23906693,0.73590595,1
-0.7484103,-0.60869515,-1.2726934,1.2413754,0.5008781,-0.2744262,-1.5860322,-0.8934191,-0.005013548,0.99406976,1
0.4290741,1.5166743,-1.0394833,0.041152537,0.33245724,-0.6340612,-1.7010156,1.57127,0.8275876,-1.6337181,0
1.8292766,-1.2270061,-1.0244964,0.241636,2.1394055,2.2511687,-1.1077559,-0.4764452,1.3044204,1.0660509,1
-0.18455866,-0.40237644,-0.3837342,0.4222064,0.090939954,1.223678,0.7160596,-0.22217338,0.65127933,-0.12923828,0
0.3141706,-2.0803423,-0.9287697,-0.39578193,-0.9704431,-1.067196,0.8927736,-0.44733056,1.1746296,0.7318252,0
-0.17339793,0.36388057,1.7648693,-0.7739132,0.98842853,0.41096503,-1.5513127,-0.09445171,0.7532054,0.62979025,1
0.5602527,0.56352913,0.818208,-1.2844607,-0.6646235,-0.24986815,0.82567674,1.0555025,1.2875272,0.6803931,1
1.2276663,-0.83857095,0.3990106,-1.3628085,1.1552685,1.4263189,-0.28318095,0.8199226,1.6934098,0.39160702,0
0.470974,-1.5448756,-0.99677616,-1.7714758,-0.33704203,-1.2947794,-0.48055476,0.1173926,-1.1267977,2.2799206,0
0.45774555,2.22431,-0.11443366,-1.0077714,0.045787256,0.40770867,-0.40855148,-0.8569969,-1.6094815,0.00075735897,1
0.22288008,0.5383526,-1.8785696,0.8112733,-1.9633874,0.25136635,-0.22988632,0.77557427,1.4812433,0.22299507,0
0.5168389,1.9328412,-1.8690463,0.92121696,0.38847226,-0.95848733,-0.15285733,-0.8272678,-0.836238,-0.34220088,0
1.3840638,-0.2877701,-0.7579022,2.0198233,1.0223954,-0.51176757,0.6894955,2.1343722,1.3888185,0.1264706,0
0.70331126,0.95474184,-1.6150252,-0.8669952,-0.08234839,-0.7597443,-2.7175524,2.0494843,-0.4155737,0.036328703,1
-0.49207166,-1.8300731,-0.9246202,1.1410161,-0.21530734,-0.33779785,1.9687294,1.6868397,-0.58627295,-1.079129,1
0.7852322,0.66353273,0.8286063,-0.32352686,-0.917604,-0.4217302,0.84572035,-2.1610663,-0.97216797,-0.8714539,1
0.6783698,1.3930714,0.26537818,0.7986448,-0.92460257,0.5453055,-2.0046988,1.0270594,0.9218863,-0.8772894,0
0.9580806,-0.90077066,0.7980855,-0.35843652,0.7974703,-0.2813577,-0.053818822,-0.25438887,1.5193865,-1.0223991,0
-0.8913076,-0.55443716,-1.0163814,-1.3086134,-0.07831174,-0.6403498,-0.18330799,-1.2527297,0.9319389,-0.26337326,2
-0.14612508,-0.27334446,-0.37342954,-1.3808427,0.09016661,0.16098046,-0.39319322,0.36213413,1.961378,0.2835945,1
2.0474925,-1.1157222,0.77568257,0.27338034,0.66818285,1.587685,1.2088305,-0.76444685,-1.5041736,0.18642661,0
-0.04054838,0.9678892,1.0013453,2.3193445,0.30038995,1.6144298,0.82356924,-0.83531207,0.16512188,0.759151,0
-0.4831762,0.7868364,-1.0148554,1.2547938,-0.41266268,1.4513636,-0.35603568,-1.3204107,2.8405282,-0.7459963,1
0.11772923,0.46802875,-0.47067985,-1.2439781,1.2247789,0.13220945,1.359589,-0.20698282,-0.064411156,-1.509166,2
-0.16784282,-0.24139845,1.713259,-0.18162006,2.3622267,-0.33770588,-0.84927064,1.3828104,-0.18332091,0.4000223,0
-0.86836445,0.5710515,-1.1137731,-1.585798,-0.8981494,-0.050976567,-0.38022676,-0.6282347,-1.1036139,0.17305529,0
0.14767438,-0.07271522,1.5433412,0.42214632,1.0321475,0.761492,-0.5905822,-0.97584933,-0.61456406,0.34705004,2
-1.1799154,-0.0670695,-0.1836932,-1.153436,-0.51138884,0.12434573,-0.049484972,-0.993735,-1.8371152,-0.31541142,0
-0.39282635,-1.1751362,0.9446956,-0.057283036,0.14484572,-0.5828477,1.3359213,0.37892333,0.13165364,-0.8804428,1
1.8200157,1.2647072,0.39803514,0.27486938,-1.0795759,1.6617469,-0.27687135,0.17790447,-1.2945858,-0.009857129,0
-1.3705235,1.2046559,2.4016085,0.26991677,-0.5951137,-1.0206255,-0.15922953,-0.37018535,-0.054185648,0.29119238,1
-0.54044783,0.5802951,1.7948878,0.41728753,-1.3534379,1.7305602,0.2980002,0.8232547,0.039834358,-0.08855361,0
1.3695977,-0.68368447,-1.6522527,-0.059844434,-0.66713285,-0.6820675,-0.41799226,0.11815266,1.7282387,-0.3116042,0
1.0392494,0.58601403,-0.3345257,-0.5674488,-0.49464995,-0.84172034,-0.21406752,-0.9739904,2.1797707,-1.1399772,0
0.04592235,1.3727146,0.39252535,0.7229061,0.75775456,-0.13954231,-1.3345681,-1.0730666,-0.080682874,-0.89575064,1
-0.9370726,-0.9211221,-0.55829334,-0.7401555,-1.0052383,0.61664563,0.8332776,-0.23712973,1.2936074,-0.1359578,0
0.5063888,1.315555,0.090899244,-0.13218752,1.0874029,-0.8927421,-0.20144567,-0.62950134,0.9595796,-0.6739199,1
0.547533,-0.31767344,1.9205745,1.7468994,0.0006574355,-2.356186,1.0386847,0.3103876,-0.11742495,-0.46638677,1
0.19467458,-0.14561039,-0.26515907,-0.011383489,1.3959982,0.5834975,-1.6422186,-0.9034152,-1.2129608,0.8631172,1
-1.7627034,-0.78077066,-0.4355409,1.3206595,1.3757226,-0.5053908,0.26800016,-0.6159339,-1.3833684,0.35114673,1
-1.3539673,-0.6665689,0.017432097,0.119544715,0.5274058,-0.9702755,-1.6646981,1.6830357,1.9526291,1.100228,0
0.902215,0.4349157,-1.6131399,0.34676212,0.325607,0.181108,-0.4755131,0.15031469,0.15352504,-0.20816413,1
0.8805973,-1.9178449,-1.0588375,-0.46271926,0.2542894,0.27351725,1.4630026,-2.1686761,-0.85780025,-1.2353865,0
-0.1591338,1.2472279,-0.19467653,0.37466836,0.38731563,1.3832294,0.6472033,-1.6511058,1.869506,2.1107063,0
0.22852014,-0.8235564,1.3252918,-0.0994048,-1.6438614,-0.13169822,1.1211528,1.3323491,0.32966515,-1.021507,0
-1.1041906,-0.40659928,0.5135845,-0.269634,-0.47876483,-0.26071426,1.0164833,-0.72304267,2.869412,1.3296528,1
1.5941803,-0.07288939,0.87129337,1.3253365,0.9456627,0.6715168,-0.1617216,0.606501,-1.4362625,-0.45427537,1
0.3293388,-0.3196875,0.114500135,-0.57328,-0.7454736,0.6114369,-1.2603574,-1.4918237,-1.0437968,0.81888705,1
-0.90891796,-0.036605377,0.9343138,-0.052528635,-0.7290951,0.58589005,-1.2433825,1.1362324,0.21023491,2.533968,0
-0.38303804,0.63824356,1.7704396,0.93414867,-0.8153633,-1.7461084,-0.73167783,0.29831764,-1.0463853,0.22665587,1
0.31599358,-1.6013545,1.2279953,-0.14518726,0.6761764,-1.1310533,-2.1839252,-1.2069653,-0.37528694,-0.21532202,0
-0.6427454,0.21340346,0.5852405,1.1526594,-0.9067841,0.7911485,-0.85810715,-0.3773187,0.6162268,1.9069875,0
-0.43048766,-0.75332534,1.457389,-0.5138008,-2.5681665,0.20970654,-1.0694087,-0.3785436,-0.86948097,0.782387,0
1.9735698,-1.267216,-0.64639956,-0.46918994,-0.30446315,0.4238294,-0.36911604,-1.372043,-1.3010962,-0.44368228,0
1.536311,-0.14739785,0.18417034,0.19830124,-1.3015507,-0.7951299,-0.17790541,1.0364891,1.1915995,2.0731204,5
0.14888735,-1.0435141,-0.512975,-2.4136307,-0.7362788,-0.3316205,-0.6164585,-2.1975487e-05,1.6877061,0.22768599,0
-0.71456033,1.1592401,0.95364237,-0.4496981,-0.6634093,-1.146927,0.57395864,0.38905877,0.2589864,0.007154148,0
0.44874743,-0.33727124,-0.775678,-0.032010227,1.5153074,-0.050261017,-1.2626029,0.7843554,1.024317,-0.42905292,1
-0.36573014,-1.073569,-0.81780016,-1.2093546,0.73162585,1.7069868,1.7984092,-0.2606245,-0.3157299,0.0981658,0
-0.83509827,1.1776034,-0.95316845,-1.0454677,-0.9523196,1.5108879,-0.5163158,-0.09259157,0.31076965,-1.1774439,1
1.2143011,0.43155715,-0.83236456,-0.004567601,-1.1750442,-0.15955319,0.08905678,0.12891439,0.44168854,2.1077273,0
-0.7268982,0.71928656,-0.5930753,-1.8738762,-0.08824861,0.0914846,0.19502029,0.5973224,-0.2774868,-0.72421026,0
-0.93749934,0.23702413,0.7862522,1.199805,0.52762836,2.8621104,0.54464006,-0.4930327,0.029225841,0.16711748,1
-0.7260018,-0.28143558,0.7053138,-0.035422757,0.09565434,-0.07118923,-0.425303,0.38264403,-1.4723891,-0.3356973,1
0.6365331,0.026849978,-0.05250037,-0.20058666,1.1667541,0.14456564,0.037651904,1.4908396,0.6606735,-0.040236782,1
-0.076536715,-1.0222158,-1.315789,-2.0166428,0.9855595,0.6351605,0.775356,-0.8094152,0.40198183,0.20703033,1
-0.24203096,0.30449304,-0.0039662123,-0.9625724,1.6940931,0.82329977,0.68687874,1.1018265,-0.6972717,0.25852418,1
1.3562949,1.4490536,0.33378515,-0.85897535,-0.40500718,0.23010486,-0.30982736,0.417775,0.19494833,-1.9053284,0
-1.0916325,-0.86299646,0.22623086,-0.078700945,-0.8120493,-0.2578684,0.40462166,-0.535829,0.3501498,0.49598864,0
-1.0774571,0.286444,-0.30784538,0.26630163,0.68656486,0.49327973,-0.7070733,1.4936352,1.1359375,-0.6233485,1
-1.365059,1.1690754,0.10495238,-1.3041275,0.45997745,-0.49408504,-0.98320824,-1.2839189,1.2877651,1.5927973,0
-0.5047114,0.15197234,-1.1669915,-0.70223105,0.8783124,-0.6519104,1.9341987,-0.048392717,-0.46086738,1.1383908,1
-0.2334282,-1.1821738,1.2455981,-0.5101427,-0.83647096,0.06046161,0.9090485,-1.7549822,-0.22623625,0.453769,1
-0.53170687,1.4252806,0.8686747,-0.33166444,-0.054288067,0.9351307,0.69391966,-0.18860206,-1.399981,0.18285993,0
-0.2309164,-0.45961064,0.24495149,-0.3629303,0.40527838,-1.5750976,-0.07756737,-1.6170931,-0.28555068,-0.13250068,0
1.9374062,0.8642818,1.6876909,0.081473246,1.2408367,-0.8805025,0.33723006,-0.3631865,-1.3485205,0.7462113,0
1.0184256,1.691928,-0.02274976,-0.64511234,0.28523988,-0.04430325,-0.28284705,1.0062382,-0.3408941,-1.3616085,1
-0.9124481,-0.4812241,0.41317627,0.37122637,-0.40445435,1.1272008,-0.4854534,0.83036053,-0.60513806,0.77326596,3
0.5375728,0.40303636,0.09637441,-1.0223494,-0.5312338,0.64374846,0.51103127,1.9798669,1.3070002,-1.0868949,0
0.51587206,0.0056363866,0.7572681,-1.434322,-1.2692801,-1.8953053,-0.021021973,-0.22207166,0.6396502,0.5064369,0
1.0437992,1.1460015,-0.05511877,-0.47158265,0.36159933,-1.4663738,-0.9165354,-0.9030783,2.0375652,-1.2688793,0
-1.5558655,0.00049004704,0.7555607,-1.1057734,-0.6810159,-0.80848324,-0.24166876,0.31056273,-0.08355075,-1.6795449,1
0.18063255,-1.0901575,-0.20243411,-1.0008981,0.18719575,1.016499,1.037036,0.5358823,0.4400981,-0.69207746,0
-1.4451252,0.117501795,-1.1522595,0.50686127,1.1310931,1.472144,-0.49564886,-0.81002456,0.87193286,1.0774891,1
-0.79467463,-1.1356628,1.1594805,1.0240558,1.5057398,-0.32139415,0.12452286,-0.6323876,-0.9123173,1.3975755,1
0.094550475,-0.8100778,-0.26208952,-0.92622936,-0.63957363,-1.625908,0.023157425,-1.3892492,0.3684309,-0.1902141,1
1.7127019,-0.2896394,-0.8448521,0.5308732,0.41099435,-1.0429497,-1.4721801,-0.14288738,-1.6806631,1.491492,0
-0.06376688,0.81808436,1.5583634,0.99035484,1.158041,-1.549022,0.63298863,0.004832983,-0.33082378,0.71140885,1
0.47637993,-0.5189786,1.204346,1.825942,0.78182036,-0.66865444,1.0950481,1.4406835,1.7652329,-2.400612,1
1.1776323,-1.381467,0.14380059,-0.013323449,1.8599837,-0.12883365,-0.8513986,1.5652038,0.57949317,0.30883092,1
-0.79564,1.0814812,0.037921373,0.55572736,0.4286961,-0.77036923,0.07946255,1.5823842,1.1856087,-1.6061382,1
-1.2748893,1.4301506,-0.85760534,0.23140031,0.8932836,0.99380654,0.69897956,-1.0001702,-0.3732076,-0.16299179,1
-1.482538,-1.5255923,0.5315278,0.9177885,0.042006247,-0.5166439,1.2146366,-1.1777388,0.30652106,0.85392183,1
-0.35538247,0.702564,2.1304076,1.1408386,-0.32900023,1.0795494,-0.4808748,-0.30641776,0.20405667,-0.08165938,0
-1.2123199,-0.1868601,0.9071506,1.4805406,-0.6859133,0.24250448,-1.6236254,-0.9155197,0.88766646,-0.79782087,1
1.2291301,1.0642955,-0.05847981,0.40880448,-1.5205477,0.030334145,-0.50022733,1.1943496,-1.4429666,0.11314934,1
-0.15025851,1.5200197,-0.6108849,0.083446644,0.39234328,1.3677561,0.6253516,-1.3024416,0.053699285,-0.64540815,1
0.040651895,-1.7552108,-0.6070574,0.39989215,-0.61401147,-0.1192203,-1.8132643,1.6393168,-1.5474068,1.3076967,1
-2.0113814,-0.5502385,-1.1652427,-1.4467324,0.6336478,-0.09182057,1.1098081,0.41326737,0.91952777,-1.0237429,3
-1.9084896,-3.036032,0.26604113,0.46233964,0.20282407,-0.011771556,-0.44481912,-0.06655699,-0.9638306,-1.1136888,0
-0.57714313,0.6898638,-0.6179887,0.4566034,0.1903806,-0.23801121,-0.12953481,-1.1570804,-0.378396,-0.19125119,1
0.92873836,0.5929376,0.27315044,0.20371762,-0.0491077,0.633431,0.75049675,0.22902492,-0.75710547,-1.9454814,4
0.9448757,-0.62441266,-0.77168703,-0.96040374,-0.62052166,-0.66592497,0.025951363,1.5023681,-1.3387876,0.123615555,0
0.9305821,0.65469027,1.9203808,-0.97299784,0.3127728,1.5819224,-1.025905,0.9632367,-0.939716,-1.122797,0
1.0754633,-0.10800966,-0.27204043,-1.0940651,0.07565328,-0.5752372,0.7161475,-2.0111682,1.3969584,1.1659003,0
-0.77711135,-0.200086,1.0757167,-0.4594471,0.80035216,-0.9425265,1.0255294,-0.46049768,-0.29969344,-0.5758574,1
-0.52815557,-1.0374291,-0.11848462,-0.64638406,-0.462323,1.0384939,-1.0535061,-1.0987154,0.6134585,1.1760746,1
-0.056994904,-0.39056408,1.3278813,0.25345832,-1.0352254,0.6728647,0.089055784,-1.1869899,-1.3504479,1.7360387,1
1.4473457,1.6371198,0.51769686,0.021274507,-1.3526891,-0.2709873,0.6285261,1.9158539,0.026790816,-0.06197439,0
0.71922946,-0.14632574,-0.7672932,1.1411003,-0.21627973,-2.204903,-1.571094,-0.14518587,-1.2786752,0.806902,3
0.05608367,-1.1037495,0.46208313,-0.8321497,1.2203369,-1.9284347,-0.01311804,1.909032,0.56707263,-0.50466955,0
2.407393,0.36184642,2.737662,0.6274922,0.14385802,0.82929486,-0.51190466,1.7298701,-0.30737036,-0.63267475,1
-0.75808924,-0.21835048,-0.3532952,-0.5550759,0.5058398,0.6810679,2.1214755,0.9762758,0.937909,0.98037297,0
0.85556555,0.30350536,0.14903457,-0.38372236,-0.74973565,0.6056564,0.74433357,-0.76682925,-1.0456828,0.8468175,0
0.86384904,-1.071347,0.33895025,0.86140805,0.758924,1.0350195,0.07969888,0.61747366,-0.9346043,0.5604229,0
1.2193599,0.3764228,0.08678186,-0.18150267,1.0439739,0.83477503,1.8982718,-0.0993315,0.8949512,0.5987818,1
1.181929,1.069199,1.1547611,-0.74576265,0.11869684,0.30481625,0.8473941,0.8937002,0.78690004,1.2540332,2
-2.196268,-0.30089378,-0.35091057,0.17260185,0.11039579,0.397707,0.37525472,-1.5183567,0.33918023,-0.4220131,1
0.36631638,-1.9539498,0.6938707,0.30419433,0.6930426,0.7487887,-0.49201605,-1.1684821,-0.16990677,1.3267692,0
0.28439417,1.3673743,0.80943257,-2.082703,-1.0741426,-1.1172923,1.0195857,1.1213235,0.63589525,-0.17915317,0
1.4689465,-1.0603389,1.2225583,0.37676525,-0.04895477,1.5180547,0.18437046,-0.81113786,-0.6974939,-1.4358287,1
-1.1960032,0.28500494,0.7903662,0.20019376,-0.21383749,1.6928214,0.64927703,0.64677334,-0.7576189,-1.3648877,1
-0.6011701,0.06433259,-0.48369655,1.5871837,-0.76488924,1.2778237,-0.5429732,0.17195249,2.1301303,0.51841295,1
1.157788,-1.4618547,0.2923537,-0.99505764,0.4162944,0.66102225,-0.58038396,-2.1213226,-0.9526558,-0.5152419,0
0.13153563,-0.09584263,0.9744922,-1.0720426,-0.3552482,-0.03340538,-0.19229238,-1.8011404,-0.88987184,0.94838643,1
0.9906571,-1.3620235,0.92743236,-0.7039345,0.32591867,2.5915394,0.58593756,-0.3420123,-0.35538048,-0.09985782,0
1.0669743,-1.0242329,0.9136218,-1.2418073,1.1708415,-0.45664316,-0.9540552,0.8959078,-0.8855103,-1.9448175,1
0.6088398,-0.1674217,-0.23694699,-0.6907732,0.68654156,-1.4841024,-0.23454443,0.3159052,-0.4822376,1.3702238,0
-1.2483425,0.2429482,-0.9236591,0.8543947,1.4187297,0.49034974,-0.59841436,1.3348861,-0.92881906,-1.0310954,0
-0.2046677,-0.21083371,0.19970492,1.1095722,0.21900246,-1.0421543,-1.1722102,-2.5120707,0.15695994,0.5836678,1
-0.15074793,0.8382851,0.33962286,0.52770317,-0.5360712,-0.5829282,1.1431304,0.24318767,-0.21454541,-1.246471,1
1.1163052,-0.6157681,0.8223632,1.4409672,-0.20270504,-1.399985,1.4140656,-0.6546945,-0.035307694,-0.17219093,1
-0.42878065,-0.21965203,0.34137657,1.3037395,-0.7232019,1.4692576,-1.1808599,-0.4303511,0.69472814,-0.26364142,1
-0.38141322,-0.50266707,-0.04633514,0.16211101,1.185286,0.32885155,0.25848803,-0.92637974,1.3288457,-0.9943843,0
-1.8055881,1.6020439,0.22265434,-1.223471,0.3793009,-1.2012388,-0.03871913,0.12224628,0.5275407,-0.1420485,0
-0.38538945,-1.2978284,-0.55772823,-0.9527393,-1.6749437,0.07918189,-1.4662565,0.5887978,0.9370856,0.41516507,0
-0.29274815,0.28856027,0.925623,-0.725347,-0.7320083,-1.1150686,-1.894715,1.8723853,-0.6179743,-1.2002174,1
-0.78822505,1.3660452,-1.3556826,0.68973863,-0.79425436,-0.6259391,-0.46488398,-0.12694408,0.5290028,1.2767144,0
1.6106745,0.33915874,0.6297705,0.9979502,-1.2324443,0.73608106,-0.26332676,0.6266042,-0.07247087,0.86452574,1
-1.2853198,0.95049083,-1.1298971,0.28802967,-1.1315678,-0.44665223,-0.7133414,-0.5903337,-0.8784807,0.9105715,0
-1.6985304,-0.60362446,1.4641045,-0.65418535,-0.1286868,-1.2743568,-0.43043867,-0.23567973,-1.4860226,-0.5366881,2
-0.4092495,1.1907797,-0.123442754,-0.39689642,0.5811284,-2.2379475,-1.0403634,-0.9788404,-0.8806596,1.1554632,2
-0.24964015,0.112103164,-0.17263627,-0.58269656,0.08119586,0.74468017,-0.9014073,-0.6832324,-0.60488975,-1.9856302,0
-0.35620433,0.44562563,-1.0134983,-1.2070013,-1.2550524,0.110097595,-0.7347218,0.21934746,0.7856153,-0.23977509,2
-0.9702771,-0.3494934,0.8679013,0.81180817,0.44684935,-0.0013801269,0.270392,0.26307228,1.723589,0.04329814,0
0.1507923,1.7186626,-0.7873488,1.3517076,1.1931013,-0.82058764,-0.59490603,-1.5165149,-0.25769332,-0.7717056,0
1.6969571,-0.82260764,1.4687164,-1.9352341,0.94702184,0.053265616,0.4421171,1.4550092,-0.41253665,0.8942426,2
-1.0512401,0.43557897,-1.0233809,0.67258483,-0.11332972,-0.096662,0.44383866,-0.09931415,-1.4225675,-0.23265618,0
-0.96705806,1.1532888,0.023396816,0.7815429,0.12249931,0.92681026,-0.1304328,0.5602051,-1.739596,-0.64855576,0
-0.9670651,0.065553665,-0.54057497,0.10470721,-0.8557691,-1.6442404,-0.02524209,0.24222536,-0.7407119,-0.22172117,1
0.9982021,0.021862537,-1.3473333,1.5072474,0.16292173,-0.6796686,-1.4349797,-0.64262617,1.2126732,0.43022016,0
1.8499724,0.30442917,0.1841368,0.12159873,-0.4310838,3.128526,-0.54891723,-0.6987224,-0.6409106,0.44552606,0
0.23257889,-0.28542578,-0.57403046,-1.4759641,0.7159731,1.3079317,-0.8703319,1.2708026,0.036186405,-0.5091307,1
0.12221004,-0.7113025,-1.4192889,-0.5105823,-1.2660607,0.27735835,-0.3468625,-1.7944245,0.5162177,0.7798997,0
0.84814173,0.6223403,0.32494423,-0.67394364,0.562111,-0.668363,-1.8438115,-0.78393173,0.79480374,-0.08943053,2
-0.69663846,-0.41641286,1.8289398,0.29205886,-0.16623117,1.1338096,-0.7631761,0.4612107,-0.43282783,-2.4725673,1
1.693255,-1.2872044,1.4487008,1.0144224,0.025417142,1.9688116,-0.20135263,-0.18621239,-1.7735517,1.3627107,1
-0.80025494,-0.31393576,0.29568687,0.27733326,-1.1715276,-0.5012546,0.58716625,0.50882107,-0.82318187,-1.0966465,0
0.75080615,1.8234049,0.6483647,0.5161905,0.73957866,-0.15601438,-0.9072452,-0.11913161,-0.7351351,1.210315,0
-0.725506,-1.693495,0.48261443,0.2494976,1.1459116,-0.39015588,-1.7920837,-1.5316037,0.13181987,1.4269713,0
-1.6913259,-0.089771725,0.8725526,1.4153506,0.047505893,-2.1478124,-0.84233063,0.9713021,0.03302946,-0.3059029,1
0.15831855,1.2968851,-0.0895338,-0.6801562,0.14935245,0.42786545,1.4562367,0.76020545,0.2780675,-0.871965,0
-1.6297773,-0.41504323,0.41984814,1.827787,-0.8186783,1.3148742,0.94661665,0.6747817,-0.6641773,0.26854864,1
0.75839716,0.029082894,-0.4296087,0.2296531,-1.4961245,-0.688921,1.7933465,-0.4818185,-0.94313955,-0.23120543,0
0.7720097,0.5786145,2.2532191,0.97311205,-0.8914375,0.54500866,-1.6452667,-0.56178355,-1.295403,1.1832856,1
1.9941596,-0.5669748,-0.4167249,0.29392976,-1.8972192,0.2739839,-1.0573105,0.7213955,0.3291496,-0.24696943,1
0.26367694,-1.4163895,0.6199319,0.14650157,-1.1048014,-0.1710822,-0.2368831,0.7941357,0.6207428,0.5850328,1
0.03277764,-0.7004343,-1.1784881,-0.47268367,0.72033715,0.06500502,1.5942655,-0.74915415,-0.8876014,-0.2669771,0
-0.6290301,2.6524909,-0.88496536,-1.1267062,0.16840793,0.41453415,0.9613569,0.9169911,-1.1857774,2.3095274,1
-0.27292633,-1.0667155,-0.4973885,-0.416861,-1.5333533,0.9156239,0.2537816,-1.7296503,-0.41313186,-0.10535302,0
0.6280478,0.5222058,-0.9697691,-1.9544771,0.58558124,-1.3950342,-0.52959,0.20963521,-1.2916462,-1.2794902,1
-0.38681757,1.286445,-0.98924303,0.49433088,0.56470084,-0.68237823,0.8711459,-0.42761514,0.27547625,-2.1361914,0
1.1356326,-0.45902047,-0.42018044,1.0662783,0.85914004,2.11361,1.9802824,-1.2849284,-0.06568745,-0.18968177,0
0.7131212,1.1438935,2.5766861,-1.4376132,0.2076309,-0.7357216,0.11803768,1.2876109,-0.6927607,-0.4319589,0
0.5085947,0.6092199,-1.1691304,-0.6374857,-1.9219344,1.3552339,-0.23617688,0.30990598,-0.05690783,0.70044905,1
0.9057372,0.08584732,0.75834656,0.5864441,0.1972738,0.39963758,-2.3040068,-0.81102926,-1.102516,0.7418977,0
-0.7069598,1.2167063,-0.31643802,-1.572382,-0.2279524,-1.4149584,1.0075574,0.73561525,1.4305059,-0.10432751,2
