class,region-centroid-col,region-centroid-row,region-pixel-count,short-line-density-5,short-line-density-2,vedge-mean,vedge-sd,hedge-mean,hedge-sd,intensity-mean,rawred-mean,rawblue-mean,rawgreen-mean,exred-mean,exblue-mean,exgreen-mean,value-mean,saturatoin-mean,label
0.9796858,0.75483763,0.115297474,-0.3205124,0.29847246,0.91203195,0.9954121,-0.97934806,-0.47805506,-0.20823614,-0.25300047,-0.014130619,-0.34721938,-0.19752336,0.38508725,-0.28495622,-0.17116575,0.6111705,-0.22794092,3
1.7748091,-1.1015059,0.08476772,-0.75877774,-0.12541634,0.069992535,0.3186459,-0.2315532,-0.070520304,-0.28032607,-0.19756584,-0.47584578,-0.3397929,0.90520257,-0.59763616,0.13724649,-0.44964617,-0.1018153,-0.017709069,6
-1.6674635,-0.05489727,-0.0433873,-0.28464484,0.10230208,-0.46006802,0.040685423,-0.6062762,0.009961605,-0.32501128,-0.32073012,-0.23681964,-0.3649154,0.10960629,0.4129306,-0.75809395,-0.19248083,0.43007553,-0.4208396,5
1.3744391,0.6558561,-0.030728713,-0.05356674,0.010682821,0.5381685,-0.13178772,0.024682872,-0.0053593405,0.02201408,0.17902638,-0.22183625,-0.0077683404,1.0514914,-0.43071488,-0.44355452,-0.14633808,-0.9745803,-0.14012343,2
1.3221923,-1.0273358,-0.0094428845,0.13923717,-0.1824705,-0.82029694,-0.010167258,-0.9477031,-0.37378246,0.1591702,0.12773132,0.18168776,0.10951074,0.016472712,0.050570272,-0.0069332793,0.1063274,-0.9272195,-0.22544155,5
1.270945,-0.4904408,0.09653651,-0.13336778,-0.7279959,2.274064,1.2211365,1.9960961,0.5733824,-0.20867164,-0.16604516,-0.2443261,-0.311038,0.13856177,0.14692986,-0.23159105,-0.13904068,-0.06619565,-0.109541796,1
0.67240626,-2.0319436,-0.069040634,-0.3885306,-0.07721318,0.14931215,0.47120598,-0.5793556,-0.44769073,-0.009601098,-0.13506179,0.0332274,-0.22550964,-0.67554635,0.51538306,-0.19164664,-0.03070641,0.24839085,-0.45271385,3
-1.6063591,-0.1480628,0.08737824,0.16065532,-0.33710662,0.004450733,-0.072891384,1.1061611,0.07352512,-0.39512232,-0.16847467,-0.42023402,-0.3902712,1.431356,-0.66810197,-0.48603097,-0.42426077,-0.3595475,0.014619465,3
0.7489036,0.8472831,0.15332341,-0.039019637,-0.045043692,-0.6769169,0.046951335,0.10339328,-0.6031912,0.4123335,0.22649592,0.5390463,0.3026734,-0.53456205,0.63235855,-0.5568113,0.1823554,-0.58579683,0.067297675,1
0.3731606,-0.6983697,0.10889227,-0.124539405,-0.2793426,-0.26096225,-0.046857286,0.07817667,-0.27192235,-0.10397737,-0.15397948,-0.23800825,-0.13687429,0.8344862,-0.7686591,0.30675554,-0.27770415,-1.1327155,0.405638,0
-1.304101,-0.86261594,-0.044689924,-0.3023985,-0.04607159,0.35229525,0.055519484,-0.71937996,-0.1517126,-0.14094909,-0.043792386,-0.040852167,-0.19803122,0.12299907,0.40623707,-0.63255423,0.013559468,-0.29548094,-0.49543995,2
-0.67917496,0.7468477,0.111648895,0.30528027,-0.24529788,-0.4964986,0.12548275,-1.0585481,-0.29945907,-0.5764184,-0.55474395,-0.6364387,-0.42604405,1.4251016,-1.0704969,0.63018966,-0.6679268,0.06962761,0.9895014,2
-1.1155682,-0.6004034,0.028892465,0.10701268,-0.17481714,0.029487444,-0.15466732,-0.040015295,-0.035373785,0.008800961,0.062253173,0.057954382,-0.09554021,0.55392736,0.26865676,-1.1398894,0.049299538,0.05946255,-0.15489894,5
0.7065499,0.1027646,0.06946291,-0.50724894,-0.13658872,1.3817935,0.2792084,1.6004606,0.32172355,-0.034143757,0.1436618,-0.2444719,-0.1252996,1.0365938,-0.18217073,-0.43756083,-0.09804115,-0.28673097,0.123523265,0
1.9147041,-0.040616028,-0.010642327,-0.5271844,-0.15565428,-0.60395545,0.08090304,-0.24908927,-0.03680356,-0.5356345,-0.620312,-0.39330113,-0.43394315,0.10252296,-0.13371868,0.29224503,-0.5137773,0.016326044,-0.4034062,6
1.5404162,-0.121445976,-0.007994223,-0.12935652,-0.20315018,0.05215487,-0.20856667,0.60178083,0.29221144,0.26905528,0.28966007,0.16787721,0.10639145,0.37204012,0.07818624,-0.5127377,0.1684003,-1.2146251,-0.6664769,6
-0.52993387,0.06858158,0.078984,0.032645855,-0.32168624,0.63890564,-0.15418398,2.2905457,-0.034938306,0.49906945,0.49549764,0.40749273,0.3859549,0.27899718,0.42994618,-1.1723051,0.42354617,-0.6194078,-0.10311829,2
-2.5541422,-0.11040669,-0.008120187,-0.16050665,-0.39858183,-0.5259619,-0.044427086,0.40510073,0.05467141,-0.5467398,-0.5556156,-0.48794308,-0.55841166,0.5385967,-0.3613323,0.1794787,-0.5662814,-0.24732406,-0.3169286,0
1.4081079,-1.8009492,-0.020019345,0.48860675,0.07921029,0.8848651,0.29899213,-0.17658028,0.3526858,-0.649524,-0.5494893,-0.6275819,-0.7461409,0.8907866,-0.076343074,-0.41959432,-0.61054283,0.5403465,-0.41427714,4
-0.5696706,-1.3214089,0.0036535151,-0.63468826,-0.3235384,0.24713132,0.58655494,-0.8478688,-0.20427263,-0.2610299,-0.22985822,-0.3042448,-0.35156038,0.6961259,-0.37422562,0.30846778,-0.3152713,-0.6277609,-0.21348372,6
0.93487376,-0.045522705,-0.05999484,-0.2645843,-0.2616353,0.30074736,0.04874328,-0.045560528,-0.024509214,-0.06638281,-0.04348833,0.053127848,-0.17189825,-0.071607344,0.6623529,-0.8840178,-0.08674614,-0.09974687,-0.3921813,4
-0.80090505,-0.8851454,0.041213334,-0.5666506,-0.015026353,-0.44821286,0.5267745,-0.75894153,-0.3832664,-0.6488606,-0.78442657,-0.77472454,-0.72535866,0.39176685,-0.6342198,0.75324863,-0.8052691,0.8250973,0.017477177,3
-0.82639325,2.047436,0.029050976,-0.35797292,0.7957344,0.35017222,0.48049143,0.098203056,-0.16531399,-0.14250404,-0.20116271,0.044178963,0.005051732,-0.2960749,0.5457097,0.01597955,-0.11043653,0.11303894,-0.24409431,1
0.07591078,-0.75211304,0.03823041,0.2416621,-0.28063697,-0.18519355,0.0069468245,2.5585778,0.11232227,-0.18014425,-0.0028125085,-0.18776141,-0.15880632,0.2500446,-0.0452761,-0.35183805,-0.13948846,-0.007991504,-0.25959557,0
0.5315095,0.8561711,0.031209178,0.9738182,-0.038760588,-0.030415013,-0.19117025,-1.1240106,-0.6256285,-0.26184064,-0.280038,-0.45874077,-0.03452008,0.8820317,-1.3409553,0.99245304,-0.40826055,-1.981562,1.2188494,1
0.54084426,1.2296472,0.06663657,-0.09073104,0.097201474,0.34216335,0.18670985,-0.37405035,-0.33581454,-0.12441398,-0.093544334,0.11146344,-0.08948373,-0.4381489,0.8231345,-0.7160966,-0.020655312,0.173498,-0.46770495,0
0.12645793,0.7173826,-0.037949458,-0.34600043,-0.23469234,0.82705027,-0.10753411,-0.18877509,0.28313184,0.07958126,0.115919024,0.11537558,0.025844455,0.02894859,0.39598843,-0.6726934,0.20748146,-0.7116489,-0.6866855,3
-0.118658595,0.5227217,0.017646953,-0.2757821,-0.15072842,1.3677784,0.4705746,2.813021,1.3025883,-0.4069465,-0.45583335,-0.37742537,-0.5190362,-0.26613784,0.25326568,-0.03283266,-0.35883504,0.39308733,-0.8159241,5
-0.35070488,1.3172718,0.13641548,-0.63764215,-0.034568198,0.6117132,-0.05475959,1.098186,0.23053885,-0.45022944,-0.39241055,-0.37294605,-0.2560901,0.30917978,-0.6876006,0.9135554,-0.28451866,-0.36374652,0.04784412,0
0.91680443,-2.1238256,0.09784757,1.4787781,-0.3454264,-0.60766625,0.5324327,0.038406387,0.04606451,0.7042964,0.5620139,0.87925136,0.6509245,-1.458182,1.3792006,-0.7604858,0.8055133,0.10803886,-0.4382198,5
-1.2660105,1.4869751,0.16170198,-0.09539099,-0.37460536,-0.5410774,-0.09149431,-0.3228746,0.04339905,-0.6439024,-0.8046349,-0.77332145,-0.6680316,0.64292467,-0.8815476,1.3220623,-0.9306343,1.4045178,0.8563156,1
-2.0713766,-1.0599943,-0.045412246,-0.29334295,-0.18618548,-0.4744706,0.19952556,-0.19956288,-0.0013217963,-0.3628368,-0.21031763,-0.21149647,-0.3795305,0.8786742,0.13610625,-0.7269343,-0.17602132,0.032981914,-0.15348348,6
0.85039103,-0.62190795,0.035977654,-0.41373074,-0.07754415,0.79230773,0.32375094,-0.5639981,-0.6849827,0.33159345,0.2957703,0.38125473,0.16135922,-0.2413604,0.40099317,-0.27830556,0.18548074,0.06469484,0.018368237,4
0.6377674,-0.32955736,0.04176507,-0.059148125,-0.20952725,-0.22171533,-0.006681529,-0.4243407,-0.49519092,0.9318448,0.9684853,0.81365824,0.9448308,0.5146003,-0.4677086,-0.16778277,0.7454463,-1.5905502,-0.040938728,1
-0.27882707,0.0557061,0.09710308,-0.40106332,-0.18423322,0.52854186,-0.035374984,0.13488379,-0.39503425,0.4112287,0.3256014,0.22519618,0.31637207,0.7298651,-0.3155347,-0.26831895,0.30599996,-1.2855772,-0.08724624,0
-0.5678863,0.8926877,-0.028559769,0.066244066,-0.18911281,1.4252862,0.0034312217,-0.70138925,-0.42000023,0.09227276,0.12953046,0.20018741,0.07415251,-0.06675493,0.28759602,-0.45209497,0.20571564,-0.45624328,-0.34644789,6
-0.8130995,-0.052214466,0.013551861,0.4637758,-0.16399086,-0.1312341,-0.2092439,1.5428008,-0.33743384,-0.5011338,-0.34104583,-0.5275328,-0.54046035,0.675362,-0.54140854,-0.22643927,-0.5556246,-0.18359245,-0.096709915,3
-0.20772558,-0.5511744,-0.047056556,-0.120964035,-0.2493797,-0.044049416,0.18694371,1.5219293,0.31950775,-0.2554547,-0.19434193,-0.32280958,-0.4678334,0.6294454,0.174919,-0.78095335,-0.32479963,0.42816162,-0.110510014,1
0.7702008,1.2400452,0.034825638,-0.692586,0.06212628,1.4814671,0.96956694,-1.3162085,-0.31822136,-0.63550997,-0.49773014,-0.5662997,-0.37049294,0.513421,-0.5714972,0.79643303,-0.38141075,-0.022521544,-0.24177021,2
1.1523035,1.0657136,0.14878109,0.0042829067,-0.009672463,0.41751632,0.78602225,0.56028056,-0.017719507,0.14666823,0.11685313,0.3252496,0.03666734,-1.0763671,1.4565358,-1.2085432,0.34637195,0.38501644,-0.42775065,2
-0.47336388,-1.894087,-0.030393217,-0.3549291,0.107003696,0.46261755,0.25716612,-0.7304078,-0.17021644,0.23099127,0.38076204,0.43536648,0.21033013,0.5423314,0.4354754,-1.4512641,0.32095277,-0.045276668,-0.14800629,4
-2.7587814,-0.16371724,-0.121798776,-0.39324474,0.093621925,-0.7826339,-0.054811984,-0.25292814,0.18348968,0.2345729,0.19927308,0.34689456,0.20738393,-0.5914857,0.8570351,-0.549137,0.3886256,-0.18605883,-0.49039114,2
1.3637708,-0.5433439,-0.031999927,-0.12297873,-0.11473265,-0.02214156,0.18437976,-1.0994922,-0.3858188,-0.029998284,0.038196784,0.15836315,-0.079663485,-0.72400916,0.6655403,-0.4079308,0.1672853,-0.25272688,-0.66326123,5
0.8516476,-0.39949688,0.02845925,0.88926435,-0.24851096,-0.82792675,-0.029683728,0.3484429,-0.36058104,-0.21338667,-0.1479107,-0.28784853,-0.31452304,0.71859753,-0.37807134,-0.112592675,-0.31501743,-1.0093418,0.013336597,6
-0.16004607,-0.41656467,-0.0070596375,-0.18668376,-0.15182345,0.49473196,0.13055407,0.19617385,0.20665997,0.009993758,0.14974634,-0.10856714,-0.120851204,1.4410373,-0.041143466,-1.1694164,-0.15427019,-0.37576848,0.1245915,6
0.14922556,-0.66072625,0.056330666,-0.6027443,-0.23204029,-0.0123815015,-0.13610315,-0.32397956,-0.18115935,-0.8095761,-0.732454,-0.74973637,-0.7114515,0.6108383,-0.7222518,0.45582896,-0.7669266,0.47274113,-0.40515137,4
0.60359776,0.63702506,0.091887824,-0.45000857,-0.17290142,2.1782885,-0.012093868,0.8091287,-0.8238417,0.6184003,0.57279795,0.4583956,0.6978903,-0.14911452,-0.1250746,0.044336975,0.5942955,-0.8923337,0.03578289,6
0.28269622,0.51174885,0.13310054,0.35720956,-0.23886383,-0.5294626,0.044448286,0.61782783,-0.49357176,0.410358,0.34045705,0.59133077,0.28604686,-0.4118064,0.6226155,-0.816485,0.40236932,-0.29936445,-0.037149176,3
0.12747955,-2.224571,0.036183864,-0.40444058,-0.17288926,-0.27829513,-0.16918927,1.5790429,1.0675552,0.3015986,0.21179584,0.20608287,0.23080716,0.025453288,0.4193124,-0.65733695,0.09816715,-0.44917187,-0.58676577,1
0.21386904,-1.5146856,-0.015185352,-0.27319926,0.36092782,0.83183247,1.5738691,-1.3365836,-0.672769,-0.1449186,-0.27685797,0.08154455,-0.33586976,-0.9798851,0.77493745,-0.25662863,-0.16021532,0.63906026,-0.53622264,4
2.1344776,-0.6393001,0.012688078,-0.083542235,-0.13889652,0.51611644,0.085620455,1.3869014,0.14263807,-0.061854783,-0.23903242,0.11279733,-0.16845036,-1.6214592,1.2302828,-0.6112836,0.20370698,0.32007894,-0.74824774,0
0.8194781,-1.0746201,-0.07084042,1.9683715,0.07281151,-1.3726909,0.06235674,-0.67388254,-0.1119893,0.0926442,0.048856977,0.34514084,0.14112347,-0.10997134,0.20679756,-0.1412799,0.31380808,-0.40784892,-0.45786554,6
-1.0326343,1.0263721,0.14435282,-0.563253,0.05431029,-0.37992108,0.35198703,-0.61612,-0.4155365,0.3882713,0.1653992,0.5257096,0.34314424,-0.6445406,0.7249882,-0.61196125,0.13114022,0.06135415,-0.05950077,1
-1.0638963,0.4206701,0.03810054,1.2297015,-0.21843332,-0.8527491,-0.052838285,-0.730176,-0.14887121,-0.081018075,-0.1711088,0.22230218,-0.066083916,-0.43505117,0.600599,-0.60966974,0.1353488,0.01684878,-0.5888154,2
0.2537479,0.3143755,-0.003495559,-0.38371974,-0.19398916,-0.4438454,0.025195051,-0.40888602,-0.26599827,-0.13174231,-0.06390859,0.13261843,-0.067602284,-0.54841876,0.6636373,-0.6357552,0.07091798,-0.13384052,-0.5368033,0
2.453441,-0.057664387,0.07954834,-0.14678444,-0.17517811,3.0570855,4.2951317,0.9173887,0.8899248,-0.5911686,-0.7125379,-0.68045026,-0.69973034,-0.055428393,-0.39878803,0.5146432,-0.71391064,2.0312233,-0.18803531,1
-0.024048232,-1.1186986,-0.045005724,-0.12029825,-0.3469483,1.6505463,-0.063647546,0.12459893,-0.18367359,0.2206624,0.20062777,0.3510227,0.1816563,-0.3942809,0.7413139,-0.8150315,0.33345705,-0.27026886,-0.52741116,2
-0.03444566,0.62885547,0.04405704,-0.12576619,0.116157606,-0.29729727,-0.1262398,1.6181823,0.793018,-0.34937847,-0.5728712,-0.16844456,-0.40748277,-0.9232552,0.77137226,0.019886784,-0.25701195,0.72029614,-0.8661248,5
1.7106842,1.2940072,0.05000525,0.58007526,-0.077062175,-0.5483331,0.10013126,-0.67569447,-0.12443151,-0.5231091,-0.6736836,-0.43203413,-0.5500009,-0.0388133,-0.17152111,0.5926243,-0.4280407,-1.0147294,-0.013309605,2
-0.29039818,0.044225708,-0.084698185,0.4286719,0.17390195,1.4456346,0.1078318,-1.1892849,-0.38418084,-0.13370764,-0.03645701,0.09529433,-0.23816854,-0.27002826,0.67513096,-0.71280897,0.09860116,-0.49649644,-0.73511714,5
-1.4685124,0.54054016,0.13887879,-0.62309915,-0.19417128,-0.3120789,0.19251612,1.6144589,-0.20019063,0.37280798,0.108526275,0.35382316,0.214239,-0.9305146,0.82072014,-0.50840694,0.31331176,-0.30708012,-0.4733755,5
-0.029078417,-1.0803003,-0.009922788,-0.4230991,0.15212443,-0.8142345,-0.13068026,-0.28190646,-0.06890871,0.33522356,0.42086372,0.42620778,0.33038428,0.7174834,0.17792942,-1.14529,0.32700562,-0.63367724,-0.13804248,6
-0.72516197,-0.03312239,0.1302638,-0.6177454,-0.17304721,-0.7646206,-0.1134701,1.6201422,-0.21574998,-0.57264066,-0.36238626,-0.43840167,-0.3614685,0.49058384,-0.9514009,0.7059489,-0.5955995,-0.11630346,0.34409928,2
-0.5056308,0.0037064012,0.18482786,-0.27760613,3.144615,0.28242046,0.49203083,-0.33705023,-0.26588163,-0.4272146,-0.5676791,-0.3290584,-0.50277054,-0.1007402,0.26678205,-0.2724787,-0.4359096,1.080293,-0.45411065,2
0.738287,-0.14223534,0.07584172,-0.20236517,0.029486116,0.7662149,0.7033382,-0.31515092,-0.13202226,-0.037523847,0.1903986,-0.025112074,-0.14496672,0.5477209,0.3188844,-0.86505866,0.020900879,0.32689685,-0.15890989,6
-1.4088119,-1.6729597,0.20541403,-0.59258544,3.271033,0.2547935,1.550181,0.062012114,0.7329519,0.029659236,0.0067525096,0.10419118,-0.15971106,0.075563535,0.03846129,-0.29743618,0.00424264,0.16596623,-0.37191433,2
-0.123904385,0.79358375,0.053492256,-0.64615184,-0.08160013,0.4384919,0.12727688,0.5289786,-0.11534553,-0.3602286,-0.37370062,-0.19789231,-0.2696403,-0.20885015,0.12629515,0.09314885,-0.25093225,-0.05967224,-0.35851634,5
-0.75979793,-0.98190624,-0.035295844,-0.46887684,-0.3958787,1.0632597,-0.20291603,0.40608087,-0.25689673,-0.2929687,-0.397572,-0.28762335,-0.3909219,-0.08293498,0.15313691,-0.15556599,-0.2893106,-0.104796484,-0.57328546,0
-0.32905152,-1.6563568,-0.007100418,-0.63744384,-0.054375246,-0.14541534,0.3676263,-0.7365134,-0.23580003,-0.17184201,-0.2523912,-0.12909678,-0.31817174,-0.38112825,0.36923903,-0.1510993,-0.15512924,0.12879333,-0.5235639,0
1.7603298,-0.5451234,-0.01159326,0.083807275,0.056550473,-0.17184162,0.07578264,0.24420068,-0.24713546,-0.5227377,-0.46641752,-0.4623615,-0.6628013,-0.013134904,0.33475316,-0.3413062,-0.49382064,0.4551432,-0.18971184,3
1.1752398,0.2066274,-0.011915058,-0.26706463,-0.1855227,-0.034222562,-0.07509108,-0.24522063,-0.17620423,-0.1046723,-0.024811469,-0.0010887338,-0.2041628,-0.002897866,0.49628165,-0.7789302,-0.094646215,-0.25932267,-0.3322283,4
1.469396,-0.5576278,0.021084994,0.07453165,-0.080198854,0.023367673,0.019931583,-0.7550658,-0.019255593,-0.61929715,-0.553272,-0.7169629,-0.7758049,1.0115113,-0.5017383,0.10564191,-0.68311673,-0.76250064,-0.4964422,6
4.196222,0.14403144,0.06583053,0.3860128,0.12801374,1.0828633,1.7015659,-0.47392154,-0.19102886,-0.14450313,-0.15645732,-0.14646198,-0.33488795,-0.21382076,0.23259102,0.12535435,-0.34064302,0.2572709,-0.38822728,5
0.9823529,-0.59853673,-0.028025554,-0.26996827,-0.17947918,-0.0022932738,0.029263973,0.7173545,0.18666255,-0.45755652,-0.39638823,-0.4802701,-0.56581,0.39410555,0.09563945,-0.4014432,-0.43308663,0.49037713,-0.4344191,0
-0.5836325,1.2593033,0.19914773,0.16402724,-0.2204268,0.8716096,0.74575055,-0.7272282,-0.4466703,-0.57102966,-0.58082205,-0.7977515,-0.29027334,0.3520398,-1.4096297,2.2741182,-0.58353657,-0.48436946,2.1893313,1
-0.5906092,1.1056864,0.07163937,-0.08915909,-0.06730403,-0.6175451,-0.052228298,-0.1927931,-0.24268448,-0.016062204,-0.09950366,0.23012458,0.090744086,-0.49687073,0.7239872,-0.76696485,0.013575222,0.03963258,-0.41869795,2
1.4160049,0.21168876,0.10052473,-0.19136977,-0.022595294,-0.13104518,-0.17269695,1.5024624,0.35750115,-0.44103155,-0.35707802,-0.18126749,-0.19539857,-0.2736992,-0.15146434,0.46087193,-0.14438403,-0.27088067,-0.72464806,2
-1.3207507,-0.9059472,0.029790021,-0.6099412,-0.14576286,-0.41675,0.13422659,-0.57224846,-0.3168944,0.15130974,0.123258814,0.43501407,0.28017116,-1.4331269,1.3602483,-1.0365955,0.3313448,0.13934791,-0.5409105,1
0.36577532,-0.35340863,0.1246179,-0.7234504,-0.17093447,-0.41593966,0.056919362,0.2973975,-0.19086921,1.4980172,1.5934078,1.4290749,1.5949928,-0.02705545,0.0312824,-0.2117691,1.3422977,-1.5180401,-0.36369437,0
-0.59730244,-0.57291096,0.06807144,-0.1561814,1.7409313,0.68719345,-0.11440258,-0.23828459,-0.44051734,0.027074916,0.13185914,0.17310795,-0.028257385,0.5083167,0.3373393,-1.0298102,0.06786804,-0.29600722,-0.17053968,4
-1.8263924,-0.27011105,0.1423971,-0.74828786,0.12732874,0.03710485,0.2713314,-0.65887195,-0.11407972,-0.7697157,-0.60342085,-0.7479415,-0.52210826,1.5403099,-1.1759192,0.65811294,-0.7819869,-0.3551854,0.710399,5
0.692079,0.8070263,0.02588594,1.8969265,1.9305319,2.959173,0.22752649,0.29735354,-0.45229077,0.6362486,0.7728025,0.7749963,0.5694675,0.16083342,0.671212,-1.3476768,0.5549699,-0.94910455,-0.28206673,6
0.35171914,-1.2291244,0.036564603,-0.58535284,-0.05996494,-0.6526811,0.296828,-0.3749739,-0.3611113,-0.4047749,-0.5538072,-0.2821341,-0.5189118,-0.97282517,0.67051667,-0.27189583,-0.39517012,0.8034452,-0.45887285,1
0.71164334,-0.0026103035,0.012800187,-0.22577699,-0.10390513,-0.47904453,-0.017233493,-0.989641,-0.27836508,-0.5520128,-0.47717184,-0.5646992,-0.4509716,1.2411795,-0.84267426,0.42331123,-0.6566001,-0.844272,0.62739253,5
1.425233,1.3363127,-0.04521901,-0.18756193,-0.16628328,0.772642,0.031851508,0.2984449,-0.22557515,0.26555458,0.3861839,0.15471916,0.21407375,0.43632063,0.13402528,-0.7825816,0.11791146,-0.93015695,-0.25057903,1
-0.63212943,-0.9767114,-0.09988634,2.2404454,-0.8438152,-0.4293324,-0.010098111,1.901272,0.9742052,0.23887296,0.27812618,0.17884873,0.036380336,-0.13287184,0.65537345,-0.69707894,0.24742582,-0.56953263,-0.8510531,6
-0.9353025,-0.2494967,0.3069614,-0.6854644,-0.109494895,-0.06235719,-0.10372385,2.280929,-0.3359864,-0.17672366,-0.16848107,-0.08757073,0.0010055229,0.05188895,-0.63741344,0.61451805,-0.081734076,-0.14181201,-0.16269836,1
0.3447623,-1.0676279,-0.025542073,0.29522103,0.39685628,2.1805398,1.1675206,-1.3353114,-0.67538005,-0.2867316,-0.14414193,-0.26580986,-0.22141764,1.1593764,-0.48162377,0.01807978,-0.361958,0.056920547,0.11960896,5
-1.4480709,-0.31691468,0.052251637,1.9464632,0.020707697,-0.19264278,-0.11242505,0.67462564,0.21335155,0.103445046,0.16110396,0.06322157,-0.047222614,1.0153736,-0.008437313,-1.0137436,0.15360855,-0.5238452,-0.29111102,3
-1.4232684,1.4147252,0.028173514,-0.14077833,0.07235995,-0.6637163,-0.15974855,0.5919654,0.010340802,0.08287753,0.17815365,0.11862916,0.034060292,0.95463014,-0.10183562,-0.7623103,0.051003493,-0.8027489,0.03263232,6
0.41472757,-1.3559611,0.08375663,-0.06932509,-0.108337164,1.9988378,0.98086095,-0.07926622,-0.1693745,-0.23752831,-0.54999995,-0.073081784,-0.46597877,-1.3578682,1.2842948,-0.71736157,-0.18595925,1.0651113,-0.45474398,3
0.21813267,0.7146711,-0.033083215,-0.31711537,0.6026772,-1.1544001,-0.10056446,-0.048601124,-0.118309446,-0.15596089,-0.10487287,0.028554432,-0.09385501,-0.29064402,0.6566383,-0.86529076,0.119219735,-0.18679456,-0.55796224,5
-0.29082072,0.4386777,0.085611664,-0.43694305,-0.1286871,-0.7430871,-0.12352545,-0.18213281,-0.22084764,0.32712367,0.1219776,0.5449981,0.39986756,-1.1653535,1.2188565,-0.8241795,0.33878338,-0.19827215,-0.45433736,5
1.8187672,-0.1288999,-0.0054540373,0.4936937,0.14579704,-0.86277956,0.10554003,-0.9255924,-0.11425144,-1.0583633,-1.0408409,-1.158336,-1.0272677,1.2562085,-1.2192715,0.73040736,-1.0732889,2.1904936,0.22598612,3
0.72465247,0.540119,0.07234233,-0.44090796,-0.058170557,0.38769343,0.3859194,0.18540806,-0.2669301,-0.27130848,-0.21305946,-0.38666305,-0.434438,0.4004739,-0.0716635,-0.060702138,-0.3884996,0.24520558,0.1778613,5
-0.6436467,-0.13121513,-0.04736954,-0.012621671,-0.005044557,0.36048043,0.15686807,-0.9246685,-0.028693296,-0.43313432,-0.5753231,-0.21286893,-0.45299694,-0.9431133,0.9076297,-0.45137817,-0.15456662,0.82988745,-0.84411377,6
0.5301351,-0.8071869,-0.043857917,-0.04787133,-0.066749334,0.1452787,-0.22256109,-0.22390467,-0.3458339,0.11786601,0.056828763,0.32153663,0.09883883,-0.89071023,0.93768823,-0.59111166,0.2810267,-0.3059656,-0.5229916,0
0.05958419,-0.3356609,0.022306003,-0.34947145,-0.19596517,-0.2614132,0.1538555,-0.08508645,-0.10007178,-0.466857,-0.55233556,-0.4998336,-0.6186399,-0.320487,0.41057095,-0.16914822,-0.5047722,1.4203595,-0.48735785,1
0.9393268,-0.40334275,0.06608581,-0.08974473,-0.32075527,0.12200478,-0.07999403,-0.4477381,0.23548618,-0.65640306,-0.741457,-0.63589025,-0.6745378,-0.00043777376,-0.29789498,0.51552004,-0.427676,0.11614098,-0.8290272,2
0.008575682,-0.6882874,-0.05482545,-0.36744398,-0.2279197,1.7216899,0.20599201,-0.39685774,-0.23162937,0.008741938,0.065847844,0.0686258,-0.14631444,0.5793733,0.40073118,-0.9572851,-0.119385004,-0.2793631,-0.12889946,3
0.7771817,0.17726597,0.06615637,-0.3941548,-0.13419244,-0.53344256,0.013193199,0.43527243,-0.2600242,-0.126418,-0.012391377,-0.08601182,-0.06981622,0.8063396,-0.5196216,0.16581696,-0.19046105,-0.7684339,0.36819872,0
-0.2523879,1.7554827,-0.054038297,0.37371796,-0.2236121,-0.44365934,-0.2963677,0.4120167,-0.074546896,-0.4444651,-0.35012352,-0.50782835,-0.26356417,0.82700866,-1.3055868,1.1963379,-0.47851697,-1.0193661,1.7404393,1
0.19655558,-0.6572541,-0.065558806,-0.8048072,-0.17747357,-0.24325195,0.5053895,-0.932586,-0.5531303,-0.35469788,-0.4396679,-0.5520856,-0.36164415,0.67077607,-0.694307,0.86416924,-0.5986244,0.7883094,0.5103464,2
0.38109916,-0.49697036,0.0711206,0.22773916,-0.27137598,-0.18320839,-0.37441882,1.2022798,0.18614352,-0.36936846,-0.24507664,-0.53068966,-0.35433167,1.1559659,-0.99730825,0.24925232,-0.6172588,-1.4529196,0.21432719,0
0.061243046,-0.45685303,0.09340235,-0.06874207,-0.14707838,-0.26001593,0.0013166061,-0.23064625,-0.49644667,0.578352,0.49583137,0.87910515,0.5817473,-1.6148448,1.5458955,-1.2117122,0.6747822,-0.21921189,-0.39651203,0
0.46485057,-0.013536647,-0.101702034,-0.4131245,0.12044368,0.8159803,0.0051350235,-0.4708277,-0.56920207,-0.2726268,-0.28252086,-0.028434873,-0.33046794,-0.2825865,0.4613815,-0.39571074,-0.23452476,-0.30571318,-0.2923405,5
0.39626133,0.33759052,-0.0072807036,-0.6116966,-0.13986832,0.8761097,0.52741224,-1.1194665,-0.5382535,0.45345888,0.4929043,0.52814007,0.38184842,-0.19568789,0.13029589,-0.2779317,0.46153817,-1.0863482,-0.44305012,3
-1.762267,-1.3756785,0.18066421,-0.08202138,-0.40238008,-0.4860706,-0.013300421,1.0987545,-0.3444101,0.24666907,0.15811114,0.30088308,0.25403798,0.10453055,0.0010347515,-0.44259223,0.2598676,-0.24078761,-0.21879598,5
0.21798325,-1.0573744,-0.09347576,-0.37962574,0.1369327,0.8083271,-0.20447242,-0.48653987,-0.1358864,-0.62459475,-0.74487567,-0.47124138,-0.63304603,-0.33663875,0.012006247,0.34617335,-0.47129932,-0.049416702,-0.8456902,6
