letter,xbox ,ybox ,width ,height,onpix ,xbar ,ybar ,x2bar,y2bar ,xybar ,x2ybar,xy2bar,xedge ,xedgey,yedge ,label
-0.21234995,-0.5424278,-1.1984699,0.7865353,-0.10503692,1.0898397,-1.2279873,-1.4054323,0.58008003,0.03348019,-0.35640612,1.9555217,0.32421112,0.69820344,-0.4946466,1.2057177,14
0.8194017,1.5821898,-0.4897084,-0.1317989,-1.5030366,-1.3940668,0.121545,-1.1721222,1.501951,0.097797945,0.7815334,0.30069798,-0.006519221,1.7135957,0.49436992,0.8533,9
-0.8852393,1.462042,-2.1838737,1.0780225,1.0282174,-0.27101928,-0.93265045,0.26338127,1.0529071,-0.83010083,0.4165805,0.16723812,0.11181182,0.06534761,0.41210723,0.041146345,14
0.55516595,-1.1150367,-0.59862655,-1.087183,-0.5750347,-1.8295454,0.058369845,0.12458072,0.2790702,0.29922765,-0.032845132,0.32871926,-0.17795315,0.5679163,-0.41308033,0.51846826,3
0.5039889,0.9825102,-1.0088036,1.7029475,-0.39806274,-0.13296676,1.760552,-1.4329113,-0.1498704,1.6157686,0.50554585,-0.3784309,-0.1629136,0.35187224,1.5685055,-0.6577442,3
-0.27111557,0.22320043,-0.0377641,0.49466527,-1.5150311,-1.8447183,0.68621796,-1.8603275,0.04875281,-0.5342101,-1.0206857,-0.13704541,0.36565077,-0.31399965,0.008856289,-0.21570314,13
0.23456186,0.18531619,0.91851467,-0.34828413,0.5889049,0.84901166,1.0015157,-0.3616586,1.8759643,-0.17080802,-0.42081532,-0.33896577,-0.5673317,-1.0219884,-1.4165425,1.2687169,12
-0.9825414,-0.59168226,-1.0398247,0.46341944,-0.2768306,0.20259276,-2.1552572,0.44006297,0.4839393,0.73253536,0.9041627,0.42435467,1.6128337,-0.60868037,0.519479,-0.8815735,2
0.6009096,-0.5069635,0.6052399,-0.9745584,1.0890105,-1.0617657,-0.7242104,0.27851367,1.0916163,-0.8568406,-2.2911987,-0.1337098,-0.84679013,0.7557486,0.5008735,-0.9054607,14
-0.24945778,-0.17918232,-1.3771609,0.1512346,-1.3734095,1.4705441,-0.107594945,-0.602427,0.79487795,1.0219095,-2.0090647,-0.5013416,-0.30323657,0.54037327,-0.84980506,0.1825666,15
-0.24413908,-0.06420461,0.5904901,-0.47344112,0.46294302,0.8160891,1.4125316,-0.5334977,0.755875,0.16282783,0.21289438,-0.12726054,-0.44269618,2.164923,0.4731521,-0.51692295,12
0.31674504,0.5196424,-0.44934177,1.6907657,-0.63336086,0.094863206,0.06456286,-0.21902627,0.11800298,1.3172909,0.22136384,0.5121311,-1.3130461,0.27076352,0.42073077,-0.6383693,14
-0.27161554,-0.16114406,0.088122115,-0.8574391,-1.2617961,-0.81713057,-1.2900373,1.3007858,0.25350153,0.030634172,0.36728677,1.1640898,0.17190406,0.0866103,1.5630219,-0.4337142,2
-1.4755261,0.09493071,-0.20107378,0.22875732,-0.51865196,0.31112033,-0.29792568,-0.2404831,-0.85745394,-1.1206418,0.6569333,-0.791631,1.0201643,-0.24487597,-1.7005981,-1.7433288,14
-0.6695622,1.0791235,-0.9805248,1.3931028,0.004060436,0.44529054,-0.46054736,1.4792058,-1.6312118,0.7160409,0.3005377,-0.49078414,-1.483925,-0.55930746,-1.7741306,-0.9325948,13
-0.44010824,-1.5831665,1.2357465,-1.2433393,1.7960002,1.2282944,0.9961096,-1.9644122,1.4894317,-0.056906193,0.061696563,-0.16136143,0.1429868,-0.8551811,-0.6277474,0.87010056,11
-0.049926795,-0.5238857,-1.0199574,-1.2825587,-1.4189018,-1.2702949,2.8174205,0.6730953,-1.5315506,-0.37855518,-0.9730094,-0.5066355,-1.0506482,-0.50694776,0.41562635,-0.13918376,13
1.4265044,0.13800973,0.45150754,0.7164309,-0.7998853,0.19605316,-0.28531787,-1.2142131,0.08840054,-0.30529475,-1.2923903,2.744093,-0.6738871,-0.30194566,1.1218051,-0.05681862,14
-1.1665993,0.47886378,1.108029,1.3697886,1.364638,-0.21445344,-0.08258496,0.57143784,0.8056114,0.8793534,-1.0974451,-0.10055863,2.0844297,0.9831941,-0.16810568,-0.3176238,15
-0.8810542,-0.0886807,-0.44848084,0.78031546,-0.12796217,0.7655761,0.23194087,-1.0830117,0.32877892,-0.17527,1.9629073,-0.4129462,0.23222773,1.3464751,-1.1370411,-1.1420789,8
-0.57340455,-0.8746837,-1.0106162,-0.6471571,0.1689243,0.15766649,0.82562697,0.41508046,-0.8790777,-1.0578097,-0.3132017,-1.1412604,-0.8431106,-1.1702406,0.10435286,2.0113556,14
0.73435587,-0.32305068,-0.7157193,-1.072622,0.101293705,-1.9179155,-0.3477213,0.5627495,0.737207,1.0735335,-0.3908611,-0.104595825,0.8242977,1.7332423,0.24919662,0.1943446,14
-1.1015234,1.2478312,-0.53395224,-0.013861328,-0.8956123,-0.25871152,0.33399078,-1.565858,-1.0007292,-0.0564806,-0.6123294,-0.7323752,-0.2821494,-0.55659854,2.5717907,0.09030661,14
-0.60355365,-0.68610895,1.2522484,-0.58309346,-0.21141984,1.4520166,-0.81731164,-0.5060881,-0.06540725,0.644411,-1.1300666,0.11266311,-1.3271389,-0.79428166,1.0960113,0.88567305,2
-0.414697,1.387361,-0.4199247,0.013410404,-1.0127184,0.030819014,1.0880314,-0.42510357,-0.6722657,0.7681,-0.807137,0.48310927,0.36557958,-0.19692141,-0.121421665,2.16152,14
-1.0642678,-0.7346318,-1.4749521,-0.6237157,0.21305518,-0.068972334,-0.9727749,0.6812322,0.5728383,-1.0279838,0.65108883,-0.50476986,-0.92496413,-1.1119328,-0.10345307,1.0646507,14
-1.0768007,-0.17613164,0.9577292,1.4571698,-0.58059937,0.14207776,0.28283808,-0.14492649,0.24722543,-0.58512956,0.17065486,0.28712407,-0.9609975,0.15248387,-0.51029146,1.0912056,15
-0.8533861,-0.3099168,-0.092418954,-1.4654807,-0.14751695,-0.07892591,1.3768378,-1.4166267,0.01915881,1.4362034,0.41072792,-0.5169277,-1.9777032,-1.5195006,-0.6344889,-0.34968615,14
-0.35759994,-1.1604233,1.2517729,1.1861928,0.55077875,-0.6311968,-1.0420051,0.6074796,0.38369378,1.1849688,-0.8260246,-0.7857317,-0.41232327,-0.6188558,-0.45879668,0.1476431,3
0.35265735,-0.7327449,0.69894654,1.0633106,0.8075323,0.15255459,0.42371157,0.43934372,1.5921348,-0.22331078,0.72518665,1.0286348,-1.2972692,0.4878395,0.5945672,0.40809405,14
-1.0259184,-1.1514009,-0.39469028,-0.5685659,1.3166398,0.39783058,-0.18553007,-0.28207186,-0.78505504,-0.59009254,-1.5438287,-0.35940915,0.5591303,-0.50162166,-0.63176286,-0.6606384,2
1.4545249,-0.09526968,0.57478255,-0.24418189,0.78092474,0.3243456,0.4587971,-0.11487123,0.31349418,-0.16788542,0.6585363,1.7074805,-0.68338025,0.036572993,-1.4857075,-0.29839998,14
-0.8649585,0.017555661,-1.6659889,0.33810127,-0.8315624,-0.050870698,-0.7619473,-0.55487216,0.23775473,1.1757376,0.06932691,-0.76230687,1.9136369,-0.8574571,0.29561794,2.0528252,13
-1.6495428,-0.8167958,-0.4587998,-0.1418951,0.019070474,-0.22674705,0.8843947,0.34787738,-1.2730346,0.574677,-0.28391075,-0.9081673,0.5512727,-0.39505744,-0.33522093,0.35928583,14
0.43442202,-0.51042974,-1.1122061,0.2773466,1.7029688,0.05774259,0.33941272,0.341171,-0.26440275,-1.8876338,-0.46275133,1.1732099,1.0159006,-0.673775,-0.017885052,-0.08318483,2
1.5847677,1.336835,1.030343,-0.35338318,0.8584301,0.22825271,-0.62109196,0.1349312,-0.62731916,0.3289675,-0.72013646,-1.2523516,0.76783407,-0.51848495,-1.8118082,0.760434,14
0.3053443,1.363921,0.7252328,0.41938317,1.2359643,-1.1387104,-0.080302164,1.1137383,0.94112504,0.74997675,0.19455907,-0.035904296,1.8159118,-1.2674863,-0.59764445,1.169474,12
-0.6859098,0.48776436,-1.6849763,0.42276204,1.0821707,-0.19744739,-1.3893026,0.109524734,0.6365172,1.2073977,-0.0014371201,0.9146269,0.3647302,0.046442557,-0.4404142,0.90171325,14
0.44884327,-0.51586807,0.9266736,-0.9038032,0.80205923,-0.20627648,-0.6320189,0.05670753,1.1871442,1.7933964,-0.681613,-1.3428578,2.705736,0.0707766,-1.039941,0.09901591,14
0.6924467,0.716839,-0.6197636,0.2888643,0.48506263,-0.64591396,-0.02327435,-0.30622885,0.4834577,-1.2667339,1.3081818,-1.2334684,-0.4993755,-0.30691814,-0.8095868,0.73334825,14
-0.4625078,-1.4096073,-0.41664556,-0.6156874,-0.79136693,-0.34547916,-1.181948,-0.5297254,-0.508137,-0.80141,-0.4381212,-1.1941057,1.3598579,0.9694907,-0.7823624,0.6835283,12
-1.629373,-0.89227414,0.23253165,0.620155,0.1414551,1.7282512,-0.0454879,0.5290757,-0.82770693,-0.5007788,-0.5652804,-0.97538596,-0.85143554,0.5463203,-0.385638,0.60954314,14
0.27907443,1.0367562,-0.13858931,0.8053553,1.7232571,-0.28803656,-1.2125765,-0.2049906,-0.70413435,-0.74360514,0.90310633,-0.41674423,1.6930134,-0.94996226,0.14745396,-0.8819113,13
-0.20754594,-1.1529726,-1.1466359,0.131984,-0.55565476,-0.3103176,-0.3768435,1.1747617,-0.6466281,1.15119,1.4154052,-0.66832334,-0.0030525913,-1.1590558,-0.021644592,-0.31067032,14
0.868488,-0.10661524,-2.2207792,-0.257863,-0.3271771,-0.73679584,-1.1673893,0.36932018,1.1258712,-0.90606374,-0.9309856,-0.75767195,-0.14063047,0.96594226,0.42099708,0.019347347,14
0.4915029,-0.5876705,-0.74301827,0.2941783,-0.6009782,-0.0072185546,0.89018476,-0.30203182,0.5986403,-0.6131616,-2.6601226,0.104338326,-0.86124736,-0.8080688,0.47170758,1.0177808,3
0.9725741,-0.16289803,0.16117707,-0.7251635,0.6466151,-0.86296505,-0.9110662,0.68376094,0.6096475,-1.026277,0.8209683,0.7750262,-0.31499162,-0.25029618,-1.342235,-1.0549562,14
-1.4052807,0.18238856,-0.8312751,0.2169157,-1.0971303,-1.7881114,0.24854848,-0.36141813,0.05985703,-0.29248816,0.43880254,-1.5058143,-2.3487656,0.0026647449,-0.478414,-0.09804304,2
0.0037104245,-0.71000075,0.09205934,-0.061957613,0.059877537,-1.0747406,1.2565169,-0.32079908,0.23922431,-0.68173397,1.0214463,-0.21865872,0.2627978,1.0395744,0.65052724,-2.07702,14
-1.1748074,0.9838737,-0.66550225,-0.34679097,-1.1438718,-1.0131811,-0.4728351,-0.109933466,0.64377856,0.7146284,0.7566181,-0.19346502,-0.5434996,1.233517,0.21546787,-0.9977827,13
0.3894211,1.1653132,0.68999696,0.509306,1.3643228,-0.48751098,-0.8677909,0.61257833,0.55790794,-0.13135703,-0.6757945,-0.33007085,-1.5816133,0.9780401,-1.0338825,-0.1820002,2
0.30794004,-0.13185662,-2.2160916,0.39173454,-0.58540624,-0.4371001,0.29296735,0.13182038,-0.63681984,-0.41513467,-0.6121814,-1.2385678,-1.1969743,0.5030939,-0.6249834,0.97613794,14
-1.3291917,-0.043989535,0.99183404,0.3673442,-0.47982526,0.49553636,0.2926575,-1.5229373,0.8997222,-1.7125267,0.7809949,0.2301172,2.141238,1.5103837,0.40244818,0.21455424,3
1.0742214,-1.2554598,-0.6065101,0.040386986,-0.4435285,0.045033406,1.6018057,1.2419877,-0.2621667,-1.9874932,-0.03266429,-0.43482244,-1.0903552,-1.0157531,1.8344718,0.18053761,15
1.1166869,0.59728146,0.44507027,1.7850193,0.1022262,-0.940028,0.3329487,0.32733476,0.4338513,0.3357035,0.77148414,-0.6568286,-0.23144642,0.15294039,-0.2517128,-0.03273747,14
-0.7791679,1.3159193,0.36976528,-0.14289002,2.388176,-0.8252751,-3.1965528,2.0088303,1.2181141,-0.60090894,0.99932176,-0.16127002,-0.3383699,-0.2774523,-1.1373209,-0.73470235,15
-0.3149931,-0.30113393,-1.9798092,0.08017243,-0.81387013,-0.83567595,0.13836658,1.34603,1.1903149,-0.325562,-0.31847072,0.6911206,0.77680874,-0.21656759,-0.15266351,-0.43003637,13
-0.4475031,0.34078205,0.8194825,0.019767031,0.07050763,0.058445647,1.0481687,1.2295959,-1.1926618,-0.46094137,0.28214464,0.5689625,-0.24233842,1.5890145,-0.68190086,-1.6242702,14
1.4594803,-0.6723531,0.20792475,-0.49136877,-0.039064914,-1.5153786,0.3051931,0.7899084,0.7562605,-0.8719517,0.49121654,1.3922172,0.58132,0.5257442,0.6094381,-0.73533607,13
0.5788013,0.13958636,-0.5013187,-0.42657685,-1.1379638,0.26866484,0.69259846,-0.4396138,0.018182907,-0.18275918,0.51145375,0.83336425,-0.57600063,0.4494508,0.19860399,0.098267585,4
-1.5656089,0.5041081,-0.24879955,-0.8112763,-0.8751217,-0.45298395,1.0563438,-1.728503,0.74641734,0.19670343,-0.44152105,1.2271376,-0.3469238,-0.3005062,0.3091452,-0.2617189,12
-0.05073023,-0.5257601,-0.14877422,-0.109845445,-0.8240016,-0.42094797,1.0281584,0.062147357,-0.6548108,0.17163236,1.165363,-1.8058292,-0.08571729,0.85230637,-0.04805115,1.3411866,14
-0.4433366,0.519692,0.48323762,-0.3277555,0.077868074,1.713318,-1.0026917,0.356212,0.21259737,0.8510819,-0.5718784,-0.18077108,-1.7990453,0.6828459,1.866885,-0.9467789,14
-0.7307921,-0.570243,0.11660236,-0.2837094,-1.152546,-0.5066495,0.882551,0.06559082,-0.56147087,1.0165719,1.9553151,0.25697187,-0.8231979,-0.64319867,0.079801284,-0.186552,14
1.1929294,-0.18551174,-0.47115663,0.51521987,0.38034558,0.28772604,0.7672183,0.22131687,1.8448843,0.21299426,-0.656933,0.8467551,0.22644016,0.0052622613,-2.0613272,1.2560829,14
0.47485504,0.79704094,0.77442783,-0.64774245,-1.4567008,-0.68288577,0.04675719,0.9200745,-0.090999044,-0.2438337,0.47569692,0.27180392,1.0828061,0.72822374,-0.89098865,-1.3600472,14
0.8095959,0.060064375,0.80310744,-1.105598,-0.4003616,-0.52516043,-0.10043058,0.41920328,0.24986789,0.12525165,0.28455085,-1.3806654,0.7881389,-1.6718843,-0.22831304,-0.54297036,14
-0.88640755,0.19893734,0.35373476,0.7661201,0.0036628176,1.0316789,1.5377907,0.15865716,1.0099455,-1.3564714,1.8531158,-1.3538324,0.8404527,0.47634247,-0.2337616,-0.22970065,12
-1.2311238,-0.9548501,0.39477652,0.29366624,0.41038173,-0.32670477,-0.32839102,-0.5063481,0.17814115,-0.2877829,-0.9330781,1.2550813,0.5506952,1.1676393,-1.3987378,-0.75156444,13
1.1134268,-1.1412292,-1.8317379,-0.42333233,-1.5683517,-2.145001,0.4996208,0.15929735,0.9446309,0.043763474,-0.3519403,0.29926383,-0.5179165,0.97221386,0.13590944,-0.34126788,13
-0.27547586,-1.4526283,0.12145817,0.38178217,2.141816,0.7261364,-0.5133191,0.05028685,-0.054591842,1.3778473,-0.19905375,0.7831748,1.5074834,1.5231218,1.4556576,0.170052,13
-0.7700064,-1.3974413,-0.034865152,0.026630107,-0.57266825,-1.3653715,-1.4159598,-0.8200337,-0.6095501,0.7663875,1.2989318,0.23091501,1.2787038,0.32387966,0.4228348,-0.6072824,12
-1.2913933,1.4106442,0.32065156,0.5930173,-0.27864078,0.29365483,0.051802732,-0.45960492,0.80143833,1.7647862,-1.04298,1.1028566,0.889292,-0.66626203,0.59111226,1.565562,13
0.9085075,0.40904635,1.4109093,-0.6317001,-0.1339553,-0.41709164,-0.5300983,-0.39727372,-0.011436917,-0.60278296,1.2432028,-1.5068513,-1.5001974,0.2368485,1.2605585,-0.052993257,13
0.039628763,0.48451102,-0.38406852,0.04601331,1.643096,0.47805172,-0.5973293,0.865487,-1.5979736,-0.88559353,0.2608996,-1.4252936,-1.1113906,-0.22925603,-0.8282213,1.9974195,10
0.5310885,-0.88427556,0.5291728,-0.37656814,-1.2612672,-0.03443719,0.26477748,-1.0581495,-0.26264742,0.16015652,-1.2684952,-1.293148,-0.09642024,-1.788095,-0.03676171,0.03857304,3
-0.317256,-0.5378051,1.5900695,-0.34756428,0.09544766,-0.65494037,-0.6419313,0.686807,0.7205904,0.036320906,0.36095804,-0.64702314,1.1932535,-1.1326002,0.4546588,0.08786364,13
0.023415528,-0.9459842,0.83674705,-0.20388912,0.12961897,-1.2300732,-1.5572377,0.520917,-0.7587175,0.11234596,0.0017011203,0.08990129,-1.6641054,1.0662401,-0.28020924,0.5627474,14
1.47094,0.48706508,-0.86403984,-0.14469989,-0.40612122,-0.1724472,1.4228138,-0.5065156,-0.14135948,-1.0051044,-0.56895363,0.009730697,-1.0593114,1.4402808,0.3802411,1.5640873,14
0.02281648,-0.1410293,1.0697795,-0.59611493,0.93964845,-0.52269953,-0.19397876,0.3374067,0.5169991,1.1774472,1.0165286,0.17652264,1.3168654,-1.2335027,0.34182435,1.4993631,12
1.3243548,0.35935074,-0.63225603,-0.747938,-0.7261928,-1.389368,0.70428115,-0.3721977,-0.5060751,-1.4220666,0.015538868,0.067408465,-0.04885071,-0.75580853,-0.8119812,-0.21381184,14
0.5012859,0.82477146,0.1629742,0.24806772,1.4794598,-0.80892146,0.27211267,0.7613436,0.8007254,-0.33574784,0.71978647,-0.20381707,-0.3754957,0.29844746,0.31118846,-1.1482255,5
1.0496294,-1.5226576,0.10140861,-0.52963525,-1.4046549,0.49920157,-0.34470332,-0.26611593,1.1730008,0.86489874,0.025279183,0.9728128,-0.25111097,0.5147492,0.83968365,1.1632043,14
-0.59222317,0.27765334,-1.8390324,-0.29338932,0.9803178,-0.5609109,-0.29993343,-0.26078555,0.24966305,-0.02432312,-0.09468434,0.06869314,-0.085110515,0.5772783,-1.2816935,1.2459121,14
1.0469713,1.5411562,1.1611943,0.14074618,0.5617958,-0.7700429,0.44177508,-0.53798896,0.18646654,-0.5547782,-0.6981497,0.11249862,0.6502555,0.39577144,1.4881316,0.17659901,14
-1.3237453,0.10993172,-1.0483989,0.15777302,-1.2532051,0.5232575,0.1382543,1.3780404,-1.3042482,0.17054066,-0.70249,0.6653703,-0.4992539,0.71621543,0.64096856,0.9173134,15
1.1751945,-0.7302558,0.5157813,-1.21924,0.6153826,-1.5373234,1.0297384,0.60974926,0.28863463,-1.3817186,0.79369295,-0.2511172,0.6387197,0.4152883,0.32678807,0.9775792,13
-1.3297219,1.5078963,1.134753,1.0829979,0.5186126,0.47153,-0.62716526,-0.21151936,-0.41384757,-0.22666322,1.4198195,-0.70663226,-0.07429333,-0.6665059,1.489723,0.09137875,15
-1.3181177,-0.70660746,0.49066168,-0.38905048,0.8230028,-1.6348314,-0.07877658,1.33705,1.1723036,-0.73713434,-0.79087436,-1.2963986,-1.0619913,0.64088,-0.03550885,-1.5430619,14
-0.13996282,-1.077659,0.34167722,-1.1508075,2.4108992,-0.37214497,0.051181868,0.681807,0.9360594,0.91238457,-0.5107959,0.3776866,0.6648678,0.45616162,-0.97952837,0.48377913,12
-0.81073874,-0.53483325,-0.0006993413,-1.1873169,-0.23165789,0.30770513,2.1691241,-0.3909405,-0.80529165,-0.1394912,-0.44415376,-0.21388248,-0.82589227,-0.15108216,0.36250365,-1.406745,3
0.7827003,1.2501353,-0.29612073,0.40332323,-0.4416347,-1.2484487,-0.55543053,0.19304237,0.40568674,0.71911204,0.6219167,-1.1354152,-0.34930122,1.3568002,0.5183576,1.4639663,14
-0.70588464,-0.8269269,0.097946346,-0.94107455,0.4919067,0.44107574,0.40235305,-0.6301959,0.5798642,-0.5501891,-0.3678272,-0.89549685,1.9831307,-1.1207896,-0.02994734,-0.36839068,14
0.8364988,-0.48868382,0.4724544,0.32238817,-0.56609595,-0.0017633289,0.4623496,-1.2033128,1.2545881,-1.0119518,0.906812,-0.7264531,1.522808,1.1474156,-0.29145688,0.7023626,11
0.55366296,0.5593671,0.8091329,0.04835062,0.2529185,0.48554364,-1.4910965,-1.0060945,0.22154394,-0.48146993,0.48489195,-1.3488977,-0.41793802,0.5088847,-1.5722722,-0.112429075,2
1.6579787,-0.5963114,-0.61603093,-0.5229091,0.5547001,-0.8537016,-0.68728536,-0.005285926,-0.02106116,-0.7070601,-0.9566564,1.5122738,0.6298365,0.15294166,0.19847971,0.94380033,13
-1.0178047,-1.202648,0.74144715,-1.0107222,-0.13045971,0.36483935,0.75953937,-0.95662606,-0.86974275,1.741787,0.8586723,-0.11713272,-2.048137,0.20931542,0.40986544,0.4871843,14
-0.5483695,0.82595825,-0.96509635,1.5967933,-0.26344317,-1.1597358,-0.18787357,1.7895678,-0.72773147,0.58114874,0.023345213,0.90101284,-0.6253644,-0.31852183,-0.34367406,-0.9333021,13
-1.0556426,0.54833037,0.28875783,0.93207043,-0.25295952,0.40552366,-0.48809704,0.20158324,0.7966933,-0.1574487,-0.3210795,-0.83630246,1.2314634,1.0033683,-0.86897266,-0.19300905,15
1.0366582,0.5456843,-0.6206174,0.8429987,0.5772493,1.7990074,-1.3723695,1.629335,0.19870383,-1.1862142,-0.076268464,1.7064234,0.2771151,-0.90631104,0.92794216,-0.8874832,15
0.5603181,0.29373205,-1.1923556,0.085732825,0.50749904,0.31794897,-0.8335637,-0.49050406,-0.9669135,0.07981381,-1.4962536,1.2263637,-0.28018743,-1.438043,0.31891495,0.5563871,14
0.27627444,-0.040337786,-0.32660377,0.30371347,0.4628621,-0.45042256,-0.51043516,-0.91668934,1.256627,-1.4800255,-0.39284104,-0.41548163,0.18097726,0.58852243,-0.013943605,1.9843024,14
-1.4565202,-1.1621841,-0.4389609,0.067678764,-0.8912236,-0.98539686,-0.16875684,-0.7398167,-1.2151003,0.45795512,0.10673645,1.0157318,-1.4531127,-0.6449944,0.04673723,-0.9501358,14
-1.4104173,-1.4115773,0.61741775,-0.13474512,0.5876451,0.56856865,0.4390478,-0.13498265,-0.04519172,-0.17455523,-0.88482434,-0.28568482,1.2296902,-0.3971211,-1.9996583,0.24770431,2
0.42017055,1.292036,0.13430408,-0.30052292,-0.70830226,-0.027320702,-1.2980063,0.58798635,0.45936486,0.39010304,0.56420493,-1.524552,-0.41561723,-0.41749308,0.65010124,0.160775,13
1.0798807,-0.13864022,-1.6824161,0.17764826,1.3602288,-0.15914021,-1.3539698,0.37188897,-0.31842005,-1.5847967,-0.5806818,-0.018155353,-0.65954643,-0.051037602,0.9816953,-0.16434133,14
-0.65264755,1.7012997,-0.8347309,0.69877756,0.71317226,-0.168636,3.2355175,-1.904266,0.33591297,1.2434853,0.8709348,-1.0096403,-0.35596642,0.1053676,0.7186214,0.0017941669,2
-0.00024352595,0.1142195,-0.0056199096,-0.055100903,-0.19620506,0.24348287,-0.77260745,0.15868229,-0.2070252,-0.7792894,-0.027702574,0.98292184,-0.3865404,-0.17723502,1.1279019,-0.23713358,14
1.1828412,-0.37302804,-1.5067133,-0.6751927,-1.5837436,-0.51809895,-0.2538905,0.38317165,-0.5235358,1.5526234,0.4622382,-0.07849507,1.3478268,-0.6992213,-0.90251267,0.4687361,2
0.46794587,-0.06699416,1.084516,-0.017806001,0.5474904,-1.6293113,-0.44641945,0.515488,0.48782372,-0.45849317,0.6371071,0.70621055,0.5945591,0.606404,-1.9765198,1.2062128,14
0.3630317,-0.2644471,-1.0830957,0.051411036,0.4536666,0.33315822,2.391121,-0.23960942,0.050801054,-0.5333182,0.08378251,0.024463054,-0.41528702,1.0425172,0.34721905,-1.793552,15
0.4277512,-0.18615475,0.015006134,-0.50053495,-0.1204695,-0.21664278,1.2598357,-0.8740647,1.8958027,-0.9192376,-0.043679904,0.5816958,-1.4818226,0.69817805,0.6259839,-0.5990296,14
-1.1081846,0.22003992,0.9269068,-1.1152716,0.25802845,-0.12957576,-0.50848305,-0.5021723,-0.5820683,-1.7011237,-1.13364,0.46158662,1.5602528,0.61357594,-0.41767478,-0.5542655,13
-0.21012545,-1.8822504,-1.3976685,-0.5815133,-1.3514394,-0.38615564,-0.8798708,0.3408757,1.2108886,-0.24853198,0.31944168,0.66772133,-1.5827576,-0.3192031,0.48202127,0.063047834,12
-0.112121604,-1.2162318,-0.88969177,-0.26257235,1.0410556,0.13647984,0.92765826,1.4467803,-0.8958364,-0.5380832,-0.32895336,0.45019412,0.3206765,0.11538337,0.12327067,0.7093467,2
-0.57173204,-1.2915246,-1.016778,-0.39217436,0.44869828,0.3990418,-1.6709841,0.18482998,0.054244902,0.6684893,0.24508631,0.26768342,-0.080635875,-1.1342728,-0.4041987,0.9043071,14
0.97069097,1.248853,0.28686586,0.9113927,-1.8337,-0.6642572,0.21242058,0.008936241,-0.44557676,1.6785871,0.7576174,0.20655665,-0.32568833,0.17905627,-0.53680223,-0.35624206,14
-0.9496605,-0.1706858,-0.58517385,-0.8280681,-2.165193,-0.3174417,-0.0024693236,0.62862796,-0.9985834,1.2747103,-1.679732,0.6926826,-0.76772344,-0.32217416,0.7091742,0.09248282,14
-1.1043534,0.13227983,0.05108634,-0.86521816,0.5755634,0.4105265,0.20603636,1.8982342,0.637658,0.83305055,-0.6486609,-0.3636087,0.5929559,2.939254e-06,1.0436666,0.9738682,13
0.15801361,0.100668654,0.46661004,0.24526395,0.769179,-1.270599,-0.7299955,-1.3287234,-1.4539161,-0.44838673,-0.08945452,-0.45253664,0.06006686,-0.98097396,-0.59190696,-0.06703504,14
-0.39706534,0.6142885,-1.047703,-0.96084636,-0.7122563,-0.058029745,0.072224885,-0.38476375,-0.3634394,0.7516392,-0.4111619,0.7821596,-0.73036444,-0.90123326,-0.08765823,-1.0787516,14
-1.1434551,-0.25777903,0.8945978,-0.9127028,-0.22883359,0.83274794,-0.9278622,-0.80601984,1.2852774,-0.11039528,-0.94702697,0.6405503,-0.72265744,-0.082223386,0.48632962,0.9206296,14
-0.081874914,0.34088206,0.29433265,-0.7286878,0.445649,1.7647243,0.4746924,1.0551993,-0.35300487,0.2634911,0.26599857,-0.76441157,0.46375027,-0.30637223,1.0552906,-0.572811,14
-1.0107265,-0.6173404,0.8242808,-0.7583656,-0.304623,0.9848519,-0.0073987134,-0.59861,-0.26054263,-0.75942355,-0.26596197,0.36183763,0.6163995,-0.71116173,-0.28628868,-1.3432124,14
-0.78853947,-0.01617863,-0.8817474,0.4054147,-0.4922158,0.17788276,1.2322806,0.64091605,-0.9438226,-0.997574,0.026379984,1.6709033,0.19408223,0.33165383,1.581536,0.43315536,2
-1.495978,-0.3151912,0.17260578,0.2737298,-0.07654714,0.8269055,1.2788212,-0.1901582,0.7772078,0.6459784,-0.31474048,0.76603913,-0.10767406,1.1674808,1.971805,0.3087836,14
0.51341057,-0.31137437,0.33212897,0.46351367,-1.6774408,-1.2018557,0.549866,-1.3783575,-0.14219174,0.34940022,-0.41878757,-0.57542473,0.95443934,2.113365,0.19908923,0.015119828,2
0.44141728,0.24478821,0.45451057,0.7696907,0.48473752,-0.6267687,0.60733163,2.5690582,-0.72294635,0.47908115,0.30145183,0.12094309,-1.1115551,-0.3274599,-1.6583545,-1.0946553,2
-1.0401782,0.47122544,0.5266379,-0.36144048,-0.043134112,1.7414585,0.062366858,0.24916902,-1.2496123,0.19712973,-0.017848432,-0.60268617,-1.7789308,0.53858453,0.041670218,-0.31122202,14
-0.52727455,0.90520865,0.6235306,-0.5931727,-0.5748221,0.25544006,-0.120680034,-2.691272,-0.32750976,-1.0688705,-0.037830498,-0.02564751,-0.14430405,0.22671899,0.90323555,0.6192996,13
-1.5658339,-0.7058906,0.5847486,-0.7084875,-0.23242073,-0.3325487,-0.57808876,-1.4759198,0.9870287,0.13123205,0.546977,-0.10758113,0.39093903,-0.7300065,0.09333778,0.13241781,15
-0.24517769,0.96654177,0.6227118,-1.1317939,0.5966793,0.08815579,1.0616984,0.5047851,2.267089,-0.5625972,0.44523245,1.1028835,-0.19371997,-0.76236314,-0.5302858,-0.9618939,14
