 parents,has_nurs,form,children,housing,finance,social,health
0.2918307,-0.029767945,0.1959925,1.3206393,-0.94689316,-1.2580184,1.142903,1.2309408
0.43954977,1.4098508,-0.45339033,-2.0372758,1.0477221,0.30972737,0.1966438,-0.17073406
-1.3503833,-0.33196718,0.9356786,0.32887557,0.031614926,0.9034962,-1.3171175,0.14041667
0.1090812,-1.6475897,-0.06863323,1.0979886,1.3378322,-1.2035725,-1.0674412,-0.22050245
-0.15378526,-0.80694395,-0.039807532,0.14749429,0.67762965,1.4108825,-0.12010891,1.6072447
-0.6554655,-1.3248508,1.7624458,1.2741275,-1.4832349,-0.61485726,0.856907,0.42674112
0.13552564,1.6218622,-2.3646832,0.5078871,1.2010099,-0.20691286,0.2693233,-0.32702407
0.60524046,0.4291803,-0.86077255,-1.0288804,-1.6522293,-1.426499,0.18683194,1.1018085
-0.15715602,1.6036966,0.24055141,-0.7309044,-0.76956254,-0.15374266,-0.96304274,-1.5663892
1.1201497,-0.22319928,2.371598,0.07588973,-0.5947042,0.82237345,-0.969859,0.30169487
-0.020697672,-0.3781833,-0.15272278,0.65184385,-0.81069005,-0.97846156,1.0517446,-2.0254557
-0.33285937,-0.07219204,-0.4125731,0.5209171,0.82688546,-1.0623636,-1.315882,1.7126789
0.6732355,0.12974554,-1.0378907,-1.4369541,0.35691613,0.49731165,-0.8190484,-0.040577147
0.85875094,-0.5394189,-1.0464869,-0.84310585,0.73042727,0.45700085,1.5258317,-1.5386536
1.1652349,0.38121748,-1.9342903,-0.024388708,0.34188688,-0.17892097,1.3051251,-0.012433247
1.7997504,0.28308398,-0.074251324,-0.7828433,1.5527704,-0.33569556,-1.3399804,-0.8444329
-0.9531884,-0.96792954,-0.28557146,-1.4560044,-0.7406508,-0.7812023,-0.29913917,1.6159326
1.8163776,-1.5606349,-0.47916955,-0.58287823,0.72882366,-1.253474,0.83633465,-0.29231784
-1.0052127,-0.62474114,-0.53105515,0.7280333,1.3192253,0.17922066,0.3245317,0.7490131
-0.4565448,0.80735296,-0.10327247,-2.2485445,1.6057518,0.017796788,-0.4035711,-0.12849313
-0.74625665,-1.9908252,1.7647978,-1.1534343,-0.5377281,0.38991702,-0.8895125,-0.3839836
-0.551167,0.07042393,-1.2460614,1.9765152,1.9172626,-0.61263806,-0.45443922,-0.70812595
0.5067371,0.60169023,0.22310135,-1.396391,-0.3302597,-2.4247563,0.23041938,0.24336581
-0.18300328,-0.084462315,0.25416607,1.0293933,-0.106564984,-1.3711807,-1.0420268,1.681231
-0.26356938,-0.55718154,1.2468191,0.46673477,0.11857483,-1.4695649,0.31913853,0.9639331
0.1442227,-1.4903445,0.094644755,0.9673376,0.5548794,1.0980959,0.66003627,-2.0498657
-0.7371812,1.0399112,-0.505881,1.2188385,1.3122814,-0.87484264,-0.62019056,-0.7366621
-1.2082988,-0.60235846,-0.13634467,-0.15133807,-1.118794,0.98584515,-0.14810757,0.5563291
0.6440569,0.3710443,-0.5013421,0.077394344,-1.2550532,0.9345004,-0.76779664,0.37246308
1.0373935,-0.38512975,-0.24916169,0.7957833,-0.34843826,0.6625138,0.27193877,-0.8915719
-0.12452003,1.4026575,0.8635199,-0.3346499,-0.34320793,0.50538224,0.20790939,0.38254037
-0.66752994,-0.45160428,0.6656792,1.5837471,-0.36467427,0.73122036,0.9694716,-0.50559694
1.3465056,1.4088061,-0.085578814,0.7106795,0.57021576,-0.07398982,0.93897396,0.07119819
0.8824419,-0.35806015,-0.032298986,0.54979944,-0.47996736,0.0919424,-0.06097675,1.196803
-0.07113199,-0.12966374,-1.7987992,0.14619747,1.1990392,-0.44697624,-0.52549905,0.3713522
0.25556755,-1.2828529,-0.4109154,-1.1603855,0.0007195659,-0.29366618,-1.5271664,0.43174648
-0.5692664,0.6274886,-0.729614,-1.2098529,0.4999022,0.55515456,-1.41845,0.05423395
0.5342609,-1.2966447,0.09761539,0.025167905,-1.4043844,0.719022,0.050716512,-2.012677
1.8049148,0.70607924,-0.041404624,-1.5571573,0.31156117,0.30921835,0.13004856,-1.6287038
-0.27888277,0.100742966,-1.5482453,-0.12046073,0.96257895,-0.8028658,-1.9280444,-0.7165862
0.8380299,-0.67263955,-2.339168,0.58696705,-0.092946395,-1.1667966,0.044693016,0.27035907
0.47805032,-0.93999714,-0.13006654,-0.8986338,-0.38803893,1.175083,0.08631226,0.8438707
1.4393742,0.71261877,-1.9920267,-0.5627937,1.2493978,-0.7127479,0.8333122,0.3513105
0.121176824,-1.3409033,-0.2399523,0.02081339,-1.7227397,0.9079618,-0.66208,0.68207276
-0.19363923,-1.0378013,1.1334652,-0.74504334,1.2575023,-0.17176692,-0.93524665,-1.5748254
-0.4074314,-0.4756165,0.062212776,1.2211488,-1.4539022,-0.9301637,0.7573749,-0.84328306
0.70387155,-0.7440198,0.3977974,-1.0252824,0.99018556,0.2637229,0.6589108,1.4976214
-0.5007993,-0.9140717,1.1469681,-0.3280343,0.94073415,-0.99706906,-0.92572236,0.87950766
-0.09029071,-0.97988755,0.587963,-0.5037391,-0.37394464,-0.12626489,0.07222419,0.79925424
1.4094998,0.7813283,-0.77064896,-1.864795,0.112566054,-1.680088,-0.018171364,-0.28365782
0.6434458,0.16989112,-0.071913004,-1.0722134,-0.29153004,1.0024368,-1.5077842,0.097639106
-1.8240334,-1.0112338,0.37989601,-0.79212177,0.6767839,0.31319016,0.66006804,-1.5880669
0.0041958243,-0.45920908,-1.1019738,0.18774292,0.38065344,1.3688221,0.5671461,0.39092582
-1.88219,1.0988839,0.6229685,1.0177714,-0.7301737,-0.69149584,-0.21064521,-0.57230216
1.3699377,-1.1100671,0.19010335,0.33277544,0.14590767,0.574666,-0.10473368,-0.26841938
-1.4182394,0.6762701,1.2636722,0.878097,2.0085907,-1.6421711,0.38499174,-0.30561692
-1.660873,0.87225026,-0.82994115,0.17027935,-0.8081949,-0.19595037,-0.8237223,-1.1656607
0.5844432,0.9644277,0.75342965,0.021528743,-1.1607987,-1.7833488,0.29969957,0.037679948
-1.3695284,0.33563423,-1.9297031,0.643603,0.19084515,-0.23784587,0.021018615,0.6314307
0.7158246,-1.5844319,1.0456388,1.2719407,0.7877569,-0.19147423,1.2284327,-1.9522754
-0.04137226,0.40654954,0.16645715,-0.20973572,-0.6841072,0.6923218,-1.4383686,-0.92496294
-0.33268806,-0.2443682,0.8172811,-1.0829972,0.8287487,0.5908771,-0.5041892,1.9608916
0.13389757,0.14751393,0.10454427,-0.55431193,-1.8812494,0.92601734,0.6278091,-0.49106047
-1.2723857,0.98715764,-0.043834213,-1.0572722,-0.2594276,-0.09121063,-1.439601,-0.113045305
1.3239527,-1.1395371,0.9360982,0.5785825,-0.35259178,-0.19448951,-0.73047143,-1.6305338
-0.08316727,0.92616236,-0.43604854,-0.5252501,0.34778124,-1.1991016,-0.40293872,0.21990214
0.29423988,0.91290563,0.14863494,0.58046097,-0.16252406,-1.2562385,1.0474728,-1.026302
-1.2549926,-0.03988087,0.05710582,-0.6732049,0.97638094,0.72974867,-0.83340466,1.4467849
-0.67558384,0.16650805,-1.4619623,0.89207745,0.06058364,-0.37513494,-1.1859103,0.24022667
0.6683285,0.20573674,-0.8834706,-1.9700127,-0.14659919,-0.9601643,-0.7709763,-0.67398703
0.70594096,0.07189992,-0.7319486,-0.51648515,1.2088009,-0.3818583,-1.4410911,0.3080373
0.5189291,1.2820883,0.099102914,-0.20231476,1.7216063,-0.21264015,-0.28683114,-0.8387098
-0.5035242,0.27957547,0.12003304,-0.024076916,1.108922,-0.8753301,0.5769172,-0.33734387
1.3989338,1.1395721,-0.7302568,0.34032667,1.6169921,-1.4576641,0.33183146,-0.841634
-0.31919122,0.7393182,0.14691728,-0.12057372,0.7678468,-0.3455757,-0.057153173,0.38201365
-0.99596393,-1.4244771,0.56050336,1.4594231,0.45739508,0.6080812,-0.99252915,-1.2557923
-0.43731162,0.9718374,-0.23534852,0.52772325,-1.5049257,0.39272547,0.6849177,1.4102521
-1.1305658,-1.3519375,-1.2679571,-0.35375217,-0.78119415,-0.3170812,0.3434337,-0.46064317
0.15879336,-0.12144169,1.0051237,1.7522013,0.23670919,-0.7001145,-0.96724325,0.7804151
-0.20607767,0.052726835,-0.8954978,0.20326102,-1.24305,0.010122828,0.08579319,1.276256
-0.66284764,1.8742421,-1.3284805,-1.4613695,0.22042768,0.15807183,0.54721856,-0.35386378
0.015082933,-0.015158504,-0.8922554,0.7359686,1.1665792,0.39969718,1.8962854,0.4783321
-0.44961897,-0.27738792,1.0565541,0.9166849,0.20840602,0.70248514,-1.0787889,1.8696673
-1.1570276,0.5368305,-0.2793462,1.0481868,0.097046375,-0.8502892,0.7817723,0.6737302
-1.3168001,-0.2547874,0.8179027,-0.018764623,-0.88396585,0.6121949,-0.6471181,-0.11653012
-1.5328861,-0.27026367,-0.30068585,-0.38926068,-1.221489,-0.79000217,-0.08098961,1.3702661
0.28241944,0.28850535,-1.6279534,-0.59372085,0.51180947,0.53776485,0.3281668,-1.376532
-0.7977327,-1.1820548,-0.58763885,-0.52767,-1.3479917,0.19447389,0.5880137,-0.8219816
0.15597989,-1.2882957,-0.3772306,-0.71745044,-1.346704,0.09230985,-0.2932281,-1.4879845
-1.0279523,1.8038995,0.24717721,-0.17517397,0.4352924,-0.3559988,1.0659883,-0.554764
-1.1044807,-1.0122333,0.8522938,-0.51003957,1.2053709,0.18694313,0.8202329,-0.8392661
0.3457015,-0.8877241,-0.45065942,1.4725246,-0.5066627,1.7009261,0.23444252,0.09660377
1.0835794,-1.5130427,-0.06369236,-1.0449095,0.7133169,0.5931286,-0.42362925,0.37511283
-0.12558849,-1.1758964,1.0047029,0.39130402,-0.43325758,-0.5333696,-0.44267285,-0.6855524
-1.2201952,-0.7250531,-0.17158958,-1.3526025,-0.42335862,0.9673231,0.168902,-0.33168185
-0.1064952,1.0429418,-0.46863037,-0.7545948,1.0970712,0.37793016,1.0785087,0.7747572
-0.52085173,0.21260327,-0.58118176,-0.6662168,-2.1682801,-0.38482153,1.2750236,-0.049606618
-0.88541615,-0.79450995,1.3568553,0.015584342,0.59548366,0.6856314,1.5535917,0.21268804
0.09968001,-0.7521109,-0.14003219,-0.048724696,-0.53417677,-1.1269425,1.3706254,-1.7270515
-0.98627985,-0.23113084,0.9214954,-1.5235488,0.67186695,-0.454417,0.33739975,0.45376685
0.12339266,0.67667466,-0.54545164,1.1490234,0.07578503,-0.47232378,0.30721354,-0.78948647
0.9181409,0.15903378,0.11433728,-0.43757322,-0.51390505,0.23319118,-1.6329763,-0.21778935
-0.1643266,-0.60210145,0.29199556,0.075508155,-1.5026305,-1.2445323,1.6570758,-0.3892204
0.17330588,0.019117385,-0.30861464,0.94749737,0.21897896,-1.086657,2.408266,-0.94526255
1.3443435,1.1777,-0.9423064,1.5305912,1.2247872,-0.8785421,-0.21351843,-0.5539357
0.9696798,-0.53734344,0.62969375,-0.2463803,-1.0080082,-0.69095284,-1.3480384,0.7797399
0.59831643,1.6689496,-1.6481407,-0.43300065,-0.41443035,-0.2882702,0.15341438,-0.58790356
1.017486,-0.2771331,0.4467668,0.995483,1.0649669,0.47273105,0.2910043,1.2582003
-0.47864702,-0.5515084,-1.6155328,1.3179468,0.250735,0.40668315,-1.0536513,0.047264185
-0.29764947,-0.85416853,-0.26748905,-0.49439195,0.9727447,0.24093325,-1.3150167,-0.2849019
0.54355335,-0.30067793,-1.7561841,1.260017,0.14619811,-1.0142149,-0.3555084,0.5542108
-0.2685594,-0.6449916,-0.8143548,1.682786,-1.6845565,1.1280124,-0.24683253,-1.1195632
0.32878923,0.20795757,-0.27388293,0.50972885,-0.13229743,0.351825,1.0828855,-1.3698
1.7157745,0.05542347,0.22336552,1.5224922,-0.27683648,0.39373404,1.1034453,0.6586645
0.12779005,-0.043708324,2.3366792,-0.677247,-0.025751393,-0.13678972,-1.2097526,0.44993037
-0.2787329,-0.4099773,0.56259483,-1.0410452,-0.39477506,1.3673661,-0.119621225,-0.20577192
-0.38166824,1.3968372,-0.48700598,0.18389204,-0.49703908,0.50511307,-0.32160795,-0.23759474
-0.41143167,0.06684974,-0.84609145,-0.88459104,-1.0454049,0.026334643,0.007191768,-0.57013994
0.44996625,-0.4032938,-0.2795203,0.28498444,-0.00801032,-1.956635,0.15216179,-0.34510288
1.0783851,1.4069915,0.63901234,1.3326322,0.70989287,-1.0499786,-0.26332077,-1.0904851
0.52982086,0.5202755,0.9831939,-1.500174,0.4233352,0.11460249,0.96920955,-0.22449829
0.28502548,0.60441,-0.50726163,-0.3456714,-0.12353258,-1.1976106,0.7301369,-1.0209558
-0.54446614,0.6631613,-1.8932048,0.035350353,-1.1029353,0.009813145,0.7816253,0.0967191
-0.8404479,-0.49178553,0.75107336,0.62704766,0.317548,-0.853679,1.1440072,-0.7295246
-0.093652636,-1.469981,0.29928857,0.90850157,-0.7578678,-0.9214121,-0.3154603,-0.060287695
0.87123287,0.1798312,1.9227637,0.21902937,-0.120376036,-0.22479594,-0.95074886,0.57425004
0.8651337,-0.9941575,1.0192126,-0.038421415,0.1270411,0.99318916,0.6089981,-0.61975497
-0.60910654,-0.9466295,0.34841064,0.999549,0.108095095,-1.6930286,-0.20408107,0.257982
1.0544918,-1.5951779,0.18367794,1.5461798,-0.6023879,-1.4855472,0.1411364,-0.31566438
-0.590191,1.1231413,0.59207606,0.29078537,1.5001906,-0.952972,-0.9093706,0.37242246
0.061048634,-1.8184118,1.9210088,-0.7574737,0.3698043,0.39347088,0.7458457,-0.96651024
1.02654,1.0555933,-1.5519685,0.36276606,0.28537095,0.86859804,0.2396649,0.27343848
-0.76864624,-0.3384509,-1.0269018,-0.5659336,1.1664609,-0.4990564,-1.3853561,-1.5062627
0.045283314,-0.8251784,-1.0644456,-1.1900492,-0.059234243,0.07506922,-0.5027883,2.0832822
1.9328729,0.29918087,-0.28839156,-0.430887,0.3290397,0.5528138,-0.24765132,-0.41149902
-0.047586408,1.840097,-0.37524655,-0.68336266,-1.2055002,0.0024389327,0.8316499,0.48200822
-0.44122252,0.22613174,-0.19604892,-0.13942626,-0.41985637,0.30817854,1.9613868,-0.99290454
-0.56724846,1.4021356,0.877308,0.078667395,-0.2983804,-0.7750887,-0.77185696,-0.2703303
-0.30493233,-1.1457942,0.58668995,0.5230084,0.46816212,1.2351716,-0.012765536,-1.3468415
0.20187944,0.12750536,0.4292548,-1.1551355,-0.23719801,1.4504366,-0.5357346,-0.52521545
0.6440968,-0.9050324,-0.73259276,-0.3559582,-0.8887087,1.5354974,0.3900481,-0.65468943
-0.3313189,0.88514155,0.25945336,-0.24852952,0.64672387,0.83003163,0.74564666,1.5158886
-1.5187135,0.17811742,0.24745193,-0.055647783,-0.107933074,-0.8807493,0.69888747,-1.5643433
0.6101309,-1.5669148,0.11406338,1.3694246,-1.2075888,0.32599682,0.0949614,0.14813846
0.29500243,-0.4727602,-0.32775837,-0.04386071,0.8617244,0.0049126893,0.1673126,1.2083927
0.28942367,0.7426527,0.81091285,-0.53411907,-1.3113936,1.1303008,0.68211937,0.25065386
-0.23002887,1.1501641,0.016151436,0.06573364,-0.55750155,-0.5266992,-0.23402534,-0.8097237
-0.4080679,1.0275712,0.70507264,1.0981681,1.0826236,1.3309745,-0.4227378,-1.4422342
0.537676,-0.96823806,0.43211326,-0.5680136,1.1554617,0.7502189,-0.16205515,-0.24695073
-0.36770168,-0.08748697,-0.712695,0.6145397,0.87850714,-1.5144095,-0.52714485,-0.90907776
0.7942903,0.13395742,-1.3648093,1.1278616,-0.42218366,0.22207068,-2.3123655,0.62835366
-0.21354699,-0.27358386,-0.35858417,-1.4673517,-0.47887814,0.7436606,0.29931483,1.1807142
-0.577371,0.81363875,-0.5103931,-0.9839402,-0.70977485,0.2601694,-0.66137534,0.9699455
1.6034945,-0.4851923,-0.34857652,-0.1521833,-0.7386845,0.3922615,-0.51420903,-0.83509976
0.95342106,-1.6341662,0.85628235,0.813847,0.12590457,0.9127633,0.23758365,-0.19364946
-1.5905913,0.069859326,-0.26824293,0.18487756,-0.6519522,0.9530572,-0.9886019,-0.27287102
0.8682093,-1.2595189,-0.031635556,0.792101,0.5607381,-0.3047399,0.017025938,1.6143752
0.95327055,1.9575264,0.7767976,0.48701167,-1.5300977,0.07200593,-1.3484674,-0.4648347
-1.2091538,-0.052969426,-0.7747885,-0.12864986,-1.0295923,0.49352366,-0.33050084,-0.05860022
2.4751296,-0.6431843,0.4476172,0.0026727542,0.8028547,0.70009923,-0.5580658,0.18723182
0.7528261,-0.18436775,-0.7248315,0.43263167,-1.1449585,-1.0946381,0.14692868,-0.90079266
-0.81454694,0.948351,0.03536668,0.047349907,0.4810353,0.4221372,1.2436126,0.34232354
0.6402612,-1.0775404,-0.46181402,0.21243185,-0.7030129,1.1991256,-1.2772266,-0.0783006
-0.16314387,-0.01694107,-1.7324119,1.0505666,0.4777909,0.3184417,-0.12706156,-1.9343361
1.3044704,-0.2632228,-0.089996606,0.049318828,1.7504661,0.5247951,-1.3785158,0.2803159
-0.00033110753,-1.0949197,-0.584795,-1.745182,1.355232,0.18182318,-0.044675715,-0.7400916
-1.3918792,2.2163808,0.21002887,-0.33718613,-0.106539294,0.12933102,-0.22644468,-1.5507802
0.5209081,-0.39451158,-0.8046833,-1.2685692,-0.85893583,1.1871562,0.73071396,-1.4477262
-0.6125536,0.4884724,0.23084769,-1.3424168,1.2602277,0.03194183,-0.23601033,1.5174214
-0.11451858,-0.5848232,-1.4703923,0.30310896,-1.2542466,0.094646215,-1.4005141,-1.3421528
-0.5869977,-1.4364219,-1.4069331,0.64841384,0.67802197,0.9536954,1.1206356,-0.34774452
-0.9559461,1.0740004,-0.568812,0.5868303,-0.75129724,-1.5217843,-0.36943302,0.12756814
0.8873888,0.8441165,0.54112536,0.3053317,0.010386083,-1.7380357,-0.43652594,-1.232009
1.3717802,-0.5639166,-0.55400014,0.57692325,0.075216636,-0.6120754,0.94686425,-0.4153
-1.1019626,-1.1458921,1.5983512,-0.6358758,1.8601904,-0.23962088,-0.3113432,0.0046140635
0.99421144,0.34435895,0.14736205,-0.5657842,1.2550881,1.573532,0.64522135,-0.42721975
-0.10233331,1.5485888,-1.5835875,-0.27251425,0.9549691,-0.463049,-0.77527,0.37816858
0.16766272,-0.44931623,0.64088166,0.09739355,0.5674372,0.97927815,-0.24292453,0.117452644
0.24056557,0.8317298,-0.39273295,-0.14037406,0.9292328,0.9158711,0.2559091,0.24450372
0.050413754,0.17044672,0.5208794,1.5259414,-0.31739628,-0.649167,-1.5032897,-0.5277749
0.116738826,0.61076385,-1.152548,1.322432,-0.02762856,-0.64272535,0.8409425,1.284293
0.44549346,0.51783764,1.2447382,0.11495262,-1.3715969,-0.00209862,0.08003273,-0.4874533
0.6572162,-0.054725945,1.0080438,-0.18263856,-0.721403,1.787821,-0.07182314,-1.2333758
0.07683006,0.4918397,-0.21711114,0.6558049,-1.9593538,-0.074259944,0.72937226,0.5923819
0.5456746,0.12505539,-0.8662975,0.039099544,-1.9910767,-0.15769196,-1.645206,0.2459508
0.6509485,0.84023386,1.1198713,1.1423235,-0.7252886,0.38163942,1.0994067,-0.27503288
0.621034,-1.3359201,-0.297215,0.31679735,0.9317021,1.4727374,0.82476753,-0.47430372
-0.14272574,0.1564408,-1.2795156,-0.73644423,0.2870169,1.2360411,-1.1186861,1.0926586
0.17560142,1.1868861,2.2120774e-05,1.2101624,-0.33190894,-1.3238018,1.0340263,-0.023636527
-1.0129973,-1.0708117,0.20194587,-1.4842691,0.52439886,0.7508337,-0.43426248,0.35134643
-1.1030498,0.51049936,1.3397053,1.6608036,0.008446414,0.20867275,1.0311565,-0.1843455
-0.34491542,1.7564766,-0.25947976,0.37185937,0.76299787,0.4936102,0.13310932,0.8064446
-0.09838766,-1.5084579,0.88517404,0.76930535,0.6327513,0.9261402,0.90837663,0.08820606
1.1985465,0.5914034,0.2686481,1.286193,1.1260989,0.79780793,-0.2331983,-0.314651
0.3656334,1.4994681,0.41085985,-0.3838618,1.2247784,-0.19170278,-0.20236607,-0.9081915
1.6742412,0.4232466,-0.10527699,0.7775405,-1.0240015,-1.2375798,0.860417,-1.5120927
1.0860933,0.17291881,-1.612415,-0.46145812,0.046117056,0.6086162,0.90452015,-0.43145883
1.0615777,0.17939287,1.0359563,0.12898913,-0.8612519,-0.47620982,0.36341238,-0.6201531
-0.604246,-1.8451498,0.05176532,1.078424,-0.4595139,-0.44836813,-1.4096483,-0.8481299
-1.3724746,0.0417158,-0.7225848,0.593755,-1.3540655,0.3775506,0.8132093,0.02103749
2.0917337,0.1886873,-0.46776044,0.03289759,-1.0811162,0.4838068,-0.1646126,-0.6471057
-0.14066015,-0.06117338,-0.8693286,-0.2281495,-0.06059138,0.7451981,0.101047955,0.8109879
-0.69558233,-0.30539706,-0.72406745,1.7959759,1.7848532,0.8672237,0.47295985,1.0413262
-1.0797007,0.2985307,1.4117064,-0.30552575,0.5576102,1.1335344,0.41496187,0.54747045
0.6629231,0.48510826,-0.023824085,-0.3613423,-0.38412964,-1.3003644,1.3567177,-0.29096
-0.18314919,-1.634095,-0.68616486,0.849269,-0.7521482,0.45626944,0.48591232,-0.4739975
-1.2960404,-0.4388842,0.8518691,0.4870474,-0.5645083,-0.5496333,1.0005794,0.90908414
-0.3659784,0.035188794,-0.86497366,1.130552,0.110267,-0.5779904,-0.039604254,0.20046632
0.9098177,-0.9184568,1.4645323,-1.3814864,-0.108648,-0.5373126,-1.9432627,-0.8177254
0.56533045,-1.5559204,0.8755622,-0.2086598,1.41413,-0.41599405,-0.03882838,1.6217066
-1.9663786,-1.131331,1.7428972,-0.14980084,0.27735537,0.42706138,0.9692521,0.3643866
-0.33424738,-2.2813692,0.18836358,1.3148195,1.298882,0.019196302,-0.39873943,-0.7357858
0.041105535,-1.4418252,-0.32969227,-0.5349726,0.7997637,0.3483008,0.45209384,1.6637888
0.75238806,-0.63998353,-1.2647868,1.6060102,0.43347526,-0.79193467,0.8110817,-0.37353688
0.64737546,-1.3223758,-0.78889996,1.1450322,0.234232,1.248932,0.046737008,1.2938544
0.40058076,0.83703303,1.0085825,0.80689913,-0.9292543,0.72966623,0.72920334,0.33960134
-1.8363436,-0.7793452,1.4276801,-0.11154809,0.6988596,0.70716804,0.28960246,0.94295675
1.3283045,-1.5795257,-1.9845767,1.4331154,-0.20294109,-0.3917842,-0.22061576,-0.06902448
0.7796587,0.24784665,-0.1643738,0.9284494,-0.075491145,-2.242359,0.8438659,1.5177251
-1.0680386,-1.1186097,-0.8324763,0.59094507,-1.0455034,0.6409432,1.3337356,0.84348583
1.1006055,0.35687634,2.4026744,-1.119471,0.7668049,-0.1305267,-0.21968113,0.61903954
1.7168497,-0.80729467,0.39492494,-0.23290893,0.19111095,1.0888046,-0.67947763,-1.9616312
0.75440514,-0.4870141,1.618908,-0.22998777,0.29047734,0.36422056,1.0987749,-2.4864295
-1.2593415,0.37044016,-0.6198238,-0.18850052,-1.555631,-1.2324846,-1.5430198,1.6378659
-0.033508267,0.7152533,-0.45989713,-1.2564001,0.268528,-0.97676724,2.0435054,-1.1778619
-1.0104793,-0.34699494,-0.82040405,-0.82315814,-0.12657514,-1.5663197,-1.2865865,-0.62177
-0.17342445,-0.21690488,-0.15037856,1.9360001,-0.5141828,0.42504895,-0.87345874,-0.06971401
-0.5758,-0.44708675,0.97943807,0.9267172,0.01850367,1.4486822,-0.021606157,0.56150264
0.95899546,-1.7077565,0.057072606,-0.2338579,-0.54265046,-1.6663362,0.803129,-0.34369236
0.6714165,0.6396923,0.26817214,-1.3614874,2.0887728,-0.42133254,-0.6813215,1.324295
0.98397505,0.20693092,-0.15632711,0.37148592,-0.40267062,0.5976532,-0.3678434,2.0925243
1.022139,-0.12099284,1.0660536,1.4676185,0.41879326,-0.39981103,-0.29898557,-1.6208929
-1.785503,-0.39057767,-0.03439014,0.9436912,-0.9140613,0.33048713,0.13390188,1.4384438
1.3092612,0.25813264,0.6520814,-0.1289419,-0.69177973,-1.7852108,0.048549213,-0.94475657
0.50768644,-0.5762497,-0.07477072,1.1729405,2.6321945,-0.4910366,-0.7996565,0.4824183
0.8797798,-0.85411215,-1.247508,1.9490485,0.6524604,-0.10809121,-1.9188945,-1.0648017
-0.9595412,-0.2748502,0.45423052,-0.40917122,1.2241246,-0.085493565,-0.8234001,1.5656418
1.3823642,-0.48188096,-0.3379801,0.915179,0.4861294,0.82721084,0.3515691,0.8007454
-1.7083987,0.08727953,-0.39312777,-0.17809358,-1.4733745,-2.0737822,0.13560967,-0.47994637
-0.01665463,1.2326272,-0.9355327,-0.15639138,0.4317123,-0.7072353,-1.2945484,1.6928307
0.595808,0.020697206,0.6974125,-1.2583978,0.6499291,0.36621302,-0.29331958,2.208193
-0.7444004,0.26324102,0.1537914,-1.4260287,-0.18666424,-1.0039228,1.6843535,0.2872924
-1.1622518,-0.5143874,1.117528,0.21683061,-0.13561478,-0.6519602,1.1855687,-0.09870135
0.88766897,0.35339385,0.6944622,1.4265877,-0.7041753,0.32601446,0.67606926,-0.8607791
-0.38097775,1.5558898,-0.2662986,0.4643051,-0.63138014,-1.3684921,0.2505441,-1.2903794
0.94733065,-0.39410478,0.9987452,0.19446972,0.49123275,-1.5938344,-1.4912812,1.0720319
-0.5098221,-0.18923712,-0.80924547,-0.74702054,-0.06030267,-2.1430721,0.95111245,0.76455134
-0.62864935,-2.1330276,-0.6216895,0.95859605,-0.6383877,-0.36203444,-0.61673427,-0.414576
-0.109029576,-1.1539247,-1.3950067,-0.81731564,0.26064715,0.57319206,-0.32128298,0.14709578
-0.62120616,1.4543846,0.9228369,-0.7645548,0.2462682,-0.23910034,-0.16402666,-0.5755143
-0.20948848,0.21509808,-0.47557005,-1.0423608,-0.46700212,-0.11873144,-0.6929501,0.6678379
-1.0240327,-0.07996364,-0.5868366,0.12192742,-0.9640881,-1.556742,-0.85583186,0.37973022
-0.20858973,0.8645211,1.4172854,-0.121552564,-1.1293892,-0.4814486,0.52657604,0.5223556
-0.04974671,-2.3860135,0.060345914,-1.0148121,-1.3622844,0.59681314,-1.120321,-0.08672582
-0.43160164,-1.3116949,0.9537571,-1.3923753,0.3005112,0.018361464,0.26303902,1.149072
-0.5682609,1.3493459,-0.0135944225,-0.5917651,-0.6183889,-0.48105383,-0.2867128,-1.8920383
-0.56605136,-0.057590604,0.53026134,-0.68191165,0.15809867,1.7740667,0.61978406,-0.3590454
0.94633365,1.2637475,0.26993415,-1.2859592,0.05036736,0.878262,-0.15979387,1.5590266
1.1914166,-0.040590018,0.4597024,-0.47243723,-0.40738916,0.47506857,-0.5845609,0.13681896
0.8791516,-0.39671326,0.26706275,0.7502238,1.8890475,1.2463279,-1.075627,0.36174184
1.1447545,-0.7055312,0.8366936,0.16744924,0.7095424,1.3131852,0.60488427,-0.7411342
0.7536669,-0.83042276,0.205194,0.43873706,1.4585619,-0.33568698,0.07922714,-2.1316288
0.84100235,0.5606411,0.5507553,-1.2407945,1.3109725,0.88315636,-0.95346695,-0.721862
-0.79884744,0.025135487,-1.1930948,-0.7200343,0.25966057,-0.069868505,0.28559008,1.1548287
-0.77832246,-0.94830036,1.4985162,-0.88210744,-2.2389555,-0.6274786,0.22386794,0.7478761
0.89917356,-0.7361423,2.0846813,-1.4939767,0.11791031,0.59563166,-0.17963985,-0.85102373
0.7663367,-1.5621758,0.06296599,1.0559022,-1.6017263,-1.2961751,-0.16693525,-0.73335904
0.5017671,-0.98158795,1.0698456,0.06228306,-0.33834997,-0.0978812,2.3588006,0.14695743
0.9858929,-0.9928513,0.25368965,0.21315223,-0.53958094,-0.35560286,1.8985735,-0.5954831
0.28245962,0.32578275,0.68187,1.3268783,0.3334501,0.44939184,0.027315548,0.7877802
0.28936824,0.51628387,0.44230434,-1.5805664,1.3482103,0.7762686,-0.66715753,-0.6837209
