0,1,2,3,4,5,Class
0.0,3.0,1.0,173.5928614,1.83650506,8935.83116468,4
0.0,2.0,0.0,158.4168614,1.74746143,7458.45900212,4
0.0,2.0,0.0,157.2508614,1.66011814,6977.89773411,4
0.0,3.0,1.0,155.2488614,1.75039605,6838.1535739,4
0.0,2.0,0.0,146.2688614,1.59407792,5163.62160963,4
0.0,3.0,1.0,162.7248614,1.82740285,9359.88244691,4
0.0,3.0,1.0,163.6848614,1.75402979,7703.2111002,4
0.0,2.0,0.0,155.1928614,1.74836876,6225.59989478,4
0.0,3.0,1.0,157.1668614,1.77060741,6909.18411373,4
0.0,3.0,1.0,141.1488614,1.56780697,6003.00526087,4
0.0,2.0,0.0,152.6548614,1.72390533,5971.70651707,4
0.0,3.0,1.0,149.7408614,1.71169645,6359.7405547,4
0.0,3.0,1.0,154.9348614,1.68852235,7329.97313433,4
0.0,3.0,1.0,159.2268614,1.85868151,8155.17575303,4
0.0,4.0,2.0,168.1268614,1.88359507,9468.03359224,4
0.0,2.0,0.0,154.9188614,1.77673099,6394.65838259,4
0.0,2.0,0.0,155.7868614,1.65278434,6634.18562276,4
0.0,3.0,1.0,162.4768614,1.83189013,7243.71582159,4
0.0,2.0,0.0,149.1208614,1.63371655,5774.54873649,4
0.0,3.0,1.0,167.6128614,1.96161757,8222.61415622,4
0.0,5.0,1.0,99.5088614,1.5499579,3579.87140209,4
0.0,3.0,1.0,167.6128614,1.87047531,9006.57685569,4
0.0,2.0,0.0,162.5688614,1.74966161,7734.96519969,4
0.0,3.0,1.0,165.6028614,1.90875195,9296.39712504,4
0.0,3.0,1.0,161.3448614,1.7202881,7030.03744137,4
0.0,4.0,2.0,156.0188614,1.67067678,7963.75628134,4
0.0,3.0,1.0,171.2528614,1.90366257,8865.65128378,4
0.0,2.0,0.0,133.7888614,1.33020044,3193.35524586,4
0.0,3.0,1.0,172.4668614,1.73757155,8243.74340778,4
0.0,3.0,1.0,152.1888614,1.7570769,7573.70828693,4
0.0,4.0,2.0,160.1628614,1.79295762,8453.77217665,4
0.0,3.0,1.0,162.1628614,1.70364395,8031.62324464,4
0.0,3.0,1.0,165.6788614,1.74909365,6871.44036713,4
0.0,2.0,0.0,153.9588614,1.68799348,6349.39756779,4
0.0,2.0,0.0,144.0848614,1.65934922,5879.52134197,4
0.0,4.0,2.0,167.8528614,1.76833376,8463.83579573,4
0.0,3.0,0.0,147.0608614,1.40728573,4731.5133327,4
0.0,3.0,1.0,156.5648614,1.59370801,7486.87665627,4
0.0,3.0,1.0,154.7028614,1.68473716,7370.12120835,4
0.0,3.0,1.0,159.4588614,1.69654766,7908.00339705,4
0.0,3.0,1.0,158.1768614,1.76794319,8837.69004848,4
0.0,3.0,1.0,158.7068614,1.67902039,8574.68295226,4
0.0,3.0,1.0,152.4208614,1.62051535,6407.95092597,4
0.0,4.0,2.0,168.4068614,1.90178998,9563.35209864,4
0.0,3.0,1.0,147.8888614,1.60219616,6286.78862989,4
0.0,2.0,0.0,155.7208614,1.75291979,6811.65807908,4
0.0,4.0,2.0,155.9608614,1.77263915,7675.37395462,4
0.0,2.0,0.0,163.2968614,1.88060367,7781.64015149,4
0.0,3.0,1.0,164.2888614,1.73441924,8314.07354031,4
0.0,2.0,0.0,152.9588614,1.75425217,7027.38511048,4
0.0,3.0,1.0,162.6848614,1.81264683,8306.16044722,4
0.0,4.0,2.0,168.4148614,1.86488962,9126.64509546,4
0.0,4.0,2.0,169.6068614,1.98666431,9267.35803588,4
0.0,2.0,0.0,152.6048614,1.82732984,7040.54179101,4
0.0,3.0,1.0,168.8948614,1.90121697,9983.23234315,4
0.0,3.0,1.0,179.2408614,1.9592731,10298.70077143,4
0.0,3.0,1.0,165.1728614,1.93472732,9146.97915479,4
0.0,2.0,0.0,136.3928614,1.36803896,3387.76163148,4
0.0,2.0,0.0,157.2268614,1.8167647,7665.67098528,4
0.0,3.0,1.0,177.9088614,1.96247338,9006.60706368,4
0.0,3.0,1.0,152.2388614,1.67293046,6403.84205464,4
0.0,3.0,1.0,177.3718614,1.95207773,10193.53626548,4
0.0,3.0,1.0,165.8928614,1.74283043,8894.77132927,4
0.0,3.0,1.0,153.9508614,1.76855486,7029.15084607,4
0.0,3.0,1.0,158.1288614,1.80906604,7696.02357646,4
0.0,3.0,1.0,152.7768614,1.69303193,7281.13993918,4
0.0,3.0,1.0,152.0068614,1.72211605,7239.5984851,4
0.0,3.0,1.0,164.8928614,1.80924005,7835.67050126,4
0.0,3.0,1.0,158.1028614,1.78257426,6902.26456977,4
0.0,3.0,1.0,152.2468614,1.73749199,7674.50611607,4
0.0,3.0,1.0,152.9508614,1.64137559,5971.3712661,4
0.0,3.0,1.0,153.6028614,1.768963,7176.36622421,4
0.0,3.0,1.0,166.0168614,1.78807285,8751.43383554,4
0.0,3.0,1.0,152.8508614,1.78731651,7950.14029821,4
0.0,2.0,0.0,155.7048614,1.73758801,6036.6542811,4
0.0,3.0,1.0,163.0148614,1.89319898,8200.81666235,4
0.0,3.0,1.0,157.0528614,1.7116049,6720.01525585,4
0.0,3.0,1.0,152.8088614,1.70794504,6332.25928752,4
0.0,2.0,0.0,163.2228614,1.90045243,7578.8508965,4
0.0,2.0,0.0,144.9028614,1.55388539,5890.61383193,4
0.0,2.0,0.0,153.7688614,1.54134861,6642.73158437,4
0.0,4.0,1.0,157.6728614,1.76647456,6775.26588918,4
0.0,2.0,0.0,145.4488614,1.55080208,5775.93993999,4
0.0,4.0,2.0,145.6068614,1.699693,6961.11032834,4
0.0,3.0,1.0,179.8048614,1.87859315,9914.70621562,4
0.0,2.0,0.0,158.6488614,1.7137199,7364.01490889,4
0.0,3.0,1.0,162.3708614,1.77486795,8280.35446911,4
0.0,2.0,0.0,149.1288614,1.67207177,6858.85243118,4
0.0,3.0,1.0,168.5308614,1.64524762,7900.77406805,4
0.0,2.0,0.0,162.3948614,1.75033858,7507.13000038,4
0.0,3.0,1.0,167.4388614,1.83302037,7691.58358712,4
0.0,3.0,1.0,155.9348614,1.68071084,7086.93940095,4
0.0,3.0,1.0,131.8788614,1.48453498,3621.13195294,4
0.0,3.0,1.0,149.6758614,1.73242169,5827.96989315,4
0.0,3.0,1.0,159.8808614,1.69144059,7813.04669002,4
0.0,4.0,2.0,155.3728614,1.69582878,7497.890571,4
0.0,3.0,1.0,163.6208614,1.73835785,8313.90784365,4
0.0,3.0,1.0,145.4818614,1.65757688,5967.15809076,4
0.0,3.0,1.0,151.1968614,1.6755228,6378.67511286,4
0.0,3.0,1.0,163.0648614,1.73738651,8403.62396801,4
0.0,3.0,1.0,157.5488614,1.68342568,6946.21902093,4
0.0,3.0,1.0,155.7948614,1.69410633,6382.72416538,4
0.0,4.0,2.0,158.0948614,1.67964795,7023.2511188,4
0.0,3.0,1.0,154.9768614,1.82476097,6841.24582786,4
0.0,2.0,0.0,153.2808614,1.70653613,7560.467361,4
0.0,2.0,0.0,164.4048614,1.80116276,7544.11989085,4
0.0,2.0,0.0,161.2628614,1.74966974,6405.39042419,4
0.0,3.0,1.0,157.0268614,1.66711926,7316.13978168,4
0.0,2.0,0.0,148.0788614,1.62230075,6558.87674424,4
0.0,3.0,1.0,164.2388614,1.8256943,8714.93168067,4
0.0,3.0,1.0,154.1508614,1.80718137,7312.85540398,4
0.0,2.0,0.0,161.1868614,1.72477443,6760.36460757,4
0.0,3.0,1.0,179.9028614,1.82415887,9869.9873149,4
0.0,2.0,0.0,150.6608614,1.7647432,6041.30494492,4
0.0,3.0,1.0,174.6508614,1.84123528,9831.74303453,4
0.0,3.0,1.0,155.4308614,1.64090416,7442.47043847,4
0.0,3.0,1.0,159.7568614,1.70701839,7929.07169683,4
0.0,3.0,1.0,152.3708614,1.67820523,6924.09582833,4
0.0,3.0,1.0,165.1728614,1.79608228,8123.28509046,4
0.0,3.0,1.0,156.6048614,1.79458484,7836.86748431,4
0.0,3.0,1.0,148.6908614,1.70954721,6028.28150127,4
0.0,3.0,1.0,157.6648614,1.69811823,7705.12099673,4
0.0,3.0,1.0,150.0888614,1.72276112,6256.09689413,4
0.0,3.0,1.0,168.9608614,1.8331915,9456.09771976,4
0.0,2.0,0.0,146.4008614,1.58842002,5818.68168787,4
0.0,2.0,0.0,168.7708614,1.7817363,8563.05054549,4
0.0,2.0,0.0,153.5288614,1.68838759,5951.87584722,4
0.0,6.0,2.0,114.7188614,1.46045826,4695.09525811,4
0.0,3.0,1.0,164.2888614,1.82201122,7826.24935643,4
0.0,3.0,1.0,159.1528614,1.80745268,9255.02741174,4
0.0,4.0,2.0,154.4388614,1.76976396,8250.63891543,4
0.0,3.0,1.0,161.2048614,1.79896525,6392.07571344,4
0.0,4.0,2.0,164.2148614,1.82401191,7819.85176305,4
0.0,3.0,1.0,176.3948614,1.88344649,9628.85020876,4
0.0,3.0,1.0,171.7898614,1.93226761,8982.25641523,4
0.0,2.0,0.0,148.1288614,1.62776627,6230.0109315,4
0.0,4.0,2.0,175.3468614,1.95831579,9890.35018353,4
0.0,3.0,1.0,168.4568614,1.79740185,8899.88312117,4
0.0,3.0,1.0,176.6688614,2.01951197,8371.92057641,4
0.0,3.0,1.0,174.2788614,1.98406363,9116.31395407,4
0.0,2.0,0.0,150.9068614,1.73502529,6092.58605556,4
0.0,2.0,0.0,159.0448614,1.70800904,6636.69754428,4
0.0,2.0,0.0,160.7248614,1.80924885,6880.07858987,4
0.0,3.0,1.0,155.9528614,1.64872574,7043.90973115,4
0.0,3.0,1.0,157.1768614,1.70913414,5932.05290181,4
0.0,3.0,1.0,143.6048614,1.57447299,5483.12744176,4
0.0,3.0,1.0,146.0448614,1.66535045,6194.82269664,4
0.0,3.0,1.0,153.0568614,1.6261227,6476.26917055,4
0.0,2.0,0.0,151.8998614,1.71127054,5926.19298461,4
0.0,2.0,0.0,176.4128614,1.8959012,8599.26665274,4
0.0,3.0,1.0,140.3128614,1.52236644,5668.7560066,4
0.0,3.0,1.0,167.8028614,1.85811283,8587.88046053,4
0.0,3.0,1.0,161.5668614,1.8230868,8481.51096463,4
0.0,2.0,0.0,209.6908614,2.09925077,14252.11793566,5
0.0,3.0,1.0,164.5528614,1.66851466,6735.73773822,5
0.0,2.0,0.0,209.7988614,2.05551632,13672.51993,5
0.0,3.0,1.0,217.6228614,2.08492307,15740.51937416,5
0.0,2.0,0.0,180.6798614,2.06876172,9746.83640521,5
0.0,3.0,1.0,201.7348614,2.00950383,13699.03216397,5
0.0,2.0,0.0,186.8088614,1.94511154,12189.99516565,5
0.0,2.0,0.0,196.0468614,1.98913938,12145.22011469,5
0.0,2.0,0.0,179.4488614,1.85712599,11172.93900744,5
0.0,3.0,1.0,216.7618614,2.08753755,14591.28072843,5
0.0,2.0,0.0,186.1888614,2.11965206,11926.49860138,5
0.0,3.0,1.0,191.7708614,1.88229489,11819.86541611,5
0.0,2.0,0.0,187.3788614,2.08778921,10873.17902565,5
0.0,3.0,1.0,207.9708614,2.05000824,13458.90125865,5
0.0,3.0,1.0,206.0108614,2.1450487,13672.78480308,5
0.0,2.0,0.0,190.4308614,1.85239842,11344.8203844,5
0.0,2.0,0.0,202.9268614,1.965788,13519.38881995,5
0.0,3.0,1.0,224.4038614,2.27245103,16731.34824914,5
0.0,3.0,1.0,221.4098614,2.25524821,16320.75440096,5
0.0,2.0,0.0,195.1858614,2.01592333,12302.18837724,5
0.0,2.0,0.0,180.0928614,2.03702507,9605.4689837,5
0.0,3.0,1.0,201.0828614,2.07822224,13518.53665584,5
0.0,3.0,1.0,201.7368614,2.12382195,13774.17085242,5
0.0,2.0,0.0,194.8228614,1.93223847,11839.82989873,5
0.0,2.0,0.0,184.9148614,1.93596978,11989.4115913,5
0.0,3.0,1.0,189.9348614,1.85642433,11787.07654748,5
0.0,2.0,0.0,190.3548614,1.99018455,10787.27553586,5
0.0,3.0,1.0,169.8558614,1.95288811,9872.10531024,5
0.0,2.0,0.0,188.7858614,1.83639684,12341.95965937,5
0.0,2.0,0.0,179.4888614,1.77359218,10886.3583669,5
0.0,2.0,0.0,178.9268614,2.07448242,9820.5662027,5
0.0,3.0,1.0,210.4688614,2.02575229,15197.64923595,5
0.0,2.0,0.0,166.4908614,1.63317496,6421.12134914,5
0.0,2.0,0.0,197.5088614,2.02103976,12127.81383523,5
0.0,3.0,1.0,192.2328614,1.95805559,12567.19435663,5
0.0,3.0,1.0,186.6668614,1.91514383,11283.44456674,5
0.0,3.0,1.0,218.9628614,2.30517184,16695.46779172,5
0.0,2.0,0.0,199.9988614,1.97022427,11900.51624394,5
0.0,3.0,1.0,196.1948614,2.06691739,12622.7634606,5
0.0,2.0,0.0,201.5038614,2.03531269,12698.62604121,5
0.0,3.0,1.0,215.3148614,2.16100379,15196.92998964,5
0.0,3.0,1.0,209.5508614,2.24877236,14877.19003563,5
0.0,2.0,0.0,176.8588614,1.88033644,9021.52496132,5
0.0,2.0,0.0,213.3968614,2.17789238,14333.80085669,5
0.0,2.0,0.0,186.2788614,1.76340537,10085.42642577,5
0.0,3.0,1.0,211.0478614,2.1885686,15227.63658881,5
0.0,2.0,0.0,191.9028614,2.23819842,11197.45948873,5
0.0,3.0,1.0,194.4748614,2.00188244,12748.97861102,5
0.0,2.0,0.0,189.9508614,2.15372878,11182.27663238,5
0.0,3.0,1.0,189.8018614,1.7633157,11438.77821374,5
0.0,2.0,0.0,192.5568614,1.92167826,11324.82093234,5
0.0,3.0,1.0,183.8308614,1.85918964,10150.08381264,5
0.0,2.0,0.0,188.1148614,1.83314224,11088.03713939,5
0.0,2.0,0.0,174.2208614,2.02850543,9504.13924413,5
0.0,3.0,1.0,192.0848614,2.13357714,11188.26743756,5
0.0,3.0,1.0,215.2328614,2.10748553,14951.70855557,5
0.0,2.0,0.0,175.8748614,1.9941302,9390.63390828,5
0.0,3.0,1.0,183.8148614,1.83100068,11323.38392327,5
0.0,2.0,0.0,216.8868614,2.15373142,15639.27044716,5
0.0,3.0,1.0,178.7278614,1.93629926,9894.85772753,5
0.0,2.0,0.0,191.1748614,2.06809934,11354.1599055,5
0.0,2.0,0.0,180.2258614,1.94679396,11082.96232739,5
0.0,2.0,0.0,157.4748614,1.85417344,8127.9897228,5
0.0,2.0,0.0,178.8108614,2.05074318,9694.05978355,5
0.0,2.0,0.0,203.4808614,1.96999349,13239.52595029,5
0.0,3.0,1.0,212.0648614,1.9765875,14630.50074475,5
0.0,3.0,1.0,193.6648614,1.90434653,13225.58060665,5
0.0,3.0,1.0,205.4408614,2.00078727,14158.11916279,5
0.0,3.0,1.0,198.5108614,2.00894863,12215.26643467,5
0.0,3.0,1.0,187.7848614,1.85556786,12254.04003149,5
0.0,3.0,1.0,210.6608614,2.1875135,15847.07312158,5
0.0,3.0,1.0,205.3328614,2.13653424,14118.85041117,5
0.0,3.0,1.0,179.6368614,1.81794197,10675.40951168,5
0.0,2.0,0.0,186.4688614,2.01423065,10513.02171566,5
0.0,3.0,1.0,191.1428614,2.03945705,13029.40532406,5
0.0,3.0,1.0,206.9208614,2.38897816,13600.93711971,5
0.0,3.0,1.0,190.8108614,2.15999308,12616.40893775,5
0.0,2.0,0.0,195.0208614,1.94020721,12147.48413541,5
0.0,2.0,0.0,189.4708614,2.1623047,10536.85473618,5
0.0,3.0,1.0,190.4728614,1.93508918,11436.20231617,5
0.0,2.0,0.0,204.0348614,1.9800269,13630.70528952,5
0.0,2.0,0.0,184.3608614,1.91441292,9131.48776434,5
0.0,3.0,1.0,219.3928614,2.21458342,14739.10779581,5
0.0,3.0,1.0,212.2048614,2.18293838,15406.87537833,5
0.0,2.0,0.0,191.6708614,2.08422034,10765.33570354,5
0.0,2.0,0.0,194.5088614,1.99957165,11990.3379004,5
0.0,2.0,0.0,193.6068614,2.09595004,13252.18439739,5
0.0,2.0,0.0,152.5058614,1.66703412,6263.50538562,5
0.0,3.0,1.0,192.2828614,1.98328371,12149.88239172,5
0.0,2.0,0.0,177.7188614,1.82454725,9479.15525737,5
0.0,3.0,1.0,185.6088614,1.83519227,11030.0495166,5
0.0,3.0,1.0,206.3668614,1.99441361,13477.73288702,5
0.0,3.0,1.0,196.4018614,2.01903189,12940.92032898,5
0.0,3.0,1.0,169.8298614,1.71319085,9155.17560206,5
0.0,3.0,1.0,208.0698614,2.10298181,14814.88333754,5
0.0,3.0,1.0,199.3958614,1.94307337,13363.32699725,5
0.0,3.0,1.0,210.5188614,2.07639239,15091.80552571,5
0.0,3.0,1.0,195.9798614,2.27604324,12642.13338071,5
0.0,2.0,0.0,197.0628614,1.87822579,11408.92296336,5
0.0,3.0,1.0,197.8328614,2.00986233,12181.28685272,5
0.0,2.0,0.0,173.7908614,2.00145753,9241.17846025,5
0.0,2.0,0.0,170.0198614,1.68520297,8105.9909604,5
0.0,3.0,1.0,200.6288614,2.00852955,13305.85370984,5
0.0,3.0,1.0,198.9088614,2.01168233,13538.297111,5
0.0,2.0,0.0,192.6888614,1.89359925,11999.5175401,5
0.0,3.0,1.0,200.6528614,1.98150579,13896.45950601,5
0.0,3.0,1.0,205.5408614,2.12287209,14013.70409297,5
0.0,2.0,0.0,201.2068614,2.11971892,12258.61997845,5
0.0,3.0,1.0,173.6828614,1.66395848,8841.96861598,5
0.0,2.0,0.0,197.2128614,2.10422276,12509.4601955,5
0.0,3.0,1.0,186.0388614,1.80967565,10115.29872417,5
0.0,3.0,1.0,190.1088614,1.95693977,12037.73784665,5
0.0,3.0,1.0,227.0688614,2.30538785,17080.82421909,5
0.0,2.0,0.0,205.3248614,2.06860979,12950.39248214,5
0.0,3.0,1.0,217.2908614,2.13149233,17242.28532849,5
0.0,2.0,0.0,211.3208614,2.09845989,13706.80340082,5
0.0,2.0,0.0,193.2688614,2.01926442,13516.47781569,5
0.0,3.0,1.0,214.7368614,2.12449834,15319.35065207,5
0.0,3.0,1.0,201.0168614,2.10454999,13094.210522,5
0.0,3.0,1.0,226.4628614,2.32190325,17572.19994308,5
0.0,2.0,0.0,159.6338614,1.78143368,6340.38078721,5
0.0,3.0,1.0,201.9348614,1.94022786,12500.56686749,5
0.0,3.0,1.0,211.8008614,2.09803323,13733.63684657,5
0.0,3.0,1.0,189.8028614,1.91467227,12044.22461186,5
0.0,3.0,1.0,198.6008614,2.01115404,13512.77788,5
0.0,3.0,1.0,211.2548614,2.07731263,13534.03370702,5
0.0,3.0,1.0,204.4168614,2.03368535,14748.10814068,5
0.0,3.0,1.0,222.6188614,2.25147551,14513.15930173,5
0.0,3.0,1.0,206.9548614,2.06666105,13778.03770377,5
0.0,3.0,1.0,175.7348614,1.90247126,9847.82473627,5
0.0,2.0,0.0,178.5388614,1.86408795,10124.72744022,5
0.0,3.0,1.0,213.6448614,2.19338083,15399.36053877,5
0.0,3.0,1.0,203.3488614,2.00936118,13495.20252804,5
0.0,3.0,1.0,199.9668614,2.03949376,13436.64656485,5
0.0,3.0,1.0,202.5388614,2.11322015,14753.5439041,5
0.0,3.0,1.0,193.1698614,1.9194063,13072.87019201,5
0.0,3.0,1.0,199.3888614,2.2250795,14037.38861021,5
0.0,3.0,1.0,214.8848614,2.14854451,14945.87190352,5
0.0,3.0,1.0,195.4668614,1.94585482,12046.50496769,5
0.0,2.0,0.0,180.1428614,1.68550554,10686.68939944,5
0.0,2.0,0.0,177.3308614,1.83892295,9223.0486764,5
0.0,2.0,0.0,185.4128614,1.93984808,11749.992101,5
0.0,2.0,0.0,187.3868614,2.11952729,10299.71187568,5
0.0,2.0,0.0,202.7608614,2.0235121,12496.36718376,5
0.0,3.0,1.0,187.7688614,1.9591151,11744.77643167,5
0.0,3.0,1.0,179.4308614,1.9213765,11732.82508825,5
0.0,3.0,1.0,208.3848614,2.05283625,14716.93108522,5
0.0,2.0,0.0,199.5948614,2.0108811,13193.4546318,5
0.0,3.0,1.0,214.3558614,2.0826517,15228.18159088,5
0.0,3.0,1.0,209.7328614,2.1252533,15496.20724306,5
0.0,2.0,0.0,201.6128614,2.01838054,13667.14342639,5
0.0,3.0,1.0,187.7768614,1.80419515,10927.11757301,5
0.0,3.0,1.0,207.6488614,2.20926066,12900.52136111,5
0.0,3.0,1.0,195.9548614,2.07600308,12586.8028215,5
0.0,2.0,0.0,191.9288614,2.00664092,12731.33107864,5
0.0,3.0,1.0,192.1088614,1.94918347,11871.42647036,5
0.0,3.0,1.0,197.6108614,2.24785515,13660.70338627,5
0.0,3.0,1.0,171.0128614,1.94846947,9400.38384329,5
0.0,2.0,0.0,210.8088614,2.19202258,13242.9376969,5
0.0,3.0,1.0,205.1838614,2.3571087,12791.59489034,5
0.0,3.0,1.0,190.0748614,1.93860368,11141.5373544,5
0.0,2.0,0.0,188.1328614,1.96023321,12290.77514409,5
0.0,3.0,1.0,213.3708614,2.19932428,14820.6446072,5
0.0,3.0,1.0,203.6208614,1.9725109,12767.03297007,5
0.0,2.0,0.0,170.6648614,1.86974515,7974.71243016,5
0.0,3.0,1.0,185.0628614,2.0213961,10928.32630144,5
0.0,3.0,1.0,198.0228614,1.94014029,12364.96594523,5
0.0,2.0,0.0,193.4168614,1.99364804,12062.67046259,5
0.0,3.0,1.0,197.7748614,2.15862859,12291.34913971,5
0.0,3.0,1.0,209.1128614,2.03171144,14793.9348873,5
0.0,3.0,1.0,186.2468614,1.96211498,11315.08863606,5
0.0,3.0,1.0,213.0988614,2.3002013,15243.97553053,5
0.0,3.0,1.0,214.3558614,2.0826517,15228.18159088,5
0.0,3.0,1.0,212.4708614,2.19004752,14876.74509775,5
0.0,2.0,0.0,181.1428614,1.95669937,10845.71837331,5
0.0,3.0,1.0,165.7858614,1.81492431,9300.10913063,5
0.0,2.0,0.0,208.3688614,2.16518068,14598.33255063,5
0.0,3.0,1.0,191.1598614,1.98636032,12188.13366522,5
0.0,2.0,0.0,181.0848614,1.84691324,9637.59388761,5
0.0,3.0,1.0,180.5488614,1.81437358,10620.25549976,5
0.0,3.0,1.0,207.2608614,2.00658944,14217.7881521,5
0.0,3.0,1.0,206.0208614,2.29729242,13819.73446599,5
0.0,3.0,1.0,216.5968614,2.14554091,15700.48819764,5
0.0,2.0,0.0,182.1348614,1.88365638,9684.05376584,5
0.0,3.0,1.0,181.5588614,1.99059782,11738.8928881,5
0.0,3.0,1.0,193.8208614,1.9093637,11318.9490085,5
0.0,3.0,1.0,179.4808614,1.86626927,10479.96941384,5
0.0,3.0,1.0,187.6688614,2.00959042,10700.89391571,5
0.0,2.0,0.0,190.6698614,1.83199163,10589.77472553,5
0.0,3.0,1.0,217.9868614,2.12550758,15088.9268678,5
0.0,2.0,0.0,181.1928614,1.88792251,9893.58091093,5
0.0,2.0,0.0,179.0768614,1.80647171,10529.91705526,5
0.0,3.0,1.0,196.7568614,1.96852706,11902.35644751,5
0.0,3.0,1.0,197.2788614,2.05412842,12679.95690863,5
0.0,3.0,1.0,176.2388614,2.03134334,9681.48950152,5
0.0,2.0,0.0,169.6068614,1.71643743,9130.22574687,5
0.0,3.0,1.0,201.0328614,2.11788583,12879.36796698,5
0.0,3.0,1.0,221.6588614,2.18227053,16295.56427421,5
0.0,3.0,1.0,206.5988614,2.02416414,14745.69674039,5
0.0,3.0,1.0,191.8948614,1.87109434,11377.51030788,5
1.0,1.0,1.0,144.9948614,1.58493175,4479.01038962,6
1.0,1.0,1.0,147.5828614,1.60006144,4292.74534542,6
1.0,1.0,1.0,159.5168614,1.50836574,5529.82243893,6
1.0,1.0,1.0,167.2728614,1.59247747,5751.33709351,6
1.0,1.0,1.0,133.8128614,1.55537559,3787.03556031,6
1.0,1.0,1.0,139.4528614,1.33218413,3490.17179807,6
1.0,1.0,1.0,137.3768614,1.47853051,3882.01046533,6
1.0,1.0,1.0,130.7038614,1.3445426,3161.16524363,6
1.0,1.0,1.0,140.1888614,1.4904666,3541.76662179,6
1.0,1.0,1.0,137.8728614,1.32934276,3504.25313214,6
1.0,1.0,1.0,142.7208614,1.5989611,4312.91425973,6
1.0,1.0,1.0,151.1628614,1.54274267,4900.63251141,6
1.0,1.0,1.0,133.3408614,1.39123225,3276.39505791,6
1.0,1.0,1.0,171.9968614,1.78602449,6515.44558864,6
1.0,1.0,1.0,137.0468614,1.44278607,3381.93949131,6
1.0,1.0,1.0,171.3268614,1.61912983,6641.59861241,6
1.0,1.0,1.0,171.9468614,1.76645935,6143.4148589,6
1.0,1.0,1.0,138.7248614,1.51639468,3861.44976225,6
1.0,1.0,1.0,135.0448614,1.33936477,3242.8086737,6
1.0,1.0,1.0,152.5288614,1.46213728,4580.15427612,6
1.0,1.0,1.0,149.6348614,1.54236423,4258.51180153,6
1.0,1.0,1.0,141.5288614,1.5355598,3979.06929035,6
1.0,1.0,1.0,135.5748614,1.4373337,4073.64498836,6
1.0,1.0,1.0,161.7828614,1.62993224,5845.27094085,6
1.0,1.0,1.0,135.1108614,1.38527945,3389.10291275,6
1.0,1.0,1.0,136.6488614,1.4674947,3665.44948044,6
1.0,1.0,1.0,136.0208614,1.39002657,3244.83123599,6
1.0,1.0,1.0,141.4628614,1.42794667,3822.6186301,6
1.0,1.0,1.0,142.0168614,1.47872341,4026.33835559,6
1.0,1.0,1.0,130.2148614,1.31778667,2707.9953274,6
1.0,1.0,1.0,141.6618614,1.54849889,4162.40206726,6
1.0,1.0,1.0,133.6968614,1.49082372,3368.27709314,6
1.0,1.0,1.0,134.1108614,1.38792057,3158.13162882,6
1.0,1.0,1.0,137.2208614,1.50904525,3737.86499584,6
1.0,1.0,1.0,143.0268614,1.61388531,4249.8857926,6
1.0,1.0,1.0,135.6488614,1.46206249,3736.66291173,6
1.0,1.0,1.0,157.6808614,1.58961946,5287.67761181,6
1.0,1.0,1.0,133.9208614,1.56462053,3808.02131663,6
1.0,1.0,1.0,141.3468614,1.40100191,3372.37219392,6
1.0,1.0,1.0,144.8048614,1.53627337,4127.36785739,6
1.0,1.0,1.0,162.7908614,1.70551713,5963.33720493,6
1.0,1.0,1.0,134.9628614,1.37740821,3387.86616585,6
1.0,1.0,1.0,143.3328614,1.55628436,4119.68680294,6
1.0,1.0,1.0,149.2448614,1.5657604,4420.0811225,6
1.0,1.0,1.0,161.2028614,1.66942096,5656.88277755,6
1.0,2.0,2.0,149.8908614,1.65976986,4528.5788619,6
1.0,1.0,1.0,154.8848614,1.45157654,4985.37701844,6
1.0,1.0,1.0,128.1808614,1.30308544,2349.58260413,6
1.0,1.0,1.0,138.2618614,1.46997902,3464.45337998,6
1.0,1.0,1.0,136.7908614,1.38433641,3384.28945986,6
1.0,1.0,1.0,129.6288614,1.37332605,2862.95569946,6
1.0,1.0,1.0,148.4508614,1.62392874,4380.41853474,6
1.0,1.0,1.0,139.2708614,1.62295516,3932.18512815,6
1.0,1.0,1.0,135.7328614,1.3395812,3411.3701735,6
1.0,1.0,1.0,132.4648614,1.34315235,3124.95640771,6
1.0,1.0,1.0,133.3828614,1.53482146,3755.5495319,6
1.0,1.0,1.0,135.1688614,1.54385606,3889.05858665,6
1.0,1.0,1.0,156.9528614,1.68554271,5663.02416935,6
1.0,1.0,1.0,133.8208614,1.40007623,3309.14741841,6
1.0,1.0,1.0,140.2648614,1.51071276,4096.72040869,6
1.0,1.0,1.0,150.4288614,1.51073307,4752.26734605,6
1.0,1.0,1.0,138.3608614,1.35315224,3787.67129162,6
1.0,1.0,1.0,132.9948614,1.39818192,3345.73263378,6
1.0,2.0,1.0,139.8508614,1.4581583,3524.81650366,6
1.0,1.0,1.0,164.3888614,1.72583335,5683.97928376,6
1.0,1.0,1.0,136.2948614,1.45423959,3827.67298269,6
1.0,1.0,1.0,138.8988614,1.39582395,3744.70528068,6
1.0,1.0,1.0,137.0228614,1.34655623,3593.77474835,6
1.0,1.0,1.0,131.2988614,1.42246366,3277.27553557,6
1.0,1.0,1.0,150.2048614,1.641882,4521.84676063,6
1.0,1.0,1.0,146.6248614,1.57806292,4312.65268701,6
