age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
7.1788697,3,0.0,13,2.7382202,2,10,0,3,1,8.309747,1.4083321,2.1359854,33,1
2.1982052,2,0.0,10,0.7124887,1,8,1,1,1,0.0,1.1187577,1.8160893,35,1
5.7157207,4,0.0,8,1.2071062,1,3,0,4,1,2.9429252,1.0964947,2.6231444,35,1
5.061399,4,0.0,7,1.8285884,5,1,1,4,1,0.0,0.0,2.0056112,39,1
3.760067,8,0.0,15,5.365969,5,14,4,3,0,2.6322432,0.40067214,1.1985373,38,0
7.4185953,3,0.0,3,1.973383,4,4,4,4,1,2.7361782,0.15916164,1.4265804,37,0
7.204497,2,0.0,9,2.9196243,1,10,0,4,1,0.0,0.0,5.0,39,1
6.3503375,3,0.0,12,5.8118906,3,3,1,3,1,1.4008497,0.0,4.3942337,36,1
5.796826,4,0.0,9,1.7924978,2,1,0,3,1,6.656652,0.62885916,1.674516,38,1
2.321594,3,0.0,9,1.7447002,1,6,1,3,1,0.0,0.90538555,0.17422149,34,0
-0.21082701,3,0.0,14,6.5815463,5,5,2,3,0,0.0,0.0,0.0,41,0
6.3635154,3,0.0,10,6.1101537,2,6,0,4,1,0.32521832,0.0,3.1771395,33,1
4.5101967,3,0.0,12,2.8255088,0,9,1,3,0,0.0,0.0,2.6392295,33,0
4.649815,3,0.0,14,5.801466,4,10,1,4,1,0.0,0.0,4.1710944,39,0
9.018188,3,0.0,10,2.1406784,4,10,1,4,1,0.0,0.0,2.041918,35,1
6.8409123,2,0.0,8,4.443864,2,2,0,4,1,0.18060929,0.0058265105,0.7167015,31,1
5.8183384,4,0.0,11,2.784517,2,2,4,4,0,0.07626041,0.44413143,2.546743,38,0
7.7092953,6,0.0,10,1.0861299,1,7,2,4,1,0.0,0.42163748,4.242945,38,1
3.1338518,1,0.0,12,3.4068677,4,6,3,3,1,0.109754495,0.4393326,0.0,38,0
5.495843,4,0.0,13,5.6750193,3,13,3,4,1,0.15521961,0.0,3.0056086,34,0
8.752701,2,0.0,9,3.6771123,3,8,0,4,1,0.22512174,0.0,4.2668023,39,1
8.402631,4,0.0,15,7.2617188,2,8,2,4,0,0.0,0.10787313,2.3602962,36,0
3.3639472,3,0.0,14,5.2271967,3,11,0,4,1,3.599817,0.0,1.4330533,34,1
5.1770344,4,0.0,11,3.2283173,0,6,2,4,0,4.2845345,0.0,4.8898587,41,1
7.9028993,3,0.0,13,4.8365374,1,3,0,3,1,0.7716609,0.46020132,3.2885275,39,1
4.0016985,6,0.0,15,7.6786427,4,14,1,4,1,0.0,0.0,1.7020134,41,1
9.356989,2,0.0,7,2.7642467,3,7,3,4,0,0.0,0.0,0.0,39,0
7.4622335,3,0.0,10,3.7154102,3,3,2,4,1,0.36411038,0.16081375,3.0886416,38,1
3.4647694,3,0.0,13,6.227447,2,3,2,4,0,2.5875053,0.0,0.0,39,0
7.3465743,2,0.0,11,4.7554445,1,6,0,3,1,0.0,0.20376809,4.6207976,40,1
4.3181067,2,0.0,8,2.1137905,1,11,0,3,1,2.2731743,0.68152267,3.9160967,32,1
13.098891,5,0.0,3,0.72928435,2,12,0,4,1,0.0,0.0,2.27044,41,1
6.068193,3,0.0,11,4.274535,1,4,0,4,1,0.0,0.24558303,3.382093,35,1
8.38192,2,0.0,11,4.9896173,2,3,0,4,1,0.0,0.0,4.4017663,39,1
11.214372,2,0.0,8,3.7566042,6,5,4,4,0,2.734355,0.0,2.1158502,41,0
5.880282,3,0.0,12,5.8286095,2,1,1,4,1,0.0,0.14258929,4.606589,37,0
8.115248,3,0.0,15,4.1489,1,5,0,2,1,0.0,0.17361146,4.029735,41,1
-0.29190606,4,0.0,2,-0.1257968,3,10,0,3,1,0.0,1.2739909,2.3307436,39,0
4.097141,2,0.0,0,0.8235392,2,6,1,4,1,0.91064423,0.6267501,0.09193404,37,0
3.7854378,2,0.0,12,5.0571,5,1,3,3,1,2.1232355,0.0,1.1177516,39,0
4.934741,4,0.0,12,5.874367,1,7,0,4,1,0.0,0.0,4.513061,40,0
3.378326,2,0.0,7,3.3935544,3,3,1,3,1,0.0,1.0048724,1.1478918,29,1
6.524664,2,0.0,13,2.1428447,1,4,2,2,1,2.331087,1.8168051,1.727841,39,1
9.748431,4,0.0,6,0.13443847,3,13,3,4,1,2.310255,1.1216006,3.3438828,35,1
3.1621664,3,0.0,11,5.0001655,2,5,1,4,0,5.2105284,0.0,1.1628742,30,1
7.0791526,3,0.0,5,2.0374267,3,8,0,3,1,4.4318666,0.0,0.5413399,37,0
7.165126,3,0.0,3,0.42090675,2,11,1,4,1,1.712922,0.0,1.9502244,39,0
1.2928818,4,0.0,8,1.7853084,1,6,2,4,1,0.0,0.0,2.2600148,35,1
6.217814,3,0.0,10,3.2421503,1,8,3,3,0,7.5769277,1.7056384,2.905722,37,1
3.8892024,5,0.0,8,3.060433,4,14,3,4,1,0.094759725,0.0,3.3969173,38,0
1.5004573,3,0.0,4,0.27620476,3,6,2,3,1,0.37812647,1.9650018,2.146995,35,0
8.668786,5,0.0,9,3.93856,2,14,0,4,1,0.0,0.0,2.7136524,40,0
4.1688414,3,0.0,3,0.9124234,2,6,1,4,1,0.0,0.52816397,1.0234015,35,0
3.7743182,3,0.0,9,3.0197978,2,11,0,4,0,1.5397897,0.0,2.8814528,33,1
2.010447,2,0.0,8,0.04432173,3,9,1,4,1,0.0,0.6127132,1.5764141,33,1
6.2057714,2,0.0,13,5.3857417,3,7,5,4,0,0.19654894,0.0,3.4967213,37,0
4.385152,5,0.0,13,7.6161227,3,8,1,4,1,0.0,0.4923876,1.453933,38,0
3.499195,4,0.0,15,5.7517705,4,8,0,4,1,2.6023018,0.0,2.807762,40,0
5.357884,3,0.0,9,2.2540355,0,7,1,1,1,0.7375415,0.0,1.4150223,33,0
10.84608,7,0.0,3,0.17053208,2,14,1,3,1,0.0,0.0,1.3092898,39,0
7.146453,2,0.0,15,7.7969704,4,3,2,4,1,1.8348747,0.54941,2.4941332,41,0
9.3336525,3,0.0,12,7.3865566,2,9,1,4,1,0.0054315627,0.3225565,1.972571,41,1
7.355207,4,0.0,6,1.0100096,1,7,0,4,1,2.125115,0.0,1.7717203,33,1
4.630675,1,0.0,14,6.563004,2,3,4,4,0,1.3775641,0.0,1.809639,40,0
-0.89288497,3,0.0,10,2.166193,3,10,3,4,0,0.07456247,0.17460537,2.8227458,33,0
6.8815966,2,0.0,4,0.85823786,0,2,0,4,1,3.6691036,0.0,3.2099853,38,1
8.304922,4,0.0,13,3.976894,2,10,2,4,1,0.0,1.7440764,3.5090873,36,0
3.995761,5,0.0,9,5.0265656,2,9,0,4,1,2.4166274,0.024127796,3.0643213,31,1
4.472651,2,0.0,5,2.0230973,3,13,1,4,0,7.010641,0.18386135,2.1720238,41,1
3.9171915,2,0.0,6,1.2535726,0,5,1,2,1,0.0,0.73886144,0.0,29,1
1.8691515,3,0.0,11,3.697328,5,11,3,4,0,0.0,0.0,0.8412967,40,0
6.688578,4,0.0,6,3.3835561,5,4,0,3,1,0.0,0.0,3.9240742,41,0
4.343061,5,0.0,10,2.62836,0,8,0,1,1,0.0,0.0,3.5883148,35,0
6.9500175,1,0.0,12,4.6198373,2,5,2,4,1,3.8480477,1.0010917,3.789445,34,1
8.570931,5,0.0,11,2.298497,2,7,0,3,1,3.7935092,0.8673523,1.8322656,37,1
6.6758842,3,0.0,7,3.6114185,3,1,1,4,1,0.17541039,0.035082597,2.150468,35,1
6.168103,2,0.0,14,3.4270296,3,6,0,3,1,6.3685217,1.2642149,2.7666094,39,1
5.941765,4,0.0,10,1.1386988,4,1,1,3,1,0.0,0.0,1.7198142,39,1
1.2259884,2,0.0,15,5.394199,4,2,2,4,0,0.35314062,0.0,0.75954497,37,0
5.747754,5,0.0,11,5.7717514,5,14,0,2,1,1.7587285,0.0,0.51953024,41,0
7.6991367,5,0.0,14,4.5530443,1,11,0,4,1,2.701959,0.0,1.3989435,37,1
6.345326,3,0.0,9,1.7460779,2,2,0,3,1,3.7880268,1.3367621,3.0049691,36,1
6.032883,3,0.0,10,4.3677673,3,7,1,4,1,1.7777616,0.0,4.6491213,41,1
0.5348953,6,0.0,14,3.2477627,4,14,4,4,0,0.0,0.0,1.8180363,41,0
5.7091255,3,0.0,14,4.843527,2,0,0,3,0,0.3506981,0.12510777,1.6532927,39,0
3.4097865,3,0.0,9,4.1317525,3,5,3,2,0,0.45961323,0.0,2.5165765,32,0
7.138236,4,0.0,15,7.065435,0,9,2,4,1,4.474216,0.96792924,3.455179,40,0
5.089967,1,0.0,14,6.1198053,2,10,3,4,1,3.0708246,0.43191373,3.9317315,39,0
9.783878,3,0.0,14,4.805343,0,2,1,3,1,0.0,1.6092594,3.1138988,41,1
7.242524,2,0.0,12,5.016865,3,2,2,4,1,1.1807852,0.69547063,3.1554248,35,1
7.512759,2,0.0,13,4.329399,1,7,1,4,1,0.0,2.0882957,2.4752204,41,1
3.9917355,3,0.0,10,4.423138,1,6,0,4,1,0.0,1.3185515,4.3068447,39,0
9.094349,3,0.0,15,6.8149247,3,2,0,4,1,0.0,0.0,0.95652425,41,1
6.9055595,4,0.0,10,1.9070781,1,6,1,3,1,10.2281275,0.0,3.2177758,37,1
3.400686,2,0.0,9,3.0089185,2,7,0,4,1,1.3523693,0.70867085,3.0516696,36,1
5.2659144,3,0.0,10,4.199121,3,1,2,4,0,0.050638296,0.07045442,3.0071847,35,0
5.4251823,3,0.0,11,3.1805053,2,0,1,3,1,7.201801,1.6571162,1.7372904,31,1
3.7554717,7,0.0,15,4.4992175,4,3,5,4,1,0.0,1.3564601,1.2399569,41,0
3.5007102,2,0.0,15,6.01972,1,7,5,3,0,1.6484957,0.0,0.0,39,0
4.361703,2,0.0,14,5.830745,3,0,0,3,1,0.3081607,0.0,3.3071282,36,0
4.560127,2,0.0,10,3.3384256,3,5,2,2,0,0.08537411,0.9728639,3.016673,32,0
7.25008,3,0.0,15,5.4435487,1,13,2,4,0,9.809511,0.0,3.6634066,41,1
8.729931,3,0.0,12,3.7324243,2,2,0,4,1,1.2850251,0.0,2.772081,39,1
11.797741,1,0.0,11,5.1155057,2,2,1,4,1,1.6968373,0.0,0.85707223,41,0
4.4085727,4,0.0,8,0.117396004,1,4,5,1,0,1.8183255,0.22714876,2.4038196,40,1
4.224951,2,0.0,8,3.951282,2,9,1,3,1,0.050211735,0.3715238,3.1089866,37,1
2.3853462,4,0.0,9,3.4056327,2,9,1,3,1,0.0,1.0964173,1.5042906,37,0
2.1785913,3,0.0,13,3.6766045,3,4,0,4,1,0.0,0.75350916,2.6274092,40,0
6.1525736,4,0.0,8,1.5604843,3,5,2,4,0,0.0,0.0,0.90077186,35,0
2.5628793,6,0.0,11,3.6655278,3,9,0,4,1,0.0,0.3332219,1.763097,36,0
4.857849,3,0.0,10,2.817983,2,4,1,3,1,0.0,0.0,3.255686,35,0
4.0579967,2,0.0,8,3.2907412,3,7,2,4,0,0.6655318,0.0,2.710923,31,0
7.5885315,2,0.0,14,4.02856,2,9,0,3,1,9.731179,0.88192946,3.302395,37,1
5.0343533,6,0.0,4,0.6867246,4,10,2,3,1,2.948442,0.0,2.5744057,33,1
5.1186266,2,0.0,12,3.0282257,2,9,0,4,1,0.0,0.36171287,4.9839964,37,1
4.101833,4,0.0,4,-1.3982238,1,6,0,2,1,5.831087,0.78670394,2.240558,40,1
6.8102493,3,0.0,12,3.562268,2,0,1,4,0,2.7186713,0.5512723,2.7565596,37,1
7.829425,3,0.0,10,5.735443,1,6,1,3,1,5.3663425,0.0,0.981354,38,1
4.741781,3,0.0,11,3.690428,1,7,0,4,1,3.2093196,1.2540662,4.8656774,37,1
2.4603171,3,0.0,11,5.9416795,2,7,3,4,0,0.0,0.0,1.6009219,35,0
0.1338233,5,0.0,0,-2.5664132,6,9,5,4,1,0.0,0.9741487,0.0,41,0
3.174113,2,0.0,12,2.9012382,2,1,2,3,0,0.0,0.4137516,0.7603626,33,0
7.7149677,1,0.0,12,3.4408824,5,6,5,4,0,0.9597416,0.93139,1.934809,36,0
5.347536,4,0.0,6,2.4746306,3,2,1,4,1,0.0,0.3008095,3.0921938,36,0
8.84254,3,0.0,4,0.5063263,4,7,1,4,1,2.0883842,0.0,1.7953478,40,1
6.367481,2,0.0,9,2.4112966,4,3,2,3,1,0.0,0.788808,1.4402398,34,0
2.9079907,2,0.0,10,3.4996364,3,6,0,4,1,1.7739213,0.22209889,2.0387802,31,1
9.58731,2,0.0,11,4.366757,4,11,0,4,1,0.66615796,0.0,4.51521,41,1
5.4031887,3,0.0,11,3.7395964,4,12,0,4,1,0.81932205,0.27005237,3.5938745,37,1
5.0906124,4,0.0,11,3.7390692,1,12,0,3,1,7.522836,0.65632206,5.0,39,1
5.385656,4,0.0,6,-0.054016966,2,2,1,2,0,3.6881378,0.0,1.4746444,35,0
4.2962365,5,0.0,10,3.5621555,3,0,3,4,0,0.0,0.0,1.8471833,41,0
7.729616,3,0.0,13,3.911661,2,10,2,4,1,2.3108623,0.095289946,3.3700445,37,1
3.1322079,2,0.0,12,4.765934,3,8,0,2,1,0.0,0.49458355,4.009008,36,0
-0.1929769,3,0.0,8,0.4170259,3,4,1,4,1,0.022761099,0.584188,2.7048814,38,0
4.9538984,2,0.0,7,2.503842,2,5,0,4,1,1.2187222,1.3818101,3.395359,37,1
7.1884403,3,0.0,5,1.9457613,2,6,0,4,1,3.209446,0.0,2.7497976,38,1
8.1803,2,0.0,8,3.5580451,2,11,0,4,1,0.54399323,0.0,1.8767136,35,0
5.44308,2,0.0,3,-0.3263401,2,5,1,3,1,0.0,0.18187188,2.5391786,34,0
5.1557217,3,0.0,10,1.0430789,1,6,0,4,1,0.0,0.5584668,4.4452233,36,1
7.863049,4,0.0,3,0.8548909,2,5,0,3,1,0.79103416,1.2817972,2.4410846,34,1
7.4853315,3,0.0,12,3.9833384,3,5,0,3,0,0.18766683,0.0,0.0,36,0
9.60381,5,0.0,15,7.472948,2,4,2,4,1,0.0,0.2008674,3.7995393,41,1
5.259646,4,0.0,13,4.388833,1,1,1,3,0,3.7455707,0.3351367,3.4250026,36,1
8.007282,2,0.0,7,2.581695,2,8,0,3,1,4.946137,0.48195398,3.608725,33,1
5.3128877,3,0.0,7,1.4680594,1,5,0,3,1,0.33850273,0.58207184,3.4686036,32,1
3.4319048,4,0.0,11,0.9366471,4,12,1,2,0,4.0309854,0.0,2.024025,33,1
7.5344405,2,0.0,4,0.8792901,2,7,0,4,1,4.10118,0.28260857,3.0779073,33,1
3.7911506,1,0.0,10,0.8700165,0,1,2,2,1,1.9937847,1.2423835,0.6940613,32,1
7.920193,4,0.0,13,4.100618,1,10,0,4,1,10.590447,0.0,3.6503901,38,1
8.030491,2,0.0,12,5.9511194,2,2,0,4,1,6.5965195,0.0,3.1773462,38,1
6.256564,7,0.0,11,3.1715002,2,8,1,4,0,8.624556,0.0,0.78764594,35,1
7.3675494,5,0.0,4,-0.37191653,3,7,0,4,1,0.31277227,0.68523806,2.4790816,34,0
3.8252485,3,0.0,12,3.5177503,1,4,0,4,1,0.61320615,1.5156851,3.7364876,38,1
6.9699864,3,0.0,13,6.1375213,1,1,1,4,1,1.1017662,0.0,4.0109806,38,0
6.1009307,2,0.0,11,3.7107341,2,4,1,2,1,0.0,1.2308066,2.8283782,37,1
6.0826735,5,0.0,12,2.4896374,2,4,5,4,0,0.3525909,0.12219764,0.7935252,41,0
3.6965716,5,0.0,10,2.9933538,3,5,0,3,1,1.9755619,0.5839649,1.7235522,33,0
5.600103,4,0.0,14,4.9414864,0,5,4,2,0,3.557965,0.81018096,2.6670017,34,0
4.85656,3,0.0,3,0.30149263,1,7,2,4,1,2.1712348,0.0,3.472049,40,0
5.8101277,4,0.0,15,6.769137,1,0,4,4,1,0.0,1.1404647,3.461497,41,0
9.70525,3,0.0,15,9.677173,3,5,1,4,1,5.646415,0.0,3.2283106,41,1
2.9625447,2,0.0,9,3.5479028,3,2,3,2,0,0.0,0.12142544,2.2662337,35,0
4.372669,6,0.0,15,6.1187825,6,14,1,4,1,0.0,0.0,2.7106528,40,0
1.1508243,3,0.0,12,3.1722956,5,6,4,3,0,10.530015,0.0,1.6092726,40,1
5.0935564,5,0.0,15,5.8401384,1,12,0,4,1,0.0,0.43241882,1.6736373,34,0
3.5889027,3,0.0,7,3.7999508,2,11,0,2,0,3.2032356,0.0,3.3318827,34,0
9.678613,5,0.0,15,5.91794,1,9,3,4,1,7.064148,0.25245157,3.3444598,37,1
7.6157184,5,0.0,12,1.1878018,2,9,1,4,1,7.2639775,3.7035527,3.4104023,41,1
-0.8906696,3,0.0,2,-1.0461409,3,7,3,3,0,0.0,1.4932411,0.46539596,32,1
6.1192756,7,0.0,12,5.126409,1,9,3,2,1,0.06669659,1.0142616,2.5593874,31,0
-1.9248422,4,0.0,7,2.7762272,4,2,2,3,0,0.0,0.33080995,2.312012,37,0
5.489041,2,0.0,15,5.079192,1,0,1,4,0,0.34349352,0.0,0.29858786,41,0
4.3700514,3,0.0,12,5.3681746,3,6,2,4,0,8.901103,0.3794996,1.6599718,33,1
-1.5988575,4,0.0,9,2.4295936,1,6,2,4,0,0.19410065,0.0,1.8923085,36,0
1.8207229,5,0.0,4,-0.27384633,2,10,3,4,0,0.11853803,0.0,0.9346551,36,0
2.6836703,4,0.0,0,-4.098452,2,3,3,4,1,0.64083606,0.0,2.19182,41,0
4.3553042,3,0.0,9,2.8454874,0,5,0,3,1,4.0984287,0.38145924,3.6437058,35,1
2.1811137,3,0.0,9,1.8193277,3,0,3,3,0,7.696441,0.0,1.5379028,41,0
4.5586586,2,0.0,11,4.6150193,1,5,0,4,1,0.0,0.60645515,4.54733,32,1
6.2768593,3,0.0,11,4.4119596,3,6,2,2,0,0.0,0.64913785,3.5671625,37,0
4.6454806,5,0.0,14,2.9455478,3,10,1,3,1,6.9329724,0.0,0.45365703,34,1
4.337187,2,0.0,13,2.4484212,1,11,5,2,0,0.7442107,1.5225847,0.41592008,41,0
6.4890575,4,0.0,11,5.0407224,2,5,0,4,1,0.8215556,0.640995,5.0,41,1
3.600247,2,0.0,9,2.5796168,3,5,0,3,1,0.5378277,0.1582571,2.5969644,34,0
5.057596,2,0.0,10,3.1468143,2,1,5,2,0,0.0,2.012432,1.2606233,39,0
2.6208713,3,0.0,12,3.1744719,2,2,0,3,1,1.3505274,1.0302931,1.9235002,38,1
7.4294906,2,0.0,11,4.721093,3,7,2,2,1,0.0,0.001042828,1.0783192,34,0
4.1575613,2,0.0,11,4.645486,3,3,1,3,0,1.3056624,0.0,2.7029884,29,0
5.8772354,3,0.0,8,1.5733684,3,5,2,3,0,1.1117281,2.6580267,2.3015995,33,1
3.1715117,2,0.0,14,5.542503,3,3,5,4,0,2.1336653,0.93588775,1.9898454,36,1
7.673424,2,0.0,12,4.3716426,2,6,0,4,1,4.7570887,0.48869395,3.1611192,41,1
8.330841,3,0.0,9,0.8379374,1,12,2,4,1,0.32412258,0.38733155,3.0009797,41,1
6.3337445,5,0.0,11,3.3745768,3,2,2,4,0,1.6619362,0.21092865,0.3902849,34,0
1.9353927,8,0.0,12,3.6917634,4,10,3,2,1,0.09017121,0.44408065,0.0,34,0
0.46104187,2,0.0,11,5.131308,5,4,3,4,0,0.0,0.0,0.0,40,0
5.9326653,3,0.0,0,0.2986368,4,7,2,4,1,0.0,0.0,2.8441703,38,0
1.1430991,2,0.0,9,3.7948763,2,5,2,3,0,0.0,0.4950862,0.89913774,33,0
6.5334992,3,0.0,14,3.358635,1,4,1,2,0,5.326531,0.0,0.0,36,1
2.328986,3,0.0,9,0.11924121,3,7,0,2,1,0.9713323,0.57095206,1.4421202,34,1
6.5761876,3,0.0,11,3.0239751,1,4,0,3,1,0.0,0.029789947,1.7325226,36,1
3.2418494,2,0.0,12,5.6760535,3,0,2,4,0,0.15091509,0.0,2.4619997,33,0
7.36006,7,0.0,15,6.991982,4,13,1,4,1,4.19607,0.0,1.9198813,40,1
4.1521106,5,0.0,13,4.8898263,2,4,2,4,0,3.321438,0.0,1.8506969,41,1
1.8319772,3,0.0,11,3.9385703,5,0,4,2,0,0.021535628,0.0,0.42965308,37,0
9.915665,5,0.0,11,3.7384334,4,10,1,4,1,2.905118,0.0,1.6916046,34,1
5.9067154,2,0.0,12,4.7606854,1,5,0,1,1,0.0,0.0,1.8256028,36,0
7.33502,3,0.0,12,4.40663,1,5,1,2,1,0.0,0.34017658,4.701386,38,1
2.6962976,4,0.0,12,4.175408,1,10,1,3,1,0.95777357,0.9072054,2.766832,28,0
6.847833,3,0.0,6,2.4332583,2,10,3,4,1,3.86479,0.22438765,2.431387,32,1
0.61770594,7,0.0,15,5.241173,3,5,3,3,0,2.371681,0.0,0.011900559,37,0
4.9258056,2,0.0,12,4.3294234,3,0,1,3,1,0.0,0.14286268,1.7827448,37,0
7.0454354,3,0.0,13,4.3724008,2,5,1,4,1,5.693132,0.31192496,2.9884462,40,1
6.746981,4,0.0,12,5.337894,5,6,4,4,0,0.0,0.17947546,2.8830445,37,0
5.918397,4,0.0,0,-2.1375937,5,11,3,3,1,0.78996605,0.0,0.7109666,40,0
9.340379,2,0.0,11,4.2716665,2,6,0,4,1,0.33118084,0.0,3.718,41,1
3.7626522,2,0.0,13,3.9308474,0,3,2,2,1,0.055837907,0.6099813,0.48500544,34,0
8.250188,5,0.0,15,3.077158,3,8,0,4,1,8.996111,0.0,0.8863305,39,1
4.7085824,4,0.0,15,4.461543,4,9,3,2,0,2.8542757,0.0,0.4690611,38,1
6.1947346,3,0.0,14,4.633435,4,2,1,2,1,0.3580657,0.19280714,2.1779287,38,1
6.8905935,3,0.0,13,3.921725,2,1,0,4,1,0.0,0.0,1.9936683,41,1
6.5472894,2,0.0,1,-1.3783406,4,10,3,4,1,3.6603827,0.0,1.9441538,35,1
1.8743117,4,0.0,12,6.1753783,2,5,2,4,0,0.0,0.0,2.8530126,40,0
7.232007,4,0.0,5,2.2347531,3,4,2,4,1,0.0,0.0,4.0216303,37,1
2.5422387,4,0.0,9,2.9868758,5,12,2,4,0,1.3370092,0.0,0.5527753,36,1
4.5282984,4,0.0,11,4.237614,1,8,1,4,1,0.0,0.20665023,4.761277,38,1
5.3033676,1,0.0,9,3.4515147,1,3,0,3,1,2.8159053,0.8927188,4.117108,32,1
6.5264277,4,0.0,12,3.8780274,2,5,0,4,1,1.2603887,0.0,1.4971825,30,1
7.914983,1,0.0,9,3.4731274,2,5,0,3,0,1.289069,0.0,0.67789906,36,1
0.9485649,2,0.0,9,1.965352,6,10,4,3,0,2.9005463,0.0,0.42319265,35,0
6.2803326,3,0.0,12,4.276697,5,6,2,3,0,1.4434044,0.13454264,3.5434895,36,1
6.3938117,3,0.0,15,6.0384617,4,0,3,4,0,0.3042852,0.09989552,3.4501672,41,0
5.731316,2,0.0,10,2.624181,0,0,0,4,0,1.7791538,0.925796,2.435909,36,1
7.719935,3,0.0,7,0.8599438,2,2,2,2,1,0.0,0.77473193,2.2819335,40,1
2.0306144,4,0.0,8,0.49585527,1,9,0,2,0,1.0412027,0.0,2.6866026,36,0
3.28863,3,0.0,3,0.05522719,4,9,5,4,0,1.3479561,0.048173554,2.0888953,39,0
4.9558043,2,0.0,14,4.7087774,3,4,1,4,1,0.0,0.0,3.3296893,41,0
7.424674,3,0.0,10,3.6462548,2,13,0,3,1,0.0,0.7012343,5.0,41,1
6.094056,5,0.0,6,3.4163253,3,6,1,4,1,1.1165781,0.17740732,1.7344301,33,1
6.5434732,3,0.0,8,2.4070358,2,3,0,4,0,0.0,0.56649995,0.0,38,0
10.309715,6,0.0,14,4.7923017,1,13,0,4,1,4.7212873,0.0,3.64795,41,1
7.3385763,4,0.0,14,5.038607,1,2,1,2,1,0.0,0.0,0.65849733,35,0
7.0530343,3,0.0,13,3.9134686,1,3,0,4,1,0.0,0.034663733,4.0364623,41,1
10.225291,3,0.0,14,5.4176555,2,10,0,4,1,10.247911,0.46690756,4.3324904,41,1
5.692398,4,0.0,7,0.11688495,1,9,0,4,1,5.2853847,0.0,4.116713,36,1
4.8757067,2,0.0,6,1.6510845,0,4,0,4,1,6.405184,0.0,4.203508,31,1
7.752429,0,0.0,8,2.2973456,3,5,1,4,1,0.82730126,0.0,1.9081568,40,1
5.612239,4,0.0,10,2.258261,1,1,0,3,1,4.243207,0.37880558,4.025417,38,1
1.7365805,5,0.0,10,0.1358484,3,1,2,3,0,0.4225212,0.0,1.9533392,41,0
7.8556104,2,0.0,11,3.6051764,0,7,0,4,1,1.3597251,0.116763696,4.489888,41,1
5.661574,1,0.0,11,4.74539,1,2,0,4,0,0.0,0.0,0.29320437,32,0
6.3986707,5,0.0,10,6.680895,1,14,0,4,1,0.23840141,0.034183785,5.0,41,1
10.194874,4,0.0,15,3.1441061,2,12,1,4,1,8.438414,2.081197,5.0,38,1
3.5082338,6,0.0,0,-1.9953237,2,7,4,4,1,1.3936721,0.5156744,0.90590084,40,0
4.537928,3,0.0,13,4.8258247,2,10,1,4,0,7.4953103,0.1703202,3.5778608,36,1
-0.29879087,3,0.0,11,4.979267,4,3,2,3,0,0.121149786,0.0,1.0151147,35,0
4.77504,2,0.0,13,6.311938,4,2,0,4,1,0.76989394,0.005526997,2.4369793,39,1
2.5881948,3,0.0,10,4.682382,2,5,0,4,1,0.0,0.76668596,2.488843,35,0
4.719124,5,0.0,12,4.6460676,4,6,1,3,1,2.5395424,1.4202663,1.4629225,41,1
7.1468544,4,0.0,11,2.3395567,2,6,2,4,1,6.4561,0.67627144,2.893962,37,1
7.220289,4,0.0,10,1.1525687,1,1,0,4,1,1.9093494,0.7012804,4.0393567,40,1
0.4405073,4,0.0,5,0.3449639,2,9,0,4,1,0.0,1.1933805,3.1850567,39,0
6.7370462,2,0.0,11,0.12820175,1,9,0,3,1,5.1797924,0.0,4.8233104,38,1
7.671745,2,0.0,13,6.50574,2,3,3,4,1,0.0,0.0,2.7039835,41,0
7.8564754,2,0.0,9,2.2111897,3,2,0,4,1,4.412416,0.20642528,3.9284937,38,1
9.095084,3,0.0,5,2.660425,1,6,0,3,1,0.0,0.0,2.5930014,37,0
6.516095,4,0.0,15,5.247271,1,10,0,4,1,0.0,0.0,5.0,39,0
2.5870724,5,0.0,12,3.6796515,2,9,2,2,0,2.4835155,0.0,1.1884383,36,0
4.096332,2,0.0,13,5.305319,3,0,2,3,0,2.622519,0.0,2.3338723,38,0
9.787027,5,0.0,8,0.8994768,2,10,2,3,1,3.3188295,0.0,1.9768503,41,1
10.062052,2,0.0,9,1.922155,1,12,0,3,1,6.7051315,0.0,2.2990656,37,1
2.5807784,8,0.0,9,1.296324,2,13,3,3,1,0.0,0.96544194,1.5369153,41,0
1.482612,1,0.0,11,2.2924953,2,3,2,4,1,2.073738,1.9060096,2.4937236,41,0
5.8514357,3,0.0,5,1.9550701,4,4,1,3,1,0.13803557,0.33447278,1.9787873,34,0
8.182633,1,0.0,15,5.1352444,3,7,1,4,1,0.0,0.0,0.8975593,41,1
5.240457,3,0.0,7,2.6877925,3,10,0,4,0,11.364952,0.0,2.350293,37,1
3.6542153,5,0.0,8,3.772092,5,6,1,3,1,0.0,0.0,1.0815246,33,0
4.1234913,2,0.0,8,4.220578,1,2,2,4,1,0.0,0.72980297,0.045497686,32,0
9.001986,4,0.0,15,7.7642503,2,4,0,3,1,0.0,0.0,3.2892294,41,0
8.106319,3,0.0,12,5.445812,5,11,1,4,1,1.722267,1.2878665,0.9712775,41,0
4.480303,4,0.0,10,0.07424754,3,6,1,1,0,6.5064645,0.9384467,2.4738476,40,1
5.560876,2,0.0,14,3.8245003,0,7,2,3,0,8.470746,0.8009024,1.6144668,39,1
0.99365,2,0.0,9,3.3548884,4,2,4,2,0,0.0,0.55615556,2.4558725,34,0
