buying_high,buying_low,buying_med,buying_vhigh,maint_high,maint_low,maint_med,maint_vhigh,doors_2,doors_3,doors_4,doors_5more,persons_2,persons_4,persons_more,lug_boot_big,lug_boot_med,lug_boot_small,safety_high,safety_low,safety_med,class
0.99897796,-0.9998078,0.99661154,0.99979335,0.9595224,0.94097537,-0.8118702,0.99676424,0.92911786,-0.61763185,0.9960709,0.99672115,0.9906222,-0.6248313,0.9989487,-0.45547867,-0.9958819,0.99995697,0.9994173,0.999977,0.9994963,2
0.9987477,-0.9996679,0.9942168,0.99955875,0.95432144,0.91141987,-0.80656606,0.9945448,0.8859807,-0.71058273,0.9952851,0.9941463,0.9862541,-0.6920216,0.9979805,-0.43548715,-0.99406624,0.9998679,0.99816215,0.99994516,0.99907964,3
0.9895049,-0.9963041,0.9736637,0.99659437,0.8774803,0.83218706,-0.6643659,0.97429746,0.8039679,-0.51304173,0.9763501,0.9753829,0.95298916,-0.49507323,0.98861504,-0.3384071,-0.97066236,0.99872035,0.99150723,0.99917406,0.9931573,2
0.99043524,-0.9969659,0.9774069,0.9972798,0.8849302,0.84151703,-0.6701324,0.978313,0.814865,-0.49155065,0.97849643,0.9799672,0.95768005,-0.48045838,0.99027383,-0.30926254,-0.9726786,0.998865,0.99358976,0.9993525,0.99424845,2
0.99858946,-0.99945635,0.98952115,0.9991558,0.941815,0.8834748,-0.8174655,0.99007475,0.84293014,-0.7704084,0.99414057,0.9892059,0.9820831,-0.7632607,0.9966652,-0.38921493,-0.9930744,0.9996832,0.9955575,0.9998753,0.9984218,0
0.15692985,-0.14070895,0.19275582,0.37377504,0.22174115,0.1121009,0.027182482,0.18357487,0.18888499,-0.072266795,0.28479102,0.29811326,0.2176624,0.019367017,0.39908683,0.12798567,-0.03413869,0.326617,0.39751443,0.3882058,0.2700672,2
0.98535234,-0.99222875,0.94483757,0.9899931,0.84097904,0.7317685,-0.6673169,0.9449551,0.67153674,-0.63968664,0.9671789,0.9506062,0.92149955,-0.63111913,0.9779163,-0.25050068,-0.9539354,0.99489194,0.9730039,0.99737644,0.98666894,0
0.9961743,-0.99903053,0.99016684,0.9990755,0.92431957,0.90027124,-0.73158854,0.99040186,0.88441646,-0.5331108,0.9892372,0.9910671,0.97721183,-0.5324426,0.99646777,-0.38190535,-0.98796564,0.9997493,0.9981438,0.9998647,0.9980586,0
0.99916965,-0.99981225,0.9955983,0.9997151,0.9638837,0.920635,-0.85561866,0.9956138,0.9041649,-0.76827365,0.997043,0.9959474,0.9911095,-0.7813938,0.9986084,-0.48633993,-0.99619555,0.9999259,0.998807,0.99997044,0.9995211,2
0.59049916,-0.63744676,0.507687,0.72814447,0.37380973,0.31105116,-0.17804244,0.514747,0.29897115,-0.19947995,0.59625894,0.5503721,0.4820783,-0.13637696,0.64961904,-0.021514634,-0.45040822,0.74570024,0.6661604,0.7880442,0.6460798,2
0.97279286,-0.9894779,0.94812065,0.9916323,0.81796443,0.7622659,-0.5738092,0.952577,0.7376189,-0.3938755,0.95194244,0.95391464,0.9158962,-0.3743063,0.9758086,-0.24922161,-0.93891823,0.99578077,0.9826675,0.9972195,0.9834537,2
0.7970287,-0.8491428,0.6933188,0.88512343,0.55087525,0.4451702,-0.34177288,0.72055,0.39373544,-0.3357204,0.7848304,0.72014016,0.6695355,-0.25945172,0.8053528,-0.08116891,-0.6744283,0.8945723,0.7925741,0.9258198,0.82871693,2
0.996648,-0.9991092,0.98997223,0.9990471,0.92885774,0.894852,-0.74991125,0.9891595,0.8826972,-0.62147,0.9906298,0.9909175,0.9766139,-0.61339784,0.99660075,-0.39781404,-0.989298,0.99973756,0.9978623,0.9998544,0.99818414,2
0.9998285,-0.99997145,0.99892277,0.9999508,0.9822639,0.9650155,-0.9014665,0.9987271,0.9502518,-0.8089356,0.99909234,0.9988641,0.997178,-0.81650954,0.9996944,-0.57418716,-0.9989594,0.99999255,0.9997981,0.99999684,0.99990493,0
0.97928685,-0.9904207,0.9487613,0.9906615,0.8261553,0.7549338,-0.62860733,0.95015657,0.70890707,-0.51704955,0.9605304,0.95209575,0.92404485,-0.48646748,0.9753086,-0.26765049,-0.94620764,0.99548626,0.9773208,0.9973465,0.9852067,2
0.9388591,-0.96406835,0.87095284,0.96766335,0.7195569,0.6221458,-0.49047548,0.8773189,0.5734029,-0.4503054,0.9085787,0.8820583,0.8371336,-0.40479702,0.9291709,-0.18220986,-0.87030596,0.9779168,0.9300064,0.98553646,0.9483859,2
0.9997454,-0.9999628,0.9987705,0.9999502,0.98078895,0.962331,-0.8872322,0.99876565,0.9518901,-0.75446314,0.9988408,0.9987712,0.9962853,-0.76863635,0.9996793,-0.5609331,-0.99874574,0.9999912,0.99980676,0.9999965,0.99989086,0
0.9370765,-0.9667854,0.89250726,0.97190344,0.72992146,0.6632593,-0.48653644,0.8970875,0.610135,-0.4044169,0.91205126,0.9019699,0.8564682,-0.3495232,0.9376609,-0.1993197,-0.87101555,0.9834509,0.9497142,0.9889766,0.95613295,0
0.9995191,-0.9998891,0.99684924,0.9998165,0.9679999,0.93595725,-0.8598073,0.9966525,0.91320336,-0.7981446,0.9979423,0.9968943,0.9918714,-0.7902657,0.9991078,-0.5225153,-0.9974748,0.99995685,0.9991925,0.99998355,0.99966246,2
0.9401739,-0.9626201,0.86565644,0.9639598,0.70649934,0.6095136,-0.46318927,0.867282,0.57548314,-0.47083616,0.9030136,0.87734205,0.8206024,-0.41753316,0.9275525,-0.18887596,-0.86805266,0.97600234,0.9260526,0.98466617,0.9447451,2
0.96709555,-0.98622787,0.9423999,0.98945624,0.79320055,0.7515359,-0.5148296,0.9458946,0.74866855,-0.3308994,0.93847114,0.94700867,0.9031172,-0.31890473,0.97317994,-0.22668436,-0.928993,0.99494934,0.98175085,0.9964707,0.9792786,2
0.6244844,-0.711289,0.6247004,0.80534345,0.44652006,0.38362867,-0.1956576,0.6174924,0.37606218,-0.17053607,0.6539706,0.65327924,0.56302935,-0.08894822,0.724029,-0.026250307,-0.48665592,0.83187985,0.77411807,0.85832584,0.7320543,0
0.999998,-0.9999999,0.99996823,0.9999997,0.99784434,0.99493563,-0.9745426,0.9999641,0.9930701,-0.89949805,0.99996734,0.999969,0.99985045,-0.9301116,0.9999961,-0.7307989,-0.99997663,1.0,0.9999981,1.0,0.9999992,2
0.54561394,-0.6114186,0.48742118,0.7125671,0.36123216,0.28919142,-0.16989389,0.5033255,0.28307244,-0.20091465,0.5825942,0.53813344,0.44780707,-0.11562913,0.6262254,-0.017630538,-0.41032305,0.7167547,0.64429384,0.76939625,0.6269106,0
0.47778782,-0.5034462,0.4178944,0.63224983,0.3309021,0.25534946,-0.1324193,0.42436278,0.24221802,-0.15865389,0.50963306,0.4619368,0.40318814,-0.08088172,0.5642331,0.02793385,-0.32214963,0.64255923,0.57512397,0.68508065,0.5478368,2
0.9118544,-0.9372941,0.8078882,0.9416517,0.6651748,0.5356994,-0.4500221,0.8168701,0.50511473,-0.48090878,0.8773547,0.8256982,0.7769607,-0.45011455,0.8953494,-0.16510132,-0.8219708,0.9560377,0.87982047,0.9717845,0.9213512,0
0.9630202,-0.9834999,0.93981385,0.9864284,0.80377257,0.7429247,-0.5205305,0.938649,0.70641595,-0.36757454,0.9381665,0.9388712,0.9044948,-0.31392336,0.96713114,-0.19122264,-0.91661245,0.9934648,0.97519463,0.9954375,0.9761851,2
0.9919485,-0.99664485,0.9725123,0.99606997,0.88308907,0.80590516,-0.6725481,0.9709012,0.7877527,-0.6423564,0.98054713,0.97505575,0.9491225,-0.6229316,0.98888236,-0.3229738,-0.9729272,0.9983996,0.98994136,0.9991451,0.993674,2
0.59364986,-0.65916604,0.53060746,0.7564992,0.40483397,0.33041894,-0.2100718,0.5429757,0.30533496,-0.22095527,0.6357036,0.5612673,0.506278,-0.14608784,0.6559012,-0.033036895,-0.46172097,0.7549838,0.6698567,0.8031344,0.6725811,0
0.9995826,-0.9999095,0.9976041,0.9998606,0.97257775,0.9459197,-0.87438375,0.99751997,0.92533875,-0.7596397,0.99796677,0.9974401,0.9942488,-0.767162,0.9993052,-0.5047728,-0.9978455,0.99997365,0.99944746,0.9999885,0.9997318,2
0.9996783,-0.99994516,0.99858093,0.9999421,0.9761985,0.9614894,-0.85444945,0.99870014,0.95833236,-0.6280676,0.9980972,0.99848115,0.99528056,-0.64485043,0.9996499,-0.47834623,-0.9983798,0.99999017,0.9998064,0.9999955,0.99983007,2
0.9977456,-0.99944085,0.9920959,0.9993331,0.93837065,0.90481037,-0.79029775,0.991661,0.88373804,-0.6551211,0.99331135,0.99341965,0.9824755,-0.66825575,0.99719286,-0.45293275,-0.9916281,0.99982697,0.9981293,0.99990785,0.99877715,2
0.94656277,-0.96896225,0.89017886,0.97158664,0.72395724,0.6452078,-0.4759378,0.88561386,0.6326535,-0.4666805,0.91525376,0.9029027,0.8455446,-0.43248656,0.94172853,-0.2020068,-0.8818244,0.9836096,0.9508793,0.9887016,0.95699775,2
0.96559024,-0.98325676,0.92481196,0.9850032,0.7819264,0.7078183,-0.52182895,0.92800874,0.6912938,-0.44331458,0.9382014,0.9297915,0.88960457,-0.39667475,0.9623909,-0.22377913,-0.92232674,0.9915451,0.9673938,0.99461013,0.9732577,2
0.78956014,-0.836325,0.7071757,0.8737134,0.5469225,0.46414408,-0.32394642,0.7127597,0.41176564,-0.29780236,0.76900136,0.7224345,0.6708631,-0.22221181,0.808976,-0.06462861,-0.66454166,0.90289444,0.8193004,0.9241072,0.8275909,2
0.9876995,-0.99456406,0.96391755,0.9941358,0.8573122,0.7794898,-0.6526838,0.96133053,0.75042075,-0.61353725,0.9742139,0.9651123,0.9345425,-0.57199,0.9840837,-0.30131432,-0.9628908,0.99715304,0.9850038,0.99853057,0.99067056,2
0.5257513,-0.5830099,0.47131115,0.6929931,0.35355765,0.27955535,-0.15568559,0.4779592,0.282051,-0.18520357,0.56037426,0.521108,0.43586496,-0.12697184,0.61377007,0.0011438052,-0.38682446,0.70352495,0.6379359,0.7521342,0.6120521,2
0.7873068,-0.8451119,0.71380997,0.8859081,0.5547659,0.4550374,-0.3166646,0.72846484,0.42005607,-0.27288136,0.773517,0.7218577,0.68371314,-0.20722209,0.80273545,-0.0763188,-0.66598284,0.9017833,0.80750716,0.9241461,0.82740885,3
0.99999815,-0.99999994,0.9999826,0.9999999,0.99837255,0.99631983,-0.9766399,0.99998295,0.9947758,-0.8780518,0.9999792,0.9999841,0.99989486,-0.9078338,0.99999774,-0.7636434,-0.99998266,1.0,0.9999993,1.0,0.99999964,1
0.98113745,-0.9900163,0.9373627,0.9896124,0.83029664,0.7200663,-0.6507002,0.944375,0.6659551,-0.6206099,0.9648617,0.94073206,0.91943216,-0.5806737,0.9718535,-0.25607026,-0.94740486,0.9935138,0.9638272,0.9966413,0.98354286,2
0.46449265,-0.5020169,0.40191606,0.62981874,0.31339183,0.24214262,-0.12597558,0.4223214,0.23829831,-0.16936538,0.5080075,0.45540395,0.3833685,-0.09116273,0.55453366,0.010072527,-0.32086134,0.62548363,0.561349,0.68486565,0.53660476,2
0.9996564,-0.9999246,0.99764466,0.99987566,0.97341716,0.94392866,-0.8754226,0.99752754,0.92836213,-0.81786364,0.9984431,0.9976509,0.9933863,-0.80910045,0.9993589,-0.5293301,-0.99812615,0.9999733,0.99942064,0.9999903,0.9997685,2
0.99998295,-0.999998,0.9997249,0.99999464,0.99322623,0.9806519,-0.95346636,0.9997266,0.9744235,-0.9148046,0.99984586,0.9997481,0.9991082,-0.9214848,0.99995023,-0.6785953,-0.99984413,0.99999934,0.9999513,0.9999998,0.9999887,2
0.8541616,-0.90634394,0.78326213,0.92886347,0.6092377,0.5195489,-0.3648859,0.79564446,0.495345,-0.30989164,0.82898366,0.8053643,0.73314184,-0.24421011,0.8681144,-0.09806392,-0.75633854,0.9444042,0.8811703,0.9597556,0.8871733,2
0.4003354,-0.43865004,0.37452698,0.59047604,0.28801012,0.22877483,-0.099605955,0.38959265,0.21886599,-0.1359882,0.46660292,0.4285759,0.35063905,-0.046696056,0.52308697,0.030341158,-0.25674343,0.58252716,0.5393605,0.6430955,0.49022534,0
0.9999916,-0.9999994,0.9999186,0.9999988,0.99573374,0.9910364,-0.9538004,0.9999045,0.989254,-0.87150943,0.99991024,0.9999237,0.9995561,-0.8911321,0.9999865,-0.70899636,-0.99992853,0.9999999,0.99999446,1.0,0.99999696,2
0.9205281,-0.9586076,0.8919689,0.9689647,0.71870077,0.6625004,-0.42197636,0.8866702,0.6300052,-0.30542928,0.89052844,0.8938216,0.84251237,-0.24530794,0.93436074,-0.15591341,-0.85044473,0.9819903,0.9523728,0.98651105,0.9475935,2
0.9999997,-1.0,0.9999905,0.99999994,0.99907357,0.99702793,-0.9868614,0.9999899,0.9953727,-0.9564681,0.9999938,0.99999285,0.99994856,-0.9731383,0.99999917,-0.80380344,-0.9999949,1.0,0.99999946,1.0,0.9999999,2
0.9869239,-0.9933146,0.95212156,0.9918351,0.8564626,0.759399,-0.70538723,0.9517979,0.693012,-0.6638716,0.97403675,0.9562874,0.9335799,-0.6726805,0.9804395,-0.28988636,-0.9606661,0.99609965,0.97719014,0.9979089,0.98966354,2
0.88268036,-0.9236486,0.8138491,0.9399322,0.6360572,0.5589827,-0.3881447,0.82040304,0.54246455,-0.3248548,0.8467704,0.83287996,0.7613452,-0.28231525,0.89479715,-0.122907504,-0.7916302,0.95974505,0.91177636,0.9716214,0.91036254,2
0.94851327,-0.9741547,0.8992327,0.9782949,0.7465241,0.6602589,-0.52099603,0.9047578,0.6261388,-0.47877717,0.9296046,0.9135015,0.8606669,-0.42589867,0.945821,-0.22027616,-0.8907491,0.98525864,0.9544994,0.99095166,0.96418047,2
0.90329075,-0.9418299,0.8344283,0.9537219,0.67236966,0.57444155,-0.43197486,0.8501551,0.54037076,-0.37229314,0.8747402,0.8467295,0.7930197,-0.30727625,0.904549,-0.14610177,-0.8212947,0.96579623,0.905388,0.97652256,0.9235685,2
0.93215215,-0.9613769,0.87518096,0.9679982,0.7186185,0.62948114,-0.4652619,0.88043076,0.58455694,-0.39548507,0.9012958,0.8796379,0.8332924,-0.3358889,0.9296469,-0.17729129,-0.86332935,0.97903734,0.9359324,0.9855197,0.94589055,2
0.9995946,-0.99993193,0.9980639,0.99991435,0.9753485,0.95328504,-0.8660166,0.9981861,0.9385145,-0.733377,0.9983029,0.9980956,0.9948178,-0.7348185,0.99944067,-0.5131155,-0.9980396,0.999981,0.9996285,0.9999919,0.99979025,2
0.97906566,-0.9881113,0.93413,0.98744005,0.8047226,0.7152661,-0.6000258,0.9303681,0.6904587,-0.59828186,0.9573782,0.9396318,0.90824676,-0.5701123,0.96956533,-0.24906911,-0.9408166,0.9932484,0.97057164,0.995806,0.98049515,2
0.9682329,-0.9855305,0.9381749,0.98764527,0.79436016,0.74037457,-0.5458386,0.93623763,0.72891605,-0.4327591,0.94517183,0.94642276,0.9005485,-0.40807462,0.96950984,-0.23541012,-0.92773837,0.99413764,0.97888106,0.9962291,0.97997177,2
0.9945504,-0.99753475,0.9725326,0.9966866,0.890947,0.80890524,-0.7286664,0.9718851,0.7677239,-0.71582514,0.98416597,0.973058,0.9580511,-0.7015648,0.9895947,-0.34089914,-0.9796223,0.99832577,0.9866596,0.9992216,0.99421775,2
0.9972789,-0.9987411,0.9779353,0.99789995,0.91837645,0.8236029,-0.8104709,0.98009664,0.7806076,-0.8024139,0.9913661,0.98067474,0.96827585,-0.8165473,0.9937185,-0.3718969,-0.98814183,0.99903715,0.9892572,0.9996299,0.9971533,0
0.9783321,-0.9852805,0.9212787,0.98387945,0.79676914,0.6830648,-0.5908364,0.9174518,0.6574014,-0.62836206,0.9539072,0.9193145,0.89276874,-0.6174893,0.9647205,-0.24761638,-0.9339913,0.9898381,0.95583636,0.99439037,0.97606766,2
0.960066,-0.9708453,0.8837559,0.9725336,0.7478603,0.6280925,-0.54758894,0.87978655,0.59048915,-0.580382,0.93426186,0.880277,0.8566583,-0.56361395,0.9425528,-0.19536237,-0.8946907,0.97934514,0.92964447,0.98804986,0.95980614,0
0.97371113,-0.986108,0.92937106,0.98532325,0.7959664,0.7091215,-0.5859689,0.9273947,0.6690351,-0.5670725,0.9520679,0.9374027,0.90030044,-0.5317001,0.96475136,-0.27107367,-0.93255055,0.9920104,0.96643955,0.99543595,0.978145,0
0.99985844,-0.9999805,0.99913627,0.9999727,0.9859575,0.9666193,-0.9121955,0.99923617,0.95695823,-0.80647594,0.9993191,0.9991634,0.9973015,-0.8146,0.9997875,-0.589203,-0.9992178,0.99999547,0.9998519,0.99999833,0.9999363,2
0.99960965,-0.9999148,0.9973236,0.9998582,0.9720654,0.9425539,-0.8768108,0.99737585,0.9204556,-0.7911479,0.998139,0.9974039,0.9938058,-0.7888316,0.99927056,-0.51383686,-0.9979625,0.99996924,0.99932164,0.99998844,0.9997305,2
0.9790513,-0.9887652,0.9419446,0.9886546,0.8306173,0.7367167,-0.6447735,0.94227624,0.6724413,-0.5848874,0.96254593,0.94005334,0.92003465,-0.54835504,0.9714023,-0.25833717,-0.9431587,0.99412537,0.9704686,0.9964504,0.98250306,0
0.9999157,-0.9999917,0.9995631,0.99998945,0.98982507,0.9798012,-0.91978616,0.9996053,0.97188365,-0.7784661,0.9995467,0.9995754,0.9983521,-0.79103005,0.9999038,-0.61597764,-0.99954045,0.9999986,0.99995357,0.99999946,0.9999701,0
0.061952405,0.025566328,0.07737234,0.2452526,0.23051994,0.049412876,0.08107361,0.0494408,0.16414395,-0.06379426,0.20209153,0.2212953,0.21378396,-0.0073003587,0.32770067,0.20543294,0.08731667,0.10771423,0.3132515,0.20828427,0.16115026,2
0.9999996,-1.0,0.99998313,0.9999999,0.9988181,0.9954576,-0.98460424,0.99998325,0.99371964,-0.95834804,0.9999907,0.9999859,0.9999144,-0.96844244,0.9999982,-0.79629236,-0.9999921,1.0,0.9999986,1.0,0.99999976,2
0.8450532,-0.89569426,0.7705096,0.9185561,0.5893514,0.51120245,-0.33503133,0.7796093,0.49587858,-0.31275165,0.8105386,0.7973845,0.71108985,-0.25631404,0.8631798,-0.10216503,-0.73639196,0.94027567,0.8796571,0.9559323,0.8792238,2
0.9999913,-0.99999934,0.9999196,0.99999887,0.99575555,0.99169034,-0.95096403,0.9999194,0.9894653,-0.85137355,0.99990106,0.99991864,0.99955535,-0.8725068,0.99998724,-0.69454217,-0.9999225,0.99999994,0.9999941,1.0,0.9999965,0
0.97292274,-0.9892614,0.953268,0.9907949,0.82696813,0.76821285,-0.5654403,0.95049644,0.7456285,-0.43232095,0.95469314,0.9563686,0.91736335,-0.38588604,0.97806114,-0.23606753,-0.9367269,0.99585056,0.9843267,0.99742204,0.9846007,2
0.9813484,-0.9916911,0.95399475,0.9917002,0.84091514,0.76124126,-0.6272334,0.95339674,0.71822727,-0.54693687,0.9658582,0.95413786,0.92716074,-0.5011939,0.9770528,-0.27551755,-0.94970644,0.995863,0.9783107,0.9976011,0.9860956,2
0.5678947,-0.6509327,0.5502757,0.76112396,0.40312985,0.3470847,-0.18162574,0.56502986,0.3291265,-0.16677578,0.6131283,0.58623856,0.4982498,-0.0851641,0.6762421,-0.014696121,-0.43921322,0.7767893,0.71409416,0.8162481,0.67679876,0
0.9978457,-0.9994175,0.99132174,0.99934447,0.9409844,0.8987798,-0.79877967,0.9918622,0.8792668,-0.6673678,0.9934968,0.9916749,0.981827,-0.6542361,0.99706143,-0.4306135,-0.99237776,0.9998009,0.9976367,0.9998992,0.9985769,0
0.999955,-0.9999902,0.99909943,0.99997795,0.9887026,0.9643682,-0.9415022,0.9992127,0.9481198,-0.91525984,0.999645,0.9990352,0.9980819,-0.9193628,0.99982405,-0.60120094,-0.999597,0.99999523,0.99971193,0.9999987,0.9999512,2
0.99194896,-0.9968094,0.97515786,0.99667084,0.8893521,0.8167799,-0.6826322,0.9741597,0.7935045,-0.60482335,0.981791,0.97486776,0.95660216,-0.58727396,0.989072,-0.3106061,-0.9743026,0.99853915,0.99030745,0.99921125,0.99404657,0
0.99998367,-0.99999785,0.99977446,0.9999954,0.9936427,0.9817568,-0.9475721,0.9997619,0.9767362,-0.9054234,0.9998487,0.9997432,0.9991089,-0.9064472,0.99995244,-0.6741368,-0.9998269,0.9999994,0.99995565,0.9999998,0.9999878,2
0.9997171,-0.99996805,0.99920946,0.99996763,0.98277783,0.9726549,-0.85572296,0.9992309,0.96864927,-0.6249474,0.9986785,0.9991215,0.996689,-0.64663947,0.9997954,-0.5146629,-0.9987519,0.9999958,0.99991786,0.9999979,0.9999134,0
0.9999997,-1.0,0.99998945,0.99999994,0.9990572,0.99677116,-0.9858278,0.99998814,0.99458736,-0.96094686,0.9999934,0.99999017,0.99994123,-0.970063,0.9999989,-0.81116325,-0.99999475,1.0,0.99999917,1.0,0.9999998,2
0.9999997,-1.0,0.9999885,0.99999994,0.9989178,0.9966781,-0.9843358,0.99998695,0.9950381,-0.9610059,0.99999285,0.9999894,0.99991983,-0.9686516,0.9999989,-0.8151948,-0.9999952,1.0,0.99999917,1.0,0.9999998,2
0.96808606,-0.98772246,0.9461521,0.9907776,0.81197333,0.7590574,-0.57450306,0.95138186,0.73685765,-0.38088536,0.95053023,0.9515078,0.9168276,-0.37216648,0.9736558,-0.23625568,-0.932924,0.9953619,0.9821887,0.9969539,0.9830549,2
0.9996219,-0.99994516,0.99821573,0.9999317,0.9765279,0.95442706,-0.88453394,0.998421,0.94221795,-0.75611633,0.99856114,0.99850655,0.99480075,-0.76119125,0.999523,-0.5487662,-0.9983011,0.9999857,0.99970514,0.9999943,0.9998414,2
0.9102168,-0.9507962,0.88323826,0.9663078,0.68913406,0.6601004,-0.41245693,0.8778194,0.66262436,-0.25954717,0.8748961,0.8887968,0.82506514,-0.23256147,0.9373985,-0.15579711,-0.83661354,0.98268944,0.95816684,0.9856881,0.948197,2
0.8967914,-0.93374217,0.8100067,0.9446453,0.6530392,0.54638964,-0.4222492,0.8261643,0.5291233,-0.38714054,0.86303806,0.83012164,0.7764038,-0.34984726,0.89816767,-0.11839738,-0.81163114,0.9593872,0.89879596,0.973098,0.91721046,2
0.998964,-0.99981797,0.9971095,0.9998204,0.9641934,0.9494215,-0.84410405,0.99670595,0.93707645,-0.6390097,0.9967548,0.9971154,0.9927926,-0.6672642,0.9990417,-0.4854755,-0.99605435,0.99996793,0.9995738,0.999981,0.999628,2
0.8977031,-0.935273,0.81660664,0.94774115,0.67217046,0.5482067,-0.4437886,0.8352191,0.5003774,-0.4082306,0.8755298,0.82579404,0.7802355,-0.3346213,0.892854,-0.1480175,-0.81227946,0.95834595,0.8837062,0.97240233,0.9150649,2
0.76061165,-0.83895814,0.73302746,0.88749456,0.52768576,0.48674253,-0.2888899,0.72588825,0.46828032,-0.23139009,0.7550452,0.7644164,0.6638753,-0.16858387,0.81700796,-0.09033178,-0.64511836,0.9158845,0.86631763,0.93391985,0.8428376,2
0.96329826,-0.98497033,0.9454244,0.98951465,0.796353,0.7625909,-0.53704536,0.94386226,0.7428168,-0.34729314,0.94276106,0.9502915,0.9089365,-0.30022454,0.9706129,-0.21797888,-0.9211524,0.99489695,0.9831083,0.9963537,0.98022664,2
0.9515808,-0.9778897,0.91718286,0.98215187,0.7512523,0.699079,-0.4879047,0.9190174,0.69175506,-0.38353163,0.9231762,0.9292767,0.87048155,-0.35181653,0.95605147,-0.21696228,-0.90004456,0.9902819,0.9696413,0.99312043,0.9683766,2
0.9330566,-0.9585778,0.8546293,0.96188575,0.70751894,0.5953544,-0.48497126,0.86804134,0.5519888,-0.4668555,0.902531,0.8683994,0.81624895,-0.4057929,0.9261529,-0.1603196,-0.8595679,0.9730192,0.91863215,0.9845045,0.94496125,0
0.99977785,-0.999963,0.9985155,0.999946,0.9793747,0.956502,-0.88047737,0.99858564,0.9479955,-0.7765596,0.99873644,0.9986112,0.99605095,-0.77656126,0.9995777,-0.5390099,-0.9987874,0.99998856,0.9996928,0.9999955,0.9998574,2
0.9994488,-0.9998648,0.9968199,0.9997898,0.96750206,0.93509495,-0.86431205,0.9964427,0.91580725,-0.7815343,0.99774045,0.99669844,0.99217814,-0.7813134,0.9990311,-0.5007347,-0.9971255,0.99995494,0.9991777,0.99998116,0.999639,2
0.9784777,-0.9913424,0.9573856,0.9928155,0.8373482,0.78652376,-0.59633905,0.9584747,0.7513695,-0.41634518,0.95904535,0.9593907,0.9318662,-0.40313697,0.9785227,-0.25207418,-0.94622946,0.99669224,0.98476565,0.9977937,0.98603696,2
0.9903447,-0.99577177,0.9671314,0.99484175,0.8683109,0.79295105,-0.6768741,0.9655123,0.77137995,-0.6232504,0.9764566,0.9698511,0.94485587,-0.6204229,0.9870598,-0.31936854,-0.96964955,0.9979914,0.9874484,0.9988406,0.9922449,2
0.99999803,-0.9999998,0.9999564,0.9999995,0.99739474,0.9930673,-0.97202843,0.9999476,0.9907151,-0.94044167,0.9999702,0.9999586,0.99974203,-0.9480901,0.9999946,-0.7708329,-0.999974,0.99999994,0.9999963,1.0,0.9999989,2
0.9939333,-0.99706167,0.96976095,0.99591106,0.88330084,0.805252,-0.72229576,0.9700129,0.75705683,-0.70280933,0.9825022,0.9706028,0.9526255,-0.6877973,0.9885522,-0.33450723,-0.976334,0.99816585,0.9852857,0.9990859,0.99344534,1
0.9999009,-0.99998635,0.9991887,0.99997205,0.9863057,0.96816957,-0.91276383,0.99909604,0.95747036,-0.84309685,0.99941933,0.9992925,0.9975559,-0.85898334,0.99981874,-0.5908745,-0.9993396,0.9999955,0.9998667,0.9999985,0.9999485,2
0.62218744,-0.70184904,0.6168806,0.80296904,0.44003856,0.38411242,-0.16747554,0.6236951,0.39514676,-0.12252814,0.6265661,0.6413302,0.54620594,-0.047264922,0.73352635,-0.0054179905,-0.48822302,0.83377224,0.77959025,0.85940987,0.7238923,0
0.9998705,-0.9999732,0.9985517,0.9999474,0.981125,0.95766157,-0.9038021,0.9985458,0.94187415,-0.83730567,0.99907875,0.99862325,0.99638945,-0.8494875,0.99968547,-0.5313231,-0.99905103,0.9999892,0.9996991,0.99999624,0.99988633,2
1.0,-1.0,0.9999996,1.0,0.99991286,0.9992523,-0.9982444,0.9999996,0.99845195,-0.99503344,0.99999994,0.9999996,0.9999975,-0.99689025,1.0,-0.8901043,-0.99999994,1.0,1.0,1.0,1.0,2
0.89545196,-0.93784654,0.8567207,0.957969,0.6710658,0.6185487,-0.36433882,0.86301535,0.6000236,-0.22277671,0.8452457,0.8643995,0.7944907,-0.15847152,0.91595924,-0.09460221,-0.8061317,0.9731833,0.93537784,0.97952414,0.9235519,0
0.9998133,-0.999971,0.9987258,0.9999551,0.9805144,0.95932007,-0.8970038,0.9987453,0.9493518,-0.8074291,0.9990678,0.99891907,0.99605894,-0.8158637,0.9996997,-0.55778,-0.9989863,0.9999916,0.9997934,0.99999696,0.99990106,2
0.96848077,-0.9821246,0.91736615,0.9825268,0.78375715,0.6932895,-0.5735798,0.9201269,0.64554334,-0.53058296,0.94409645,0.92366034,0.8858009,-0.47964767,0.95939976,-0.22031131,-0.9218973,0.99012697,0.95875585,0.994111,0.97267276,2
1.0,-1.0,0.99999994,1.0,0.99995214,0.9997877,-0.99807674,0.99999994,0.9995923,-0.9874924,0.99999994,0.99999994,0.99999917,-0.9931535,1.0,-0.9172998,-0.99999994,1.0,1.0,1.0,1.0,2
0.99495435,-0.99851966,0.98624116,0.99845344,0.91485274,0.8758588,-0.7208577,0.9862787,0.8535447,-0.57194614,0.98637307,0.987347,0.9730211,-0.57241815,0.9942861,-0.3726628,-0.9832779,0.9995207,0.99623424,0.99971336,0.99702454,2
