age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
9.7, Federal-gov,-134957.0, Assoc-voc,-0.5, Married-AF-spouse, Farming-fishing, Husband, Other, Male,109998.9,4791.6,108.8, Holand-Netherlands, <=50K
97.3, Local-gov,1631947.0, 1st-4th,17.5, Married-spouse-absent, Priv-house-serv, Wife, White, Female,109998.9,-435.6,108.8, Holand-Netherlands, <=50K
24.217500180729253, ?,114828.01982974565, Doctorate,2.7464297484745517, Divorced, Tech-support, Wife, Asian-Pac-Islander, Male,2097.6242708077657,45.38167119285524,37.78317057916862, Trinadad&Tobago, <=50K
97.3, ?,1631947.0, Bachelors,17.5, Married-spouse-absent, Adm-clerical, Unmarried, Other, Female,109998.9,4791.6,108.8, ?, <=50K
97.3, ?,1631947.0, Prof-school,17.5, Married-spouse-absent, Armed-Forces, Not-in-family, Black, Female,109998.9,-435.6,108.8, Canada, <=50K
97.3, Self-emp-inc,-134957.0, 7th-8th,-0.5, Widowed, Tech-support, Husband, Other, Male,109998.9,4791.6,108.8, Nicaragua, >50K
59.99121377778703, Self-emp-not-inc,148587.87089088198, Some-college,8.811681508460712, Married-civ-spouse, Protective-serv, Unmarried, Amer-Indian-Eskimo, Male,761.6846788610035,39.61381962823544,39.34552267238183, Vietnam, >50K
97.3, Without-pay,-134957.0, 5th-6th,17.5, Married-AF-spouse, Handlers-cleaners, Own-child, Other, Female,109998.9,4791.6,-8.8, Honduras, <=50K
9.7, Self-emp-not-inc,-134957.0, 9th,-0.5, Widowed, Handlers-cleaners, Husband, White, Male,109998.9,4791.6,108.8, Columbia, <=50K
60.757645879865116, Federal-gov,146648.47844563014, 1st-4th,4.310357297974816, Never-married, Prof-specialty, Husband, Other, Male,608.4476846405802,22.5714348417268,38.00462625258639, Ecuador, <=50K
42.13142944865723, Local-gov,2915.5163172528264, HS-grad,6.567397943562408, Married-spouse-absent, Exec-managerial, Not-in-family, Black, Male,442.9802735876957,49.41506508952193,34.27643965847275, El-Salvador, <=50K
62.24770282898439, Private,131226.04898126115, 7th-8th,12.640013764984083, Married-spouse-absent, Transport-moving, Own-child, White, Female,138.15968389966952,73.6432335353184,51.591679089509384, Mexico, >50K
97.3, Self-emp-not-inc,-134957.0, 1st-4th,17.5, Married-spouse-absent, Transport-moving, Unmarried, Other, Female,109998.9,-435.6,108.8, Puerto-Rico, <=50K
97.3, Local-gov,1631947.0, 11th,-0.5, Widowed, Handlers-cleaners, Unmarried, Black, Male,109998.9,56.19665110916742,108.8, India, <=50K
97.3, Local-gov,-134957.0, 12th,17.5, Married-AF-spouse, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,109998.9,4791.6,108.8, Columbia, >50K
97.3, Self-emp-not-inc,1631947.0, 10th,-0.5, Widowed, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,109998.9,4791.6,108.8, United-States, <=50K
30.093403368366722, ?,283542.24159928923, 10th,13.009629243477395, Separated, Priv-house-serv, Other-relative, Black, Female,1250.4546959113834,13.966953498651378,46.04892024651773, United-States, <=50K
97.3, State-gov,1631947.0, Masters,-0.5, Separated, Adm-clerical, Unmarried, White, Female,109998.9,4791.6,108.8, Dominican-Republic, >50K
50.34948440488857, Local-gov,404722.4912405281, Bachelors,8.84615298434001, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Female,-76.89889077031557,-7.544450039403586,44.76179270499494, Nicaragua, >50K
97.3, ?,1631947.0, 10th,-0.5, Separated, Machine-op-inspct, Wife, Other, Male,-9999.900000000001,4791.6,108.8, Greece, <=50K
97.3, Private,-134957.0, 9th,17.5, Divorced, Craft-repair, Other-relative, White, Male,-9999.900000000001,4791.6,108.8, Puerto-Rico, >50K
97.3, Local-gov,-134957.0, 5th-6th,17.5, Married-spouse-absent, Adm-clerical, Own-child, Other, Female,109998.9,4791.6,108.8, Japan, >50K
97.3, Private,-134957.0, 5th-6th,-0.5, Separated, Craft-repair, Wife, Asian-Pac-Islander, Female,109998.9,4791.6,108.8, Hong, >50K
97.3, Local-gov,-134957.0, Doctorate,-0.5, Married-AF-spouse, Sales, Husband, Other, Female,-9999.900000000001,-435.6,108.8, France, >50K
97.3, Private,-134957.0, 9th,17.5, Separated, Transport-moving, Unmarried, White, Female,109998.9,4791.6,108.8, Jamaica, <=50K
9.7, State-gov,1631947.0, Preschool,-0.5, Never-married, Tech-support, Unmarried, Other, Male,-9999.900000000001,4791.6,108.8, Haiti, <=50K
97.3, State-gov,-134957.0, Some-college,17.5, Widowed, Transport-moving, Not-in-family, Other, Female,109998.9,4791.6,108.8, Holand-Netherlands, >50K
97.3, Federal-gov,1631947.0, 7th-8th,17.5, Married-spouse-absent, Tech-support, Wife, Other, Female,109998.9,839.3197655085098,108.8, Laos, <=50K
45.4158905720503, Private,284065.2510180332, Preschool,12.665405990246978, Never-married, Armed-Forces, Unmarried, Other, Female,-7.965650406711575,10.786531136318303,50.128868590860975, Taiwan, >50K
97.3, ?,-134957.0, Prof-school,17.5, Widowed, Handlers-cleaners, Other-relative, Other, Male,109998.9,4791.6,-8.8, Cambodia, >50K
97.3, Federal-gov,1631947.0, HS-grad,17.5, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,109998.9,4791.6,-8.8, Germany, >50K
97.3, Federal-gov,1631947.0, 12th,17.5, Widowed, Sales, Other-relative, Black, Female,109998.9,-435.6,108.8, Jamaica, >50K
97.3, Self-emp-inc,1631947.0, Prof-school,17.5, Never-married, Farming-fishing, Own-child, White, Male,109998.9,4791.6,108.8, France, >50K
97.3, ?,1631947.0, Assoc-voc,17.5, Widowed, Tech-support, Own-child, Amer-Indian-Eskimo, Male,109998.9,-435.6,108.8, Cambodia, >50K
90.53097439529125, ?,163867.040078394, Assoc-acdm,17.5, Married-spouse-absent, Craft-repair, Own-child, White, Male,671.7669244528872,16.50678896068601,37.338957894431005, China, <=50K
97.3, Self-emp-not-inc,1631947.0, Some-college,-0.5, Married-civ-spouse, Adm-clerical, Husband, Black, Female,109998.9,1179.7788486659365,108.8, Jamaica, >50K
97.3, State-gov,1631947.0, 5th-6th,-0.5, Married-civ-spouse, Protective-serv, Own-child, Other, Male,-9999.900000000001,4791.6,108.8, Ecuador, >50K
64.01107734167879, ?,186932.620550784, Prof-school,8.48544921843008, Widowed, Farming-fishing, Unmarried, Other, Female,321.80575753906805,53.59585828673795,61.208226176269186, Honduras, >50K
67.60128704694996, ?,60460.73372331611, HS-grad,13.391105748402044, Divorced, Tech-support, Other-relative, White, Male,595.2262134771288,1422.4492624268923,41.88411403967352, Italy, >50K
30.732886260518022, Self-emp-not-inc,52728.32549690289, Assoc-acdm,4.342617193064532, Married-AF-spouse, ?, Own-child, Black, Female,626.883125636361,25.93545257708491,42.30030238832459, Ecuador, >50K
9.7, Federal-gov,-134957.0, Assoc-voc,-0.5, Widowed, ?, Wife, Asian-Pac-Islander, Male,94707.37194089469,4791.6,108.8, Outlying-US(Guam-USVI-etc), <=50K
97.3, Local-gov,1631947.0, 5th-6th,-0.5, Widowed, Adm-clerical, Not-in-family, Black, Male,-9999.900000000001,4791.6,-8.8, England, >50K
97.3, Self-emp-not-inc,-134957.0, 5th-6th,17.5, Married-AF-spouse, Protective-serv, Own-child, Other, Male,-9999.900000000001,4791.6,108.8, Ecuador, <=50K
97.3, Never-worked,-134957.0, 12th,17.5, Married-spouse-absent, Craft-repair, Not-in-family, Other, Female,109998.9,4791.6,-8.8, India, >50K
97.3, Self-emp-not-inc,-134957.0, 7th-8th,17.5, Divorced, Armed-Forces, Own-child, Other, Female,109998.9,-435.6,108.8, Ireland, <=50K
97.3, Without-pay,1631947.0, Assoc-acdm,-0.5, Separated, Tech-support, Other-relative, Black, Female,-9999.900000000001,4791.6,108.8, United-States, <=50K
97.3, State-gov,-134957.0, 7th-8th,17.5, Separated, Prof-specialty, Husband, Other, Female,109998.9,4791.6,-8.8, Guatemala, >50K
97.3, Federal-gov,-134957.0, Assoc-voc,17.5, Married-civ-spouse, Tech-support, Own-child, Other, Female,109998.9,-435.6,108.8, Nicaragua, <=50K
97.3, State-gov,-134957.0, 11th,17.5, Divorced, Tech-support, Husband, White, Male,109998.9,4791.6,108.8, Ecuador, <=50K
97.3, State-gov,1631947.0, Assoc-voc,-0.5, Never-married, Tech-support, Husband, Asian-Pac-Islander, Male,109998.9,4791.6,108.8, Dominican-Republic, <=50K
39.15609840914962, Never-worked,323990.58133411163, Assoc-acdm,11.265765924030582, Married-AF-spouse, Transport-moving, Unmarried, Other, Male,-174.5290295378761,30.64363082974993,52.77506070015645, France, >50K
97.3, State-gov,-134957.0, 1st-4th,-0.5, Married-AF-spouse, Armed-Forces, Husband, White, Male,109998.9,4791.6,108.8, France, <=50K
97.3, State-gov,-134957.0, 7th-8th,17.5, Divorced, Machine-op-inspct, Other-relative, Asian-Pac-Islander, Male,109998.9,4791.6,108.8, China, <=50K
9.7, Self-emp-not-inc,1631947.0, 10th,-0.5, Divorced, Tech-support, Wife, Black, Female,109998.9,4791.6,108.8, Nicaragua, <=50K
97.3, Self-emp-inc,-58812.792076815356, 11th,11.844248005072826, Divorced, Prof-specialty, Own-child, White, Female,59345.683955274464,49.834510856921185,-2.8463862455099758, ?, >50K
97.3, Self-emp-not-inc,-134957.0, Some-college,-0.5, Divorced, Transport-moving, Husband, White, Female,38046.91922642125,4791.6,-8.8, Yugoslavia, >50K
29.766579516827036, Federal-gov,207652.85100548665, Bachelors,9.432484448501263, Married-AF-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,-228.71129005123157,29.588978041648296,41.51693789031736, India, >50K
97.3, Private,1631947.0, 5th-6th,17.5, Divorced, Tech-support, Husband, Black, Male,45528.10297341154,4791.6,108.8, Honduras, >50K
97.3, State-gov,-134957.0, 12th,-0.5, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Male,-9999.900000000001,4791.6,-8.8, India, <=50K
9.7, Without-pay,-134957.0, 9th,17.5, Married-civ-spouse, Armed-Forces, Husband, Asian-Pac-Islander, Female,-9999.900000000001,4791.6,108.8, Dominican-Republic, <=50K
97.3, ?,1631947.0, Masters,17.5, Married-civ-spouse, ?, Wife, Other, Female,109998.9,-435.6,108.8, Greece, >50K
97.3, State-gov,-134957.0, Some-college,17.5, Divorced, Machine-op-inspct, Husband, Black, Male,109998.9,4791.6,108.8, Columbia, <=50K
97.3, Local-gov,-134957.0, 11th,-0.5, Divorced, Priv-house-serv, Own-child, White, Male,109998.9,4791.6,108.8, Trinadad&Tobago, >50K
30.553586749026024, ?,113230.05533951732, 7th-8th,11.09711731814456, Married-spouse-absent, Handlers-cleaners, Husband, Other, Female,237.53236735009045,77.29512854219955,39.55455669138009, Greece, >50K
97.3, Never-worked,1631947.0, 7th-8th,17.5, Separated, Transport-moving, Husband, Asian-Pac-Islander, Male,109998.9,-435.6,108.8, India, <=50K
32.666459712233404, Without-pay,172355.43085510537, 9th,10.743816465771328, Married-AF-spouse, Prof-specialty, Wife, Black, Male,-441.4567604589986,48.779537770538035,31.863022168721592, Scotland, >50K
9.7, Local-gov,-134957.0, Bachelors,17.5, Never-married, Transport-moving, Husband, Other, Female,109998.9,4791.6,108.8, Guatemala, >50K
97.3, Self-emp-inc,-134957.0, 10th,-0.5, Divorced, Priv-house-serv, Own-child, Black, Male,109998.9,4791.6,108.8, El-Salvador, <=50K
84.57092204657565, State-gov,179606.37864417126, 1st-4th,10.56292022904561, Married-civ-spouse, ?, Wife, Black, Female,260.96434326401265,-0.1864791365276801,-3.289179731438132, France, >50K
97.3, Local-gov,1631947.0, 11th,-0.5, Married-spouse-absent, Handlers-cleaners, Husband, White, Male,109998.9,4791.6,108.8, Nicaragua, >50K
97.3, Never-worked,-134957.0, Prof-school,-0.5, Widowed, ?, Unmarried, Amer-Indian-Eskimo, Male,109998.9,4507.396397198175,108.8, South, >50K
49.65505625311261, Local-gov,138237.8802835297, Prof-school,14.494288867826388, Divorced, Sales, Own-child, White, Male,1009.1089517818937,85.39759128795855,50.56114515056702, Trinadad&Tobago, >50K
97.3, ?,-134957.0, 7th-8th,17.5, Married-AF-spouse, Exec-managerial, Unmarried, Black, Male,-9999.900000000001,4791.6,108.8, Vietnam, <=50K
97.3, Self-emp-inc,1631947.0, Prof-school,-0.5, Divorced, Transport-moving, Own-child, White, Female,109998.9,4791.6,108.8, Italy, <=50K
97.3, Federal-gov,-134957.0, Assoc-voc,-0.5, Married-AF-spouse, Handlers-cleaners, Wife, Asian-Pac-Islander, Male,109998.9,-435.6,108.8, ?, >50K
97.3, Local-gov,-134957.0, 10th,17.5, Married-civ-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Male,109998.9,4791.6,108.8, Nicaragua, >50K
35.009989532350836, State-gov,277014.3424573102, 7th-8th,12.86480548155215, Married-spouse-absent, Armed-Forces, Own-child, Black, Male,-374.37766567900394,29.92418277550344,46.05081334515447, Canada, >50K
9.7, ?,1631947.0, Assoc-acdm,-0.5, Never-married, Sales, Other-relative, White, Male,109998.9,4791.6,108.8, Ecuador, <=50K
97.3, State-gov,1631947.0, 11th,17.5, Married-civ-spouse, Tech-support, Own-child, Black, Female,83493.93456264859,4791.6,108.8, El-Salvador, >50K
46.89666525641684, Private,65622.40272648759, 9th,4.0938725864992, Divorced, Transport-moving, Own-child, Asian-Pac-Islander, Male,-282.21920477082426,11.37912754494613,36.26370405899112, Greece, <=50K
9.7, Self-emp-not-inc,-134957.0, Assoc-voc,-0.5, Divorced, Handlers-cleaners, Wife, Asian-Pac-Islander, Male,109998.9,4791.6,108.8, Puerto-Rico, <=50K
97.3, Self-emp-inc,1631947.0, Bachelors,17.5, Married-AF-spouse, Armed-Forces, Not-in-family, Asian-Pac-Islander, Female,109998.9,-435.6,108.8, Scotland, <=50K
9.7, ?,1631947.0, 7th-8th,-0.5, Never-married, Transport-moving, Own-child, Other, Male,92984.86411276851,4791.6,108.8, Canada, <=50K
97.3, Without-pay,1631947.0, Masters,17.5, Separated, Farming-fishing, Husband, Asian-Pac-Islander, Female,109998.9,4791.6,108.8, Taiwan, >50K
25.46226960638798, Without-pay,13520.828870306083, 10th,10.791115727380467, Married-spouse-absent, ?, Wife, Black, Male,1306.0628349989563,35.004135200145484,45.05581222518115, Outlying-US(Guam-USVI-etc), <=50K
97.3, Without-pay,698061.210222851, 5th-6th,17.5, Married-AF-spouse, Priv-house-serv, Other-relative, White, Female,109998.9,-435.6,108.8, France, >50K
67.11456024934338, ?,73725.56181042186, Some-college,12.366571554227761, Separated, Transport-moving, Wife, Black, Male,-617.8192647012888,-0.44685887275825564,44.47728387568664, El-Salvador, >50K
47.5664458923628, Self-emp-inc,143209.148689125, Assoc-voc,7.791710699991748, Widowed, Prof-specialty, Own-child, Black, Male,300.86002042349935,2085.258920008549,38.98400908814073, Thailand, <=50K
9.7, ?,-134957.0, 5th-6th,17.5, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,-9999.900000000001,4791.6,108.8, Poland, <=50K
97.3, ?,-134957.0, Prof-school,-0.5, Separated, Adm-clerical, Husband, Black, Female,109998.9,-435.6,108.8, Cuba, <=50K
67.86144646647658, Private,71127.48858961054, 9th,8.898564952698859, Widowed, Priv-house-serv, Not-in-family, Black, Female,2280.358263226105,32.09444455632047,49.596275644318105, Nicaragua, <=50K
97.3, Self-emp-inc,1631947.0, 5th-6th,-0.5, Widowed, Machine-op-inspct, Not-in-family, Black, Female,109998.9,1843.8277905420096,108.8, United-States, >50K
9.7, Never-worked,-134957.0, Bachelors,-0.5, Separated, Priv-house-serv, Own-child, Amer-Indian-Eskimo, Male,109998.9,4791.6,108.8, India, >50K
33.66951012805579, Self-emp-not-inc,152044.0250306439, 5th-6th,11.945583213966191, Separated, Sales, Unmarried, Other, Male,-201.47534956164395,16.58666235444595,53.3583191746099, Philippines, <=50K
63.8321150198709, Self-emp-inc,204393.78055099514, Prof-school,12.72843251628911, Widowed, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,99.74158080130587,1457.5061703530155,40.2777932990534, Haiti, >50K
23.069834586874926, Self-emp-not-inc,111537.51987727045, Masters,6.388364502832385, Widowed, Prof-specialty, Other-relative, Amer-Indian-Eskimo, Female,1001.0807805602956,2486.448876663278,38.62496737384032, Poland, >50K
97.3, Self-emp-inc,-134957.0, 5th-6th,-0.5, Separated, Tech-support, Other-relative, Asian-Pac-Islander, Female,109998.9,4791.6,108.8, Cuba, <=50K
97.3, Self-emp-not-inc,-134957.0, Bachelors,17.5, Widowed, Tech-support, Husband, Asian-Pac-Islander, Female,109998.9,-435.6,108.8, Columbia, >50K
97.3, Self-emp-inc,1631947.0, Doctorate,-0.5, Divorced, Protective-serv, Other-relative, Other, Female,-9999.900000000001,4791.6,108.8, Mexico, >50K
97.3, Self-emp-inc,1631947.0, Assoc-voc,-0.5, Separated, ?, Other-relative, Amer-Indian-Eskimo, Female,109998.9,4791.6,108.8, Italy, <=50K
52.67073509326999, Self-emp-inc,367519.487767237, 7th-8th,8.842239269044343, Never-married, Other-service, Other-relative, Black, Male,752.5128137539248,8.315169112358532,40.944923158072925, Puerto-Rico, <=50K
19.429957921854488, State-gov,503933.91952360293, 11th,4.502325641539897, Married-civ-spouse, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,-97.14382180623329,-2.445817101671068,25.51483827079528, Nicaragua, >50K
97.3, Self-emp-not-inc,195049.90433733087, Prof-school,17.5, Separated, ?, Own-child, Black, Female,568.0454343975262,207.40133125567135,-8.8, Hungary, >50K
97.3, Private,-134957.0, 11th,-0.5, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,109998.9,4791.6,108.8, Mexico, <=50K
62.47453442427991, Private,173466.0814794538, Assoc-acdm,11.286181208697645, Married-spouse-absent, Exec-managerial, Other-relative, Amer-Indian-Eskimo, Male,589.2646733953167,13.227664056014518,38.9310209963218, Japan, >50K
97.3, Never-worked,-134957.0, Masters,17.5, Separated, Other-service, Other-relative, Black, Female,109998.9,4791.6,108.8, Laos, >50K
9.7, ?,1631947.0, 9th,17.5, Never-married, Transport-moving, Husband, Asian-Pac-Islander, Male,109998.9,4791.6,108.8, Cuba, >50K
97.3, Self-emp-inc,-134957.0, 12th,17.5, Divorced, Armed-Forces, Wife, Asian-Pac-Islander, Female,-9999.900000000001,4791.6,108.8, Hong, >50K
93.76484169981171, Never-worked,196449.5598031023, HS-grad,10.090129600706486, Separated, ?, Not-in-family, Black, Male,57064.74926806126,-67.87019807331613,9.192370494661773, England, <=50K
97.3, Federal-gov,986023.491808106, 7th-8th,17.5, Married-AF-spouse, Handlers-cleaners, Wife, Asian-Pac-Islander, Female,109998.9,-435.6,108.8, Jamaica, <=50K
97.3, Never-worked,-134957.0, Assoc-voc,-0.5, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,93426.3440522456,4791.6,108.8, Portugal, >50K
51.409480790511765, Private,51922.4903790908, 11th,4.921767319011003, Separated, Machine-op-inspct, Wife, Black, Female,1805.9024577147413,58.76075518157826,38.102812591125065, Greece, <=50K
97.3, Never-worked,-134957.0, 9th,17.5, Separated, Transport-moving, Husband, Amer-Indian-Eskimo, Male,109998.9,-435.6,108.8, ?, >50K
44.145481619280865, Federal-gov,54457.32496969719, Preschool,14.741049186261346, Divorced, Machine-op-inspct, Husband, White, Female,1634.7180946543315,0.8277169732991041,67.45444447871083, Puerto-Rico, >50K
97.3, Self-emp-not-inc,1631947.0, 1st-4th,17.5, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,109998.9,4791.6,-8.8, Columbia, >50K
9.7, State-gov,-134957.0, Bachelors,-0.5, Married-spouse-absent, Tech-support, Wife, Asian-Pac-Islander, Male,109998.9,4791.6,108.8, Hungary, <=50K
97.3, Never-worked,1631947.0, Doctorate,17.5, Married-AF-spouse, Craft-repair, Not-in-family, Other, Female,109998.9,4791.6,108.8, Outlying-US(Guam-USVI-etc), <=50K
29.143338132608296, State-gov,28845.72722511302, Bachelors,9.384595169892284, Widowed, Priv-house-serv, Own-child, Amer-Indian-Eskimo, Male,391.62458229294043,23.289899894604474,42.27614954982051, Greece, <=50K
9.7, Self-emp-inc,-134957.0, 5th-6th,-0.5, Divorced, Sales, Husband, Black, Male,109998.9,4791.6,-8.8, Thailand, >50K
97.3, State-gov,-134957.0, 9th,17.5, Married-AF-spouse, Craft-repair, Not-in-family, Other, Male,109998.9,4791.6,108.8, Poland, >50K
97.3, Self-emp-inc,1631947.0, Masters,17.5, Never-married, Priv-house-serv, Not-in-family, Asian-Pac-Islander, Female,-9999.900000000001,4791.6,-8.8, Dominican-Republic, >50K
97.3, ?,-134957.0, Doctorate,17.5, Separated, Other-service, Wife, White, Female,109998.9,-435.6,108.8, Japan, <=50K
97.3, Without-pay,1631947.0, Masters,-0.5, Separated, Machine-op-inspct, Husband, White, Female,-9999.900000000001,4791.6,108.8, Peru, <=50K
97.3, Private,1631947.0, Doctorate,17.5, Widowed, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,51108.45002174205,4791.6,108.8, Mexico, <=50K
30.761293441351945, Federal-gov,172424.64218822337, 7th-8th,12.047038963524349, Widowed, Tech-support, Other-relative, Amer-Indian-Eskimo, Female,419.61617554439783,48.578672266613076,53.92204882564758, Columbia, >50K
97.3, Self-emp-inc,-134957.0, 9th,17.5, Separated, Craft-repair, Unmarried, White, Female,109998.9,4791.6,108.8, Hungary, <=50K
20.1345028190885, Federal-gov,168185.2620135371, 11th,9.649550808912219, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,-87.02381514723811,43.702924578063104,8.339379742998958, Germany, <=50K
31.94014709474346, State-gov,153639.02881361797, HS-grad,11.1812099937592, Never-married, Adm-clerical, Not-in-family, Other, Male,1998.8421268463771,37.82507641407699,39.35412280798585, Taiwan, >50K
9.7, Local-gov,-134957.0, Assoc-acdm,17.5, Married-civ-spouse, Handlers-cleaners, Other-relative, Other, Female,-9999.900000000001,4791.6,108.8, Greece, >50K
54.5394441364669, Self-emp-inc,141150.96986080235, Bachelors,9.51356864762043, Separated, ?, Own-child, White, Male,2051.1453141463576,-5.608722236254465,32.40997585166495, Honduras, >50K
97.3, State-gov,-134957.0, HS-grad,17.5, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,109998.9,-435.6,108.8, France, >50K
55.40728569966656, Never-worked,56601.18095150791, Prof-school,17.14215403668905, Separated, Farming-fishing, Other-relative, Black, Female,1138.1785834970615,22.3409591509745,37.82928209292175, Trinadad&Tobago, <=50K
97.3, ?,-134957.0, Some-college,17.5, Never-married, Machine-op-inspct, Unmarried, Black, Female,-9999.900000000001,4791.6,-8.8, Portugal, <=50K
9.7, Federal-gov,1631947.0, 9th,17.5, Divorced, Sales, Other-relative, Black, Female,-9999.900000000001,4791.6,108.8, Yugoslavia, <=50K
69.0116702231702, State-gov,187661.5734675904, Doctorate,11.341336428995477, Widowed, Sales, Not-in-family, Asian-Pac-Islander, Male,-135.2834395144614,59.61917806873245,43.681100175940315, Ireland, <=50K
97.3, ?,-134957.0, 5th-6th,17.5, Married-spouse-absent, Adm-clerical, Wife, Black, Male,109998.9,-435.6,108.8, Holand-Netherlands, >50K
97.3, ?,-38837.323595592025, 12th,10.089671892233167, Never-married, Exec-managerial, Husband, Other, Female,13834.787833556413,4791.6,-8.8, Ecuador, <=50K
47.24192952798873, Federal-gov,88412.69843187272, 7th-8th,5.321874734645713, Married-spouse-absent, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,-103.6570614066568,36.51811002638835,47.38471192051244, Puerto-Rico, <=50K
97.3, Federal-gov,1631947.0, Assoc-acdm,17.5, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,109998.9,1178.923746991081,108.8, Portugal, <=50K
97.3, State-gov,1631947.0, 12th,17.5, Never-married, Machine-op-inspct, Wife, White, Female,109998.9,-435.6,108.8, Honduras, >50K
97.3, Self-emp-inc,-134957.0, 9th,-0.5, Married-AF-spouse, Prof-specialty, Other-relative, Black, Female,109998.9,4791.6,108.8, Haiti, <=50K
97.3, Local-gov,-134957.0, Some-college,-0.5, Divorced, Tech-support, Other-relative, Black, Female,109998.9,415.479980024156,108.8, Haiti, >50K
97.3, Never-worked,1631947.0, Doctorate,17.5, Divorced, Protective-serv, Wife, Other, Male,109998.9,-435.6,108.8, Scotland, <=50K
97.3, Self-emp-inc,-134957.0, Assoc-acdm,17.5, Married-spouse-absent, Priv-house-serv, Wife, Asian-Pac-Islander, Female,109998.9,4791.6,-8.8, Germany, <=50K
22.694384609401126, Self-emp-inc,317172.6660527487, HS-grad,9.890551240881104, Never-married, Adm-clerical, Unmarried, Other, Male,274.3262370401882,33.700213248169575,40.33845057199948, England, <=50K
9.7, Private,1631947.0, 12th,-0.5, Separated, Craft-repair, Husband, Other, Female,-9999.900000000001,4791.6,108.8, Portugal, >50K
63.7338853054817, Without-pay,106810.75515019575, 1st-4th,9.869486779178274, Divorced, Prof-specialty, Unmarried, White, Female,241.5552416556526,1814.234592648508,40.54373615076697, Vietnam, <=50K
9.7, ?,-134957.0, 7th-8th,-0.5, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,109998.9,4791.6,108.8, Holand-Netherlands, >50K
36.728479083316905, Without-pay,20771.144456783426, Assoc-voc,14.522670714391202, Married-spouse-absent, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Female,-23.955217678746067,46.763066786906975,44.5323204210426, Peru, >50K
97.3, Federal-gov,-134957.0, Assoc-voc,-0.5, Married-spouse-absent, Farming-fishing, Own-child, Black, Male,109998.9,4791.6,108.8, El-Salvador, <=50K
97.3, Self-emp-not-inc,-134957.0, Some-college,17.5, Married-AF-spouse, Exec-managerial, Not-in-family, Other, Male,109998.9,1247.8483751067404,-8.8, Japan, >50K
97.3, Self-emp-not-inc,424050.31501619425, 7th-8th,-0.5, Divorced, Exec-managerial, Not-in-family, White, Female,109998.9,375.90005550190244,108.8, Canada, <=50K
97.3, ?,-134957.0, Prof-school,17.5, Divorced, Sales, Wife, White, Female,109998.9,4791.6,108.8, Poland, <=50K
72.15712426164956, Never-worked,-22872.498939197452, 10th,15.818945039373146, Married-spouse-absent, Other-service, Not-in-family, White, Female,-314.12828812839484,7.216818813826762,49.68104381752582, Laos, <=50K
97.3, Federal-gov,1631947.0, Preschool,17.5, Married-civ-spouse, Transport-moving, Not-in-family, Other, Female,-9999.900000000001,4791.6,108.8, Poland, >50K
97.3, Never-worked,1631947.0, Bachelors,17.5, Married-civ-spouse, Farming-fishing, Other-relative, Amer-Indian-Eskimo, Male,109998.9,-435.6,108.8, Iran, <=50K
97.3, Self-emp-not-inc,1631947.0, Doctorate,17.5, Never-married, Armed-Forces, Own-child, Other, Male,109998.9,656.4566494716267,108.8, Haiti, >50K
97.3, Without-pay,-134957.0, 11th,-0.5, Married-AF-spouse, Priv-house-serv, Other-relative, Asian-Pac-Islander, Female,109998.9,4791.6,108.8, South, >50K
57.220300076229535, Private,140143.78156959973, 10th,13.704728838695829, Married-spouse-absent, Adm-clerical, Unmarried, White, Female,221.42170789493514,50.0533852962058,38.94884050120412, Outlying-US(Guam-USVI-etc), <=50K
97.3, Self-emp-inc,-134957.0, 11th,17.5, Widowed, Armed-Forces, Husband, Other, Female,109998.9,4791.6,108.8, Hungary, <=50K
97.3, Self-emp-not-inc,-134957.0, Assoc-acdm,17.5, Married-AF-spouse, Handlers-cleaners, Wife, Asian-Pac-Islander, Female,109998.9,-435.6,-8.8, Germany, >50K
97.3, Local-gov,1631947.0, 1st-4th,-0.5, Separated, Farming-fishing, Other-relative, Amer-Indian-Eskimo, Female,109998.9,4791.6,108.8, Ecuador, >50K
